# Saved on 2025-07-09T13:58:03.021910
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE01
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 4000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.00075
#   num_level: 8
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.3
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_400.00 uS,Conductance_Target_450.00 uS,Conductance_Target_500.00 uS,Conductance_Target_550.00 uS,Conductance_Target_600.00 uS,Conductance_Target_650.00 uS,Conductance_Target_700.00 uS,Conductance_Target_750.00 uS
2.5951440000e+00,3.8877122279e-04,4.3316787924e-04,4.8726815294e-04,5.5501259340e-04,6.0677975853e-04,6.4111183747e-04,6.7474196840e-04,7.5776733865e-04
2.5961440000e+00,3.8957499783e-04,4.4394324505e-04,4.8815127229e-04,5.6645239965e-04,6.0508882598e-04,6.4081759774e-04,7.0146452344e-04,7.5218726124e-04
2.5971440000e+00,3.8963353290e-04,4.4435717427e-04,4.8542442528e-04,5.5533306295e-04,6.0350772401e-04,6.4103514887e-04,6.8992136221e-04,7.5397721957e-04
2.5981440000e+00,3.8969916204e-04,4.4413074647e-04,4.8475256335e-04,5.5536616856e-04,6.0781843786e-04,6.4039450081e-04,6.8564579124e-04,7.4457951996e-04
2.5991440000e+00,3.8993770431e-04,4.4333213737e-04,4.8627738579e-04,5.6777553255e-04,6.0170004872e-04,6.4022518927e-04,6.7900495196e-04,7.5510608440e-04
2.6001440000e+00,3.9013801143e-04,4.4434593292e-04,4.8800990044e-04,5.6627479353e-04,6.0158072301e-04,6.4063788159e-04,6.7722729000e-04,7.5015814218e-04
2.6011440000e+00,3.8822730858e-04,4.4289256039e-04,4.8582092859e-04,5.5486259953e-04,6.0412261519e-04,6.4033119997e-04,6.9091809564e-04,7.5234602264e-04
2.6021440000e+00,3.9005826693e-04,4.2938416300e-04,4.8582700401e-04,5.6616983784e-04,5.9896927269e-04,6.4071733505e-04,6.8939174525e-04,7.5660696893e-04
2.6031440000e+00,3.9022532292e-04,4.4040483772e-04,4.8625683121e-04,5.8087509387e-04,6.0333601141e-04,6.4046878833e-04,6.9428722782e-04,7.5469237345e-04
2.6041440000e+00,3.9025555452e-04,4.4251741201e-04,4.8632871767e-04,5.6623011915e-04,6.0339727497e-04,6.4077488787e-04,6.9958310633e-04,7.5537944213e-04
2.6051440000e+00,3.8975271309e-04,4.4271670049e-04,4.8649581004e-04,5.5575601436e-04,6.0394253524e-04,6.4048072090e-04,6.9932313636e-04,7.5457486673e-04
2.6061440000e+00,3.9073205699e-04,4.4142616389e-04,4.8573925596e-04,5.5567004893e-04,6.0665577621e-04,6.4020816353e-04,6.7624969233e-04,7.5394149462e-04
2.6071440000e+00,3.8941681851e-04,4.4322092435e-04,4.8494541261e-04,5.5562690250e-04,6.0274964198e-04,6.4029678470e-04,6.7866443715e-04,7.5599236879e-04
2.6081440000e+00,3.8988589949e-04,4.3221774831e-04,4.8650010285e-04,5.5577555031e-04,6.0700116592e-04,6.4080340962e-04,6.7690038122e-04,7.5434974860e-04
2.6091440000e+00,3.9045731683e-04,4.4282842282e-04,4.8855250498e-04,5.5590593547e-04,6.0717302404e-04,6.4091102104e-04,7.0053589297e-04,7.5588759501e-04
2.6101440000e+00,3.8984620915e-04,4.3210759031e-04,4.8576221161e-04,5.5564385548e-04,6.0515521909e-04,6.4677624323e-04,7.0023532317e-04,7.5624542660e-04
2.6111440000e+00,3.9001482946e-04,4.4311145757e-04,4.8596702982e-04,5.6625758589e-04,6.0577214754e-04,6.4665095124e-04,6.9372668804e-04,7.5684074545e-04
2.6121440000e+00,3.9021477278e-04,4.4298405555e-04,4.8624231567e-04,5.6914490415e-04,6.0398240748e-04,6.4091735112e-04,7.0073445386e-04,7.5683441537e-04
2.6131440000e+00,3.9091817598e-04,4.4292384700e-04,4.8529887863e-04,5.5867174524e-04,6.0713024141e-04,6.4063744503e-04,7.0074027462e-04,7.5486917922e-04
2.6141440000e+00,3.8724352635e-04,4.4290161895e-04,4.8557700211e-04,5.5885840993e-04,6.0697409936e-04,6.4046587795e-04,6.7825996666e-04,7.5624440797e-04
2.6151440000e+00,3.8828191464e-04,4.3204880058e-04,4.8636851716e-04,5.6099277572e-04,6.0661030147e-04,6.4066276536e-04,6.7690525611e-04,7.5540490798e-04
2.6161440000e+00,3.8830701669e-04,4.4322245230e-04,4.8523492296e-04,5.5576314480e-04,6.0689784732e-04,6.4101594035e-04,7.0144575147e-04,7.5129566540e-04
2.6171440000e+00,3.8842823415e-04,4.4250715291e-04,4.8606412747e-04,5.5654465541e-04,6.0809299612e-04,6.4117637521e-04,7.0135502028e-04,7.5485571870e-04
2.6181440000e+00,3.9058075345e-04,4.3715383072e-04,4.8640231398e-04,5.5846729083e-04,6.0745107476e-04,6.4045736508e-04,6.9834815804e-04,7.5688301877e-04
2.6191440000e+00,3.9005022700e-04,4.4324544433e-04,4.8487287131e-04,5.6794160628e-04,6.0805810790e-04,6.4162144554e-04,6.8151952291e-04,7.5080097304e-04
2.6201440000e+00,3.9028025640e-04,4.4279520807e-04,4.8433576012e-04,5.6915097957e-04,6.0758578911e-04,6.4109197410e-04,6.9866822741e-04,7.5591749919e-04
2.6211440000e+00,3.9034464862e-04,4.4432053983e-04,4.8570353101e-04,5.5513111874e-04,6.0710852267e-04,6.4150051912e-04,6.9972142228e-04,7.5474119512e-04
2.6221440000e+00,3.9025206206e-04,4.4116659410e-04,4.8606358177e-04,5.5545402574e-04,6.0505153670e-04,6.4056301198e-04,6.8312969233e-04,7.5577634561e-04
2.6231440000e+00,3.9040707634e-04,4.3346157327e-04,4.8535224778e-04,5.5816013628e-04,6.0736740124e-04,6.4111896791e-04,7.0102825703e-04,7.5332500273e-04
2.6241440000e+00,3.9073329390e-04,4.4469492423e-04,4.8740344937e-04,5.5548342061e-04,6.0421036324e-04,6.4176980231e-04,7.0222209615e-04,7.5665506301e-04
2.6251440000e+00,3.9016169467e-04,4.3374609959e-04,4.8782552767e-04,5.6708446209e-04,6.0605187173e-04,6.4128755184e-04,7.0148889790e-04,7.5591051427e-04
2.6261440000e+00,3.8972186303e-04,4.3032458052e-04,4.8597179557e-04,5.5712738686e-04,6.0720227339e-04,6.4117011789e-04,7.0157315349e-04,7.5670621300e-04
2.6271440000e+00,3.9042028220e-04,4.3031610403e-04,4.8707403039e-04,5.6744091125e-04,6.0658920120e-04,6.4134146669e-04,6.9457266363e-04,7.5664254837e-04
2.6281440000e+00,3.8962498365e-04,4.4087111746e-04,4.8588033678e-04,5.6804736232e-04,6.0654179833e-04,6.4116298745e-04,6.7752356699e-04,7.5707597716e-04
2.6291440000e+00,3.9042941353e-04,4.4093496399e-04,4.8621990572e-04,5.5710344895e-04,6.0758527979e-04,6.4089595980e-04,6.7944427428e-04,7.5553274655e-04
2.6301440000e+00,3.9026221202e-04,4.3894182454e-04,4.8636531574e-04,5.5714262999e-04,6.0685568315e-04,6.4100378950e-04,7.0112844696e-04,7.5678202847e-04
2.6311440000e+00,3.9030233893e-04,4.4125048589e-04,4.8740734201e-04,5.7115314121e-04,6.0775462771e-04,6.4094121626e-04,6.9582434662e-04,7.5641510193e-04
2.6321440000e+00,3.9009963075e-04,4.4123920816e-04,4.8582285672e-04,5.7070014009e-04,6.0805778048e-04,6.4043677412e-04,6.9131958298e-04,7.5640164141e-04
2.6331440000e+00,3.9022630517e-04,4.4139567763e-04,4.8620662710e-04,5.6807413785e-04,6.0268626839e-04,6.3999315898e-04,6.9795372838e-04,7.5651681982e-04
2.6341440000e+00,3.9030976041e-04,4.3316817028e-04,4.8563171731e-04,5.6807915826e-04,6.0655620473e-04,6.4002808358e-04,7.0139838499e-04,7.5642834418e-04
2.6351440000e+00,3.9058213588e-04,4.4456337491e-04,4.8556703405e-04,5.6760749430e-04,6.0789032432e-04,6.4026935434e-04,6.7611166742e-04,7.5527888839e-04
2.6361440000e+00,3.9020684198e-04,4.3395211833e-04,4.8680365580e-04,5.5747306760e-04,6.0751033743e-04,6.4017491241e-04,6.7858527473e-04,7.5624804595e-04
2.6371440000e+00,3.9046251914e-04,4.4437343604e-04,4.8686957598e-04,5.6817098084e-04,6.0147303884e-04,6.4057188865e-04,7.0047921326e-04,7.4367846537e-04
2.6381440000e+00,3.9052491047e-04,4.3364263547e-04,4.8633373808e-04,5.5665972468e-04,6.0172187659e-04,6.4086649218e-04,6.7376371589e-04,7.4686497101e-04
2.6391440000e+00,3.8985752326e-04,4.4439184421e-04,4.8546338803e-04,5.6994835177e-04,6.0195467086e-04,6.4093692345e-04,6.7668785050e-04,7.5564079452e-04
2.6401440000e+00,3.8819052861e-04,4.4443455408e-04,4.8558944400e-04,5.6751883676e-04,6.0689599195e-04,6.4095773268e-04,7.0029534982e-04,7.5354408182e-04
2.6411440000e+00,3.8796370063e-04,4.4462245569e-04,4.8462214181e-04,5.5740092648e-04,6.0651324020e-04,6.4128973463e-04,6.8118839408e-04,7.5459531217e-04
2.6421440000e+00,3.8808306272e-04,4.4421460188e-04,4.8670910473e-04,5.6233107898e-04,6.0418420617e-04,6.4057479904e-04,6.9794368756e-04,7.5710449892e-04
2.6431440000e+00,3.8818066969e-04,4.4452495786e-04,4.8563157179e-04,5.7078475947e-04,6.0381786170e-04,6.4128391386e-04,6.8990266300e-04,7.4727184256e-04
2.6441440000e+00,3.8745190977e-04,4.4442458602e-04,4.8570851504e-04,5.6795084674e-04,6.0766506067e-04,6.4117499278e-04,6.9704314228e-04,7.5244250183e-04
2.6451440000e+00,3.8781730836e-04,4.3299369281e-04,4.8675399739e-04,5.5769116443e-04,6.0714650317e-04,6.4100429881e-04,6.7849374318e-04,7.5474505138e-04
2.6461440000e+00,3.8859168853e-04,4.4468626584e-04,4.8694830184e-04,5.5827385950e-04,6.0622034653e-04,6.4180836489e-04,6.9729052484e-04,7.5655509136e-04
2.6471440000e+00,3.8698370190e-04,4.4385855290e-04,4.8622176109e-04,5.5818181863e-04,6.0768470576e-04,6.4151994593e-04,6.9758571044e-04,7.5356903835e-04
2.6481440000e+00,3.8805879740e-04,4.4458003686e-04,4.8628466175e-04,5.6646724261e-04,6.0358797782e-04,6.4146908699e-04,6.9477071520e-04,7.5631352956e-04
2.6491440000e+00,3.8876281906e-04,4.4458123739e-04,4.8629888624e-04,5.6645199948e-04,6.0053374909e-04,6.4154082793e-04,6.7790948378e-04,7.5423529779e-04
2.6501440000e+00,3.8814956497e-04,4.4420168706e-04,4.8689860705e-04,5.5571152188e-04,6.0688857047e-04,6.4020547143e-04,6.9704241469e-04,7.5322263001e-04
2.6511440000e+00,3.8790727558e-04,4.4443186198e-04,4.8465433792e-04,5.6394463172e-04,6.0772068537e-04,6.4028310589e-04,6.9056564826e-04,7.5614392699e-04
2.6521440000e+00,3.8839851186e-04,4.4480369979e-04,4.8604684707e-04,5.5494867411e-04,6.0677091824e-04,6.4039450081e-04,6.8390167144e-04,7.5454270700e-04
2.6531440000e+00,3.9050464693e-04,4.4455548050e-04,4.8625515774e-04,5.5506479839e-04,6.0650505475e-04,6.4037063567e-04,6.7442379077e-04,7.5586831372e-04
2.6541440000e+00,3.9029993786e-04,4.4619231630e-04,4.8564401368e-04,5.5493368563e-04,6.0676746216e-04,6.4118743467e-04,6.9821944635e-04,7.5421972724e-04
2.6551440000e+00,3.9037593524e-04,4.4622938731e-04,4.8647267249e-04,5.6587439758e-04,6.0228059738e-04,6.4018924604e-04,6.8848428782e-04,7.5369702245e-04
2.6561440000e+00,3.8984522689e-04,4.4528289436e-04,4.8450136092e-04,5.5484695622e-04,6.0475245846e-04,6.4102569013e-04,6.9093279308e-04,7.5655807450e-04
2.6571440000e+00,3.9010788896e-04,4.3344596634e-04,4.8662583140e-04,5.5463573517e-04,6.0233556724e-04,6.4134670538e-04,6.8843612098e-04,7.5492134783e-04
2.6581440000e+00,3.8993537601e-04,4.4490607252e-04,4.8748654081e-04,5.6544420659e-04,6.0390539147e-04,6.4083258621e-04,6.9971079938e-04,7.5719945016e-04
2.6591440000e+00,3.8870646677e-04,4.4462831283e-04,4.8633748520e-04,5.5602242355e-04,6.0220711021e-04,6.4070503868e-04,7.0011767093e-04,7.5352407293e-04
2.6601440000e+00,3.8984948333e-04,4.4501299271e-04,4.8594811233e-04,5.5752447224e-04,6.0647653299e-04,6.4006540924e-04,6.7441316787e-04,7.5647512858e-04
2.6611440000e+00,3.9012742491e-04,4.4444634113e-04,4.8744910600e-04,5.5483858887e-04,6.0363923694e-04,6.4060310251e-04,6.7440036219e-04,7.5501739047e-04
2.6621440000e+00,3.9063532313e-04,4.3359712436e-04,4.8674832215e-04,5.6844495703e-04,5.9906917159e-04,6.4111773099e-04,6.9802103098e-04,7.5620933785e-04
2.6631440000e+00,3.9031234337e-04,4.4455395255e-04,4.8530204367e-04,5.5604254158e-04,6.0118287365e-04,6.4100051532e-04,6.9722504122e-04,7.5606010796e-04
2.6641440000e+00,3.9022230339e-04,4.4495376642e-04,4.8577905545e-04,5.5759166571e-04,6.0843722167e-04,6.4084808400e-04,6.8506284151e-04,7.5406438555e-04
2.6651440000e+00,3.9000606193e-04,4.4459007768e-04,4.8625261115e-04,5.5518863519e-04,6.0640242737e-04,6.4103252953e-04,6.9216112024e-04,7.5738935266e-04
2.6661440000e+00,3.9020607801e-04,4.3386680773e-04,4.8615100241e-04,5.5485917983e-04,6.0750309785e-04,6.4125153585e-04,6.8669840402e-04,7.5706302596e-04
2.6671440000e+00,3.8991678593e-04,4.3399206334e-04,4.8672220146e-04,5.8058281866e-04,6.0776277678e-04,6.4096297137e-04,6.9765053922e-04,7.5675037806e-04
2.6681440000e+00,3.9024434955e-04,4.3406937039e-04,4.8589587095e-04,5.5517502915e-04,6.0138787376e-04,6.4161315095e-04,6.7847307946e-04,7.5362258940e-04
2.6691440000e+00,3.9044323785e-04,4.4461681682e-04,4.8523681471e-04,5.6992681493e-04,6.0446927819e-04,6.4173749706e-04,7.0093912655e-04,7.5764874055e-04
2.6701440000e+00,3.9041235141e-04,4.3313546485e-04,4.8620702728e-04,5.5482007156e-04,6.0719870817e-04,6.4103660407e-04,6.7363689595e-04,7.5682051829e-04
2.6711440000e+00,3.9032747736e-04,4.4467466068e-04,4.8551417422e-04,5.6570585002e-04,6.0706519434e-04,6.4110725361e-04,6.7603730713e-04,7.5728828961e-04
2.6721440000e+00,3.9013131754e-04,4.3384352466e-04,4.8867532314e-04,5.5507112847e-04,6.0165872128e-04,6.4151383413e-04,7.0106427302e-04,7.5454641774e-04
2.6731440000e+00,3.9066668251e-04,4.4447879191e-04,4.8694335419e-04,5.5485244957e-04,6.0094214859e-04,6.4101237513e-04,6.7509623477e-04,7.5688971265e-04
2.6741440000e+00,3.9095404645e-04,4.4118602091e-04,4.8559999414e-04,5.6490283896e-04,6.0750076955e-04,6.4128646045e-04,6.9309608079e-04,7.5712363468e-04
2.6751440000e+00,3.9089420170e-04,4.4132902985e-04,4.8793725000e-04,5.6534692703e-04,6.0257996665e-04,6.4132058469e-04,7.0073292591e-04,7.5853793533e-04
2.6761440000e+00,3.9020600525e-04,4.4175001676e-04,4.8622612667e-04,5.5427386542e-04,6.0159291024e-04,6.4039180870e-04,6.9303780037e-04,7.5562151324e-04
2.6771440000e+00,3.9038233808e-04,4.4206426537e-04,4.8682923079e-04,5.5538290326e-04,6.0514597862e-04,6.4125837525e-04,6.7877102992e-04,7.5599207776e-04
2.6781440000e+00,3.9020087570e-04,4.4173979404e-04,4.8717680329e-04,5.5534826970e-04,6.0803507949e-04,6.4102277975e-04,7.0230402343e-04,7.5605174061e-04
2.6791440000e+00,3.8972917537e-04,4.3024243496e-04,4.8621448514e-04,5.6548931752e-04,6.0175632825e-04,6.4010746428e-04,6.9258465373e-04,7.5643241871e-04
2.6801440000e+00,3.9013797505e-04,4.4435055315e-04,4.8432531912e-04,5.6601591496e-04,6.0772537836e-04,6.4066160121e-04,6.8559558713e-04,7.5738003943e-04
2.6811440000e+00,3.8950100134e-04,4.4491549488e-04,4.8570116633e-04,5.6589953601e-04,6.0711343394e-04,6.4052816015e-04,6.8041568738e-04,7.5212446973e-04
2.6821440000e+00,3.9076003304e-04,4.4517360948e-04,4.8632369726e-04,5.6539349316e-04,6.0712092818e-04,6.4007916080e-04,6.7371031037e-04,7.5585383456e-04
2.6831440000e+00,3.9016937080e-04,4.4225293095e-04,4.8564470490e-04,5.5779531976e-04,6.0383023083e-04,6.4039537392e-04,6.9766480010e-04,7.5580319390e-04
2.6841440000e+00,3.9030903281e-04,4.3392450607e-04,4.8520454584e-04,5.5782536947e-04,6.0376347392e-04,6.4054962422e-04,6.9744339271e-04,7.5510768511e-04
2.6851440000e+00,3.9041748096e-04,4.4609998440e-04,4.8696500016e-04,5.6881817727e-04,6.0701313487e-04,6.4026462496e-04,6.7567889346e-04,7.5662370364e-04
2.6861440000e+00,3.8835340092e-04,4.4233525841e-04,4.8748257541e-04,5.5461263401e-04,6.0733364080e-04,6.4067629864e-04,6.7388638854e-04,7.5711155660e-04
2.6871440000e+00,3.8787125959e-04,4.4636806706e-04,4.8589332437e-04,5.6629894971e-04,6.0063259298e-04,6.4024032326e-04,7.0017558755e-04,7.5691321399e-04
2.6881440000e+00,3.8822599890e-04,4.4636683015e-04,4.8612204409e-04,5.5822612921e-04,6.0299596953e-04,6.4057661803e-04,6.7679764470e-04,7.5712581747e-04
2.6891440000e+00,3.8843430957e-04,4.4613952923e-04,4.8541485739e-04,5.6908236729e-04,6.0848968133e-04,6.4123596530e-04,7.0063899329e-04,7.5547126471e-04
2.6901440000e+00,3.8834034058e-04,4.4627755415e-04,4.8500227422e-04,5.6576580391e-04,6.0780883359e-04,6.4027910412e-04,6.7786451837e-04,7.5692609244e-04
2.6911440000e+00,3.8833379222e-04,4.4643507863e-04,4.8881833209e-04,5.6156601204e-04,6.0526745074e-04,6.4032275986e-04,6.7814282374e-04,7.5709634984e-04
2.6921440000e+00,3.9044865844e-04,4.4492757297e-04,4.8583358875e-04,5.8610294218e-04,6.0701178882e-04,6.4018546254e-04,6.7803477577e-04,7.5569594628e-04
2.6931440000e+00,3.9032791392e-04,4.3508731324e-04,4.8575791880e-04,5.5830561905e-04,6.0422800743e-04,6.4047984779e-04,7.0074107498e-04,7.5678901339e-04
2.6941440000e+00,3.8954509364e-04,4.3514533900e-04,4.8559781135e-04,5.6631215557e-04,6.0867369029e-04,6.4042331360e-04,6.9272871769e-04,7.5585172453e-04
2.6951440000e+00,3.9040991396e-04,4.3486808863e-04,4.8655216233e-04,5.6579236116e-04,6.0580099671e-04,6.4086692873e-04,7.0070032962e-04,7.5428150012e-04
2.6961440000e+00,3.9061920688e-04,4.4429703848e-04,4.8578167480e-04,5.6601656979e-04,6.0836126067e-04,6.4026680775e-04,6.9901165261e-04,7.5654039392e-04
2.6971440000e+00,3.9037266106e-04,4.4448825065e-04,4.8726193199e-04,5.5899839936e-04,6.0104626755e-04,6.4052925154e-04,7.0075671829e-04,7.5616771937e-04
2.6981440000e+00,3.8972870243e-04,4.4473006710e-04,4.8632213293e-04,5.5535645515e-04,6.0697566369e-04,6.4036205004e-04,6.7412671342e-04,7.5577852840e-04
2.6991440000e+00,3.9056118112e-04,4.4446926040e-04,4.8628186050e-04,5.6595454225e-04,6.0170848883e-04,6.3970976043e-04,7.0009235060e-04,7.5732597907e-04
2.7001440000e+00,3.9024558646e-04,4.4460426579e-04,4.8696394515e-04,5.6600958487e-04,6.0609283537e-04,6.4040876168e-04,6.9781606726e-04,7.5612013461e-04
2.7011440000e+00,3.9051963540e-04,4.4027132390e-04,4.8730267736e-04,5.5568358221e-04,6.0397098423e-04,6.4085943450e-04,6.8719229603e-04,7.5850686699e-04
2.7021440000e+00,3.9051643398e-04,4.4050688302e-04,4.8799181968e-04,5.6624714489e-04,6.0250840761e-04,6.4080515585e-04,6.9090536272e-04,7.5570591434e-04
2.7031440000e+00,3.9047630708e-04,4.4009666453e-04,4.8561822041e-04,5.5559656175e-04,6.0734695580e-04,6.4119623858e-04,6.7458538979e-04,7.5354437286e-04
2.7041440000e+00,3.9104681491e-04,4.4034324674e-04,4.8736721510e-04,5.5566037190e-04,6.0728332755e-04,6.4092651883e-04,7.0083595347e-04,7.5516625657e-04
2.7051440000e+00,3.8986705476e-04,4.2899006075e-04,4.8754442105e-04,5.5547381635e-04,6.0451729951e-04,6.4064253820e-04,6.9899426308e-04,7.5477473729e-04
2.7061440000e+00,3.9127156924e-04,4.4028911361e-04,4.8636520660e-04,5.5527441873e-04,6.0652095272e-04,6.4033658418e-04,6.7743210820e-04,7.4403185863e-04
2.7071440000e+00,3.9024176658e-04,4.4017448090e-04,4.8656253057e-04,5.6596756622e-04,6.0700451286e-04,6.4046682382e-04,7.0026202593e-04,7.5466377893e-04
2.7081440000e+00,3.9045906306e-04,4.4153817726e-04,4.8695030273e-04,5.5598076870e-04,6.0840564402e-04,6.3999868871e-04,6.9998626714e-04,7.5437987107e-04
2.7091440000e+00,3.9001766709e-04,4.3091557018e-04,4.8823942052e-04,5.5498472648e-04,6.0434576881e-04,6.4015446696e-04,6.9740919571e-04,7.5277683209e-04
2.7101440000e+00,3.9027308958e-04,4.3022118916e-04,4.8597768910e-04,5.5542277551e-04,6.0358448536e-04,6.4067848143e-04,6.8822650064e-04,7.5513169577e-04
2.7111440000e+00,3.9050111809e-04,4.3062646000e-04,4.8684145440e-04,5.5474378314e-04,6.0139369452e-04,6.4045700128e-04,6.9035741035e-04,7.5488547736e-04
2.7121440000e+00,3.9004455175e-04,4.4119646191e-04,4.8810325097e-04,5.6022377976e-04,6.0676902649e-04,6.4170992118e-04,6.8630113674e-04,7.5596588431e-04
2.7131440000e+00,3.9042239223e-04,4.4017506298e-04,4.8612208047e-04,5.6515204051e-04,6.0539190599e-04,6.4116065914e-04,6.7788329034e-04,7.5628071500e-04
2.7141440000e+00,3.9053720684e-04,4.4167918531e-04,4.8770845751e-04,5.9060686908e-04,6.0597572883e-04,6.4122999902e-04,7.0098605647e-04,7.4935887824e-04
2.7151440000e+00,3.9089951315e-04,4.3854193791e-04,4.8750545830e-04,5.6573004258e-04,6.0740043409e-04,6.4111292886e-04,6.7782842962e-04,7.5738600572e-04
2.7161440000e+00,3.8784812205e-04,4.4304597395e-04,4.8819834774e-04,5.6555149058e-04,6.0524504079e-04,6.4099825977e-04,6.7574372224e-04,7.5658877904e-04
2.7171440000e+00,3.8818179746e-04,4.4250136852e-04,4.8615125706e-04,5.6629760365e-04,6.0609214415e-04,6.4029009081e-04,7.0140187745e-04,7.5298812590e-04
2.7181440000e+00,3.8849764678e-04,4.3186897528e-04,4.8678630264e-04,5.5494132539e-04,6.0300848418e-04,6.4075102273e-04,6.8230583565e-04,7.5643009041e-04
2.7191440000e+00,3.8845315430e-04,4.4333475671e-04,4.8705500376e-04,5.5499414884e-04,6.0413436586e-04,6.4045852923e-04,6.9824185630e-04,7.5552488852e-04
2.7201440000e+00,3.8796701119e-04,4.4305223128e-04,4.8738194891e-04,5.6824334024e-04,6.0445509007e-04,6.4118001319e-04,7.0045192842e-04,7.5542680861e-04
2.7211440000e+00,3.8820107875e-04,4.3184787501e-04,4.8776644689e-04,5.6539967773e-04,6.0485610447e-04,6.4052801463e-04,7.0003428846e-04,7.5558586104e-04
2.7221440000e+00,3.8828442484e-04,4.4252203224e-04,4.8389847507e-04,5.6581007811e-04,6.0117734392e-04,6.4196872700e-04,6.7801469413e-04,7.4955962191e-04
2.7231440000e+00,3.8835023588e-04,4.3213782192e-04,4.8340458306e-04,5.5478485592e-04,6.0653983383e-04,6.4058680437e-04,7.0079200668e-04,7.5687079516e-04
2.7241440000e+00,3.8787973608e-04,4.3199630454e-04,4.8351121222e-04,5.6541070080e-04,6.0671565734e-04,6.4111969550e-04,6.9781817729e-04,7.5745650975e-04
2.7251440000e+00,3.8874823076e-04,4.3184889364e-04,4.8257286835e-04,5.5943091866e-04,6.0746911913e-04,6.4101273892e-04,7.0176669396e-04,7.5616597314e-04
2.7261440000e+00,3.8757090806e-04,4.4306856580e-04,4.8220095778e-04,5.5523822084e-04,6.0710277467e-04,6.4076368290e-04,6.7882741860e-04,7.5539704994e-04
2.7271440000e+00,3.8839592889e-04,4.4314332627e-04,4.8452951887e-04,5.5485976191e-04,6.0867296270e-04,6.4013693191e-04,7.0178153692e-04,7.5510331953e-04
2.7281440000e+00,3.8820151531e-04,4.4067401177e-04,4.8253517889e-04,5.5531763792e-04,6.0754002334e-04,6.4054118411e-04,7.0177906309e-04,7.5691663369e-04
2.7291440000e+00,3.9244012441e-04,4.4309195800e-04,4.8270703701e-04,5.6567321735e-04,6.0744157963e-04,6.4032494265e-04,6.7877743277e-04,7.5532865594e-04
2.7301440000e+00,3.9250266127e-04,4.4254564273e-04,4.8390273150e-04,5.6627730373e-04,6.0516267695e-04,6.4106738137e-04,6.7738328653e-04,7.5607458712e-04
2.7311440000e+00,3.9305985410e-04,4.3180039938e-04,4.8211626563e-04,5.5547574448e-04,6.0711252445e-04,6.4003033913e-04,6.8555949838e-04,7.5528034358e-04
2.7321440000e+00,3.9289054257e-04,4.3162526708e-04,4.8248904932e-04,5.6446009694e-04,6.0667371145e-04,6.4005478634e-04,6.7847489845e-04,7.5007876148e-04
