# Saved on 2025-07-09T15:17:04.282359
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE01
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 4000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.00075
#   max_gtarget: 0.0004
#   num_level: 8
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.3
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S),Conductance_Target_7 (S)
2.5621440000e+00,7.5840333011e-04,7.1467067755e-04,6.5408246883e-04,6.1172446294e-04,5.1857656217e-04,5.0093669415e-04,4.3832937081e-04
2.5631440000e+00,7.5642441516e-04,7.1445007052e-04,6.5417370934e-04,6.1195845774e-04,5.1851580793e-04,5.0217611715e-04,4.3527652451e-04
2.5641440000e+00,7.5371273851e-04,7.1475653385e-04,6.5390689997e-04,6.0151400248e-04,5.1865961723e-04,5.0173501222e-04,4.3490821554e-04
2.5651440000e+00,7.5407238910e-04,7.1451373515e-04,6.5375410486e-04,6.0236590798e-04,5.1929640904e-04,5.0180653488e-04,4.3485517381e-04
2.5661440000e+00,7.5481031672e-04,7.1449612733e-04,6.5218424425e-04,6.1202641518e-04,5.1840135711e-04,5.0145841669e-04,4.3497104343e-04
2.5671440000e+00,7.5369222031e-04,7.1439179010e-04,6.5407606598e-04,5.9896043240e-04,5.1868650189e-04,4.9128153478e-04,4.3491367251e-04
2.5681440000e+00,7.5393181760e-04,7.1478360042e-04,6.5326610638e-04,5.9909933043e-04,5.1870549214e-04,5.0199061661e-04,4.3484666094e-04
2.5691440000e+00,7.5035728514e-04,7.1451409895e-04,6.5400861786e-04,6.0886020947e-04,5.1221108151e-04,5.0122594985e-04,4.3486768845e-04
2.5701440000e+00,7.5505835412e-04,7.1443981142e-04,6.5176682256e-04,6.1158643803e-04,5.1204642659e-04,5.0167895097e-04,4.4054300815e-04
2.5711440000e+00,7.5579082477e-04,7.1296191891e-04,6.5293876105e-04,6.1183563957e-04,5.1191338571e-04,5.0090675359e-04,4.3880037992e-04
2.5721440000e+00,7.5548727182e-04,7.1265349106e-04,6.5362182795e-04,6.1145532527e-04,5.1145412726e-04,5.0118509535e-04,4.3860956794e-04
2.5731440000e+00,7.5499927334e-04,7.1300222771e-04,6.5439737227e-04,6.0886079154e-04,5.1239487220e-04,5.0102498790e-04,4.3842323066e-04
2.5741440000e+00,7.5503528933e-04,7.1284637670e-04,6.5420143073e-04,6.0879861849e-04,5.1899838581e-04,5.0144590205e-04,4.3864765757e-04
2.5751440000e+00,7.5531715993e-04,7.1278722316e-04,6.5299354901e-04,6.0843027313e-04,5.1973525842e-04,5.0146005378e-04,4.3487547373e-04
2.5761440000e+00,7.5191135693e-04,7.1232432674e-04,6.5175394411e-04,6.0211441451e-04,5.1976832765e-04,5.0149039453e-04,4.3487387302e-04
2.5771440000e+00,7.5088442827e-04,7.1763541200e-04,6.5234664362e-04,6.1160069890e-04,5.1909792091e-04,5.0096121413e-04,4.3483763875e-04
2.5781440000e+00,7.5507879956e-04,7.1765025496e-04,6.5393127443e-04,6.0625850892e-04,5.1797404012e-04,5.0110054872e-04,4.3735086365e-04
2.5791440000e+00,7.5588002801e-04,7.1422597102e-04,6.5317726694e-04,5.9900798078e-04,5.1850740419e-04,5.0195620133e-04,4.3742984417e-04
2.5801440000e+00,7.5740019383e-04,7.1454865974e-04,6.5409614763e-04,6.0891561589e-04,5.1855909987e-04,5.0174061471e-04,4.3732412450e-04
2.5811440000e+00,7.5686577475e-04,7.2496433859e-04,6.5160980739e-04,6.1172519054e-04,5.1964067097e-04,5.0121936511e-04,4.3690637540e-04
2.5821440000e+00,7.5701813330e-04,7.3011142376e-04,6.5359527071e-04,6.1144448409e-04,5.1972969231e-04,5.0133090554e-04,4.3711745093e-04
2.5831440000e+00,7.5755400758e-04,7.0890157076e-04,6.5352585807e-04,6.0982893046e-04,5.1967654144e-04,5.0163642300e-04,4.3772990466e-04
2.5841440000e+00,7.5702955655e-04,7.0887734182e-04,6.5238062234e-04,6.0000107624e-04,5.1938157412e-04,5.0180380640e-04,4.3757023377e-04
2.5851440000e+00,7.5763324276e-04,7.0935435360e-04,6.5289030317e-04,5.9995159972e-04,5.1919283578e-04,5.0073718739e-04,4.3710482714e-04
2.5861440000e+00,7.5735668361e-04,7.0861933636e-04,6.5410276875e-04,6.0054575442e-04,5.1889644965e-04,5.0152404583e-04,4.3503074266e-04
2.5871440000e+00,7.5723051850e-04,7.1104652307e-04,6.5411186370e-04,6.0957707319e-04,5.1806102420e-04,5.0168790040e-04,4.3489020754e-04
2.5881440000e+00,7.5266725617e-04,7.3096372944e-04,6.5387939685e-04,6.0994269006e-04,5.1857728977e-04,5.0118353101e-04,4.3505187932e-04
2.5891440000e+00,7.5219635619e-04,7.3100614827e-04,6.5181746322e-04,6.0975897213e-04,5.1776285545e-04,5.0168775488e-04,4.3466163334e-04
2.5901440000e+00,7.4964511441e-04,7.0926907938e-04,6.5151340095e-04,6.0405087424e-04,5.1864950365e-04,5.0109003496e-04,4.3503987399e-04
2.5911440000e+00,7.5196374382e-04,7.0874644734e-04,6.5390311647e-04,6.0974336520e-04,5.1888913731e-04,5.0192935305e-04,4.3646272388e-04
2.5921440000e+00,7.5703144830e-04,7.1745780588e-04,6.5438085585e-04,6.1040140281e-04,5.1890587201e-04,5.0215538067e-04,4.3630916480e-04
2.5931440000e+00,7.5669522630e-04,7.0916321420e-04,6.5085150709e-04,6.0001573729e-04,5.1861115935e-04,5.0124439440e-04,4.3658066716e-04
2.5941440000e+00,7.5679752626e-04,7.0910376962e-04,6.5404077759e-04,6.0772767029e-04,5.1862676628e-04,5.0195118092e-04,4.3624313548e-04
2.5951440000e+00,7.5689138612e-04,7.0953203249e-04,6.5430031100e-04,6.0902300902e-04,5.1877439546e-04,5.0166840083e-04,4.3858144636e-04
2.5961440000e+00,7.5694057159e-04,7.0950540248e-04,6.5215179347e-04,6.1142673076e-04,5.1806837291e-04,4.9543763453e-04,4.3864562031e-04
2.5971440000e+00,7.5627016486e-04,7.0919544669e-04,6.4975982241e-04,6.0829253925e-04,5.1843497204e-04,4.9307062000e-04,4.4152042392e-04
2.5981440000e+00,7.5607953477e-04,7.1786154876e-04,6.5207801526e-04,6.0875445342e-04,5.1751827414e-04,5.0349739467e-04,4.3788677431e-04
2.5991440000e+00,7.5374417065e-04,7.1742746513e-04,6.5412634285e-04,6.0907241277e-04,5.1183200412e-04,5.0334499974e-04,4.3708900193e-04
2.6001440000e+00,7.5324664067e-04,7.1082140494e-04,6.5269108745e-04,5.9923673689e-04,5.1170060033e-04,5.0268157793e-04,4.3721258407e-04
2.6011440000e+00,7.5366464444e-04,7.1635869972e-04,6.5456915763e-04,6.0884456616e-04,5.1226168580e-04,5.0366375945e-04,4.3527717935e-04
2.6021440000e+00,7.6156167779e-04,7.1421112807e-04,6.5261723648e-04,6.0877333453e-04,5.1242248446e-04,4.9665741244e-04,4.3301261030e-04
2.6031440000e+00,7.6139316661e-04,7.1461792686e-04,6.5224150603e-04,6.0896527430e-04,5.1247952797e-04,4.9467595090e-04,4.3734649807e-04
2.6041440000e+00,7.6086216723e-04,7.1686154115e-04,6.5271684434e-04,6.0907015722e-04,5.1253166021e-04,4.9462334573e-04,4.3738615204e-04
2.6051440000e+00,7.6154290582e-04,7.0886067988e-04,6.5396619902e-04,5.9928985138e-04,5.1220591558e-04,4.9578316975e-04,4.3548137910e-04
2.6061440000e+00,7.6138763689e-04,7.0903632150e-04,6.5381114837e-04,6.0887607106e-04,5.1140363212e-04,4.9513197155e-04,4.3504307541e-04
2.6071440000e+00,7.6112330134e-04,7.0899099228e-04,6.5182553953e-04,6.0902188125e-04,5.1292441640e-04,4.9606598623e-04,4.3460186134e-04
2.6081440000e+00,7.6146221545e-04,7.1305519668e-04,6.5169675509e-04,5.9880985646e-04,5.1228384109e-04,4.9451529776e-04,4.3502088374e-04
2.6091440000e+00,7.5763076893e-04,7.0870883064e-04,6.5388230723e-04,5.9932572185e-04,5.1838887885e-04,4.9070895329e-04,4.3532851123e-04
2.6101440000e+00,7.5749143434e-04,7.1506809036e-04,6.5164917032e-04,5.9986628912e-04,5.1928946050e-04,5.0176950026e-04,4.3763157009e-04
2.6111440000e+00,7.5770090916e-04,7.1402348112e-04,6.5220723627e-04,6.0941412812e-04,5.1862865803e-04,5.0102196838e-04,4.3732161430e-04
2.6121440000e+00,7.5710144301e-04,7.0851565397e-04,6.5427091613e-04,6.1140490288e-04,5.1902210544e-04,5.0157548685e-04,4.3717704102e-04
2.6131440000e+00,7.5677387940e-04,7.0896508987e-04,6.5412226832e-04,6.0225971538e-04,5.1873110351e-04,5.0240061682e-04,4.3732808990e-04
2.6141440000e+00,7.5753872807e-04,7.1442096669e-04,6.5459280449e-04,6.1208054831e-04,5.1840543165e-04,5.0171143812e-04,4.3722964620e-04
2.6151440000e+00,7.5751086115e-04,7.1450660471e-04,6.5405314672e-04,6.0946353187e-04,5.1947121392e-04,5.0244758313e-04,4.3737061787e-04
2.6161440000e+00,7.6194774010e-04,7.1192800533e-04,6.5344007453e-04,6.0909562308e-04,5.1947536122e-04,5.0116159400e-04,4.3528776587e-04
2.6171440000e+00,7.6171883848e-04,7.1473492426e-04,6.5356376581e-04,6.0871861933e-04,5.1924824220e-04,5.0107089919e-04,4.3543273932e-04
2.6181440000e+00,7.6107942732e-04,7.1445501817e-04,6.5395470301e-04,6.1018323322e-04,5.1937044191e-04,5.0190421462e-04,4.3542477215e-04
2.6191440000e+00,7.6153264672e-04,7.1455498983e-04,6.5208099841e-04,6.1035781982e-04,5.1906015869e-04,5.0172431656e-04,4.3537773308e-04
2.6201440000e+00,7.6120079029e-04,7.1432579716e-04,6.5300460847e-04,6.1077342252e-04,5.1889102906e-04,5.0141035899e-04,4.3687949074e-04
2.6211440000e+00,7.6092190284e-04,7.1426096838e-04,6.5379041189e-04,6.1028946220e-04,5.1927723689e-04,5.0140195526e-04,4.3708430894e-04
2.6221440000e+00,7.6006705058e-04,7.1469905379e-04,6.5412736149e-04,6.1049177020e-04,5.1845461712e-04,5.0193048082e-04,4.3469251978e-04
2.6231440000e+00,7.6108553912e-04,7.1488910180e-04,6.5386484494e-04,6.1306272983e-04,5.1890277973e-04,5.0273250963e-04,4.3482858018e-04
2.6241440000e+00,7.6049858762e-04,7.1457172453e-04,6.5404470661e-04,6.1269114667e-04,5.1897986850e-04,5.0202896091e-04,4.3481901230e-04
2.6251440000e+00,7.6087686466e-04,7.1453716373e-04,6.5179388912e-04,6.1279359215e-04,5.1830618759e-04,5.0159385864e-04,4.3467247451e-04
2.6261440000e+00,7.5629155617e-04,7.1449328971e-04,6.5394611738e-04,6.1257967900e-04,5.1868522860e-04,5.0097714848e-04,4.3529758841e-04
2.6271440000e+00,7.5565920270e-04,7.1429254604e-04,6.5393804107e-04,6.1257393099e-04,5.1893988712e-04,5.0220449339e-04,4.3451593228e-04
2.6281440000e+00,7.5681964518e-04,7.1458242019e-04,6.5360065491e-04,6.1306025600e-04,5.1957584219e-04,5.0222388381e-04,4.3538584578e-04
2.6291440000e+00,7.5595075032e-04,7.1416550782e-04,6.5381296736e-04,6.1313592596e-04,5.2007701015e-04,5.0275240937e-04,4.3748372264e-04
2.6301440000e+00,7.5593532529e-04,7.1255439252e-04,6.5378168074e-04,6.1280457885e-04,5.2138129831e-04,5.0196566008e-04,4.3842108425e-04
2.6311440000e+00,7.5672382081e-04,7.1250389738e-04,6.5446445660e-04,6.1286489654e-04,5.2127026720e-04,5.0175432989e-04,4.3666212150e-04
2.6321440000e+00,7.5620249845e-04,7.1432754339e-04,6.5375468694e-04,6.1314996856e-04,5.2132014389e-04,4.9905374908e-04,4.3824202294e-04
2.6331440000e+00,7.5657837442e-04,7.1449343523e-04,6.5351283411e-04,6.0902519181e-04,5.2157462051e-04,5.0255421229e-04,4.3822186854e-04
2.6341440000e+00,7.5691154052e-04,7.1468894021e-04,6.5364234615e-04,6.0079357354e-04,5.2013165259e-04,5.0290858780e-04,4.3703159463e-04
2.6351440000e+00,7.6142612670e-04,7.1279100666e-04,6.5269887273e-04,5.9949223214e-04,5.2093997510e-04,5.0145023124e-04,4.3750864279e-04
2.6361440000e+00,7.5632808148e-04,7.1442722401e-04,6.5351086960e-04,6.0930247855e-04,5.1917006203e-04,5.0127688155e-04,4.3478277803e-04
2.6371440000e+00,7.5679592555e-04,7.1308328188e-04,6.5407301008e-04,6.0918620875e-04,5.2006082115e-04,5.0154492783e-04,4.3504976929e-04
2.6381440000e+00,7.5679730799e-04,7.1426038630e-04,6.5558371716e-04,6.0869293520e-04,5.1961440477e-04,5.0126858696e-04,4.3765016017e-04
2.6391440000e+00,7.5645599281e-04,7.1695023507e-04,6.5354164690e-04,6.0856615164e-04,5.1952960348e-04,5.0184367865e-04,4.3578194891e-04
2.6401440000e+00,7.5714233390e-04,7.1470836701e-04,6.5324107709e-04,6.0893056798e-04,5.1889644965e-04,5.0139293307e-04,4.3700729293e-04
2.6411440000e+00,7.5694093539e-04,7.1459850005e-04,6.5258711402e-04,5.9925838286e-04,5.1906576118e-04,5.0293187087e-04,4.3691241444e-04
2.6421440000e+00,7.5699004810e-04,7.1467540693e-04,6.5395412093e-04,5.9920457716e-04,5.1914994401e-04,5.0354243285e-04,4.3714589992e-04
2.6431440000e+00,7.5650677900e-04,7.1460199251e-04,6.5424683271e-04,5.9955898905e-04,5.1942697610e-04,5.0261907745e-04,4.3677162466e-04
2.6441440000e+00,7.5650459621e-04,7.1485934313e-04,6.5365791670e-04,5.9970305301e-04,5.1916347729e-04,5.0233851653e-04,4.3286720029e-04
2.6451440000e+00,7.5315467257e-04,7.1446869697e-04,6.5203574195e-04,5.9943984525e-04,5.1998897106e-04,5.0373011618e-04,4.3703403207e-04
2.6461440000e+00,7.5303585618e-04,7.1449285315e-04,6.5166132117e-04,6.0923735873e-04,5.1963659644e-04,5.0267979532e-04,4.3732306949e-04
2.6471440000e+00,7.5274452684e-04,7.2023809480e-04,6.5367319621e-04,6.0890695750e-04,5.2013499953e-04,5.0380287576e-04,4.3465170165e-04
2.6481440000e+00,7.5275354902e-04,7.1451191616e-04,6.5404798079e-04,6.0914899223e-04,5.1932245697e-04,5.0299709983e-04,4.3457283027e-04
2.6491440000e+00,7.5243064202e-04,7.1598005889e-04,6.5313288360e-04,6.0908754676e-04,5.1993887610e-04,5.0328795623e-04,4.3477743020e-04
2.6501440000e+00,7.4940275226e-04,7.0892354415e-04,6.5172418545e-04,6.1010916397e-04,5.1950919442e-04,4.9369715271e-04,4.3497911975e-04
2.6511440000e+00,7.5242343883e-04,7.0902664447e-04,6.5402637119e-04,6.1005659518e-04,5.1979102864e-04,5.0323611504e-04,4.3528732931e-04
2.6521440000e+00,7.5645373727e-04,7.0878450060e-04,6.5396925493e-04,6.1013790400e-04,5.2175080782e-04,5.0309754442e-04,4.3549294787e-04
2.6531440000e+00,7.5728305092e-04,7.0915732067e-04,6.5409018134e-04,6.0693455453e-04,5.2153522120e-04,5.0347000069e-04,4.3414816901e-04
2.6541440000e+00,7.5645133620e-04,7.1753878728e-04,6.5394931880e-04,6.0916321672e-04,5.2161249187e-04,5.0360726163e-04,4.3453834223e-04
2.6551440000e+00,7.5695039413e-04,7.0870308264e-04,6.5389816882e-04,6.0928614403e-04,5.2138937463e-04,5.0369300880e-04,4.3468578951e-04
2.6561440000e+00,7.5242147432e-04,7.1643640695e-04,6.5429594542e-04,6.0853231844e-04,5.2110826800e-04,5.0139780797e-04,4.3497049774e-04
2.6571440000e+00,7.5264993939e-04,7.1730413765e-04,6.5193067712e-04,5.9919435444e-04,5.2167775721e-04,4.9080997996e-04,4.3519397877e-04
2.6581440000e+00,7.4739538832e-04,7.0899499406e-04,6.5299354901e-04,5.9958030761e-04,5.1957234973e-04,5.0133152399e-04,4.3460291636e-04
2.6591440000e+00,7.4711017078e-04,7.0892936492e-04,6.5419430030e-04,5.9920093918e-04,5.1946659369e-04,5.0131180615e-04,4.3519798055e-04
2.6601440000e+00,7.4749797932e-04,7.1461297921e-04,6.5423504566e-04,6.0909929744e-04,5.1976334362e-04,5.0076447224e-04,4.3821793952e-04
2.6611440000e+00,7.5045849371e-04,7.1474576544e-04,6.5284817538e-04,6.0882670368e-04,5.1984545280e-04,5.0106657000e-04,4.3674648623e-04
2.6621440000e+00,7.5087831647e-04,7.1441449109e-04,6.5290747443e-04,6.1153943534e-04,5.1954248192e-04,5.0180417020e-04,4.4018586777e-04
2.6631440000e+00,7.4930176197e-04,7.1465176006e-04,6.5225845901e-04,6.0851776652e-04,5.1966711908e-04,5.0078597269e-04,4.4001171773e-04
2.6641440000e+00,7.4922514614e-04,7.1467948146e-04,6.5417138103e-04,6.0879694502e-04,5.1965304010e-04,5.0122602261e-04,4.3495569116e-04
2.6651440000e+00,7.4922034401e-04,7.1445887443e-04,6.5359956352e-04,6.0899845266e-04,5.1987677580e-04,5.0144873967e-04,4.3483065383e-04
2.6661440000e+00,7.5013784226e-04,7.1469978138e-04,6.5380787419e-04,6.0895716160e-04,5.2024814067e-04,5.0277885748e-04,4.3522999476e-04
2.6671440000e+00,7.4942428910e-04,7.1435562859e-04,6.5183063271e-04,6.1158491008e-04,5.1990293287e-04,5.0239203119e-04,4.3467596697e-04
2.6681440000e+00,7.4985415267e-04,7.1472262789e-04,6.5363994509e-04,6.0906648287e-04,5.2113166021e-04,5.0165926950e-04,4.3450854719e-04
2.6691440000e+00,7.4992451118e-04,7.1465896326e-04,6.5422893385e-04,6.0895596107e-04,5.2093961131e-04,5.0150931202e-04,4.3451836973e-04
2.6701440000e+00,7.4948344263e-04,7.1412599937e-04,6.5243737481e-04,6.0874383053e-04,5.2042105381e-04,5.0199927500e-04,4.3484211346e-04
2.6711440000e+00,7.4854484410e-04,7.1527014370e-04,6.5382562752e-04,6.0941947595e-04,5.1985945902e-04,5.0157777878e-04,4.3763859139e-04
2.6721440000e+00,7.4921823398e-04,7.1510534326e-04,6.5165426349e-04,6.1303180701e-04,5.1987157349e-04,5.0365473726e-04,4.3480515160e-04
2.6731440000e+00,7.4534327723e-04,7.0917638368e-04,6.5391483076e-04,6.1305261625e-04,5.2005409088e-04,5.0387574447e-04,4.3483556510e-04
2.6741440000e+00,7.4571456935e-04,7.0924223110e-04,6.5406915382e-04,6.1040242144e-04,5.2002724260e-04,5.0223581638e-04,4.3470237870e-04
2.6751440000e+00,7.4652118201e-04,7.0918475103e-04,6.5365165938e-04,6.1023834860e-04,5.1841307140e-04,5.0139311497e-04,4.3478841690e-04
2.6761440000e+00,7.4586947449e-04,7.0926151238e-04,6.5185216954e-04,6.1003454903e-04,5.1907627494e-04,5.0231494242e-04,4.3487387302e-04
2.6771440000e+00,7.5026538980e-04,7.0896210673e-04,6.5400832682e-04,6.1009330238e-04,5.1893737691e-04,5.0223847211e-04,4.3713476771e-04
2.6781440000e+00,7.5005351391e-04,7.0915251854e-04,6.5396598075e-04,6.1022146838e-04,5.2047278587e-04,5.0237016694e-04,4.3541032937e-04
2.6791440000e+00,7.5005678809e-04,7.1830298111e-04,6.5210566390e-04,6.0054881033e-04,5.2015755500e-04,5.0132908655e-04,4.3523861677e-04
2.6801440000e+00,7.4944269727e-04,7.1705377195e-04,6.5417625592e-04,6.1043669120e-04,5.1988441555e-04,5.0188915338e-04,4.3650594307e-04
2.6811440000e+00,7.5018790085e-04,7.1593822213e-04,6.5377418650e-04,6.1006932810e-04,5.1962106227e-04,5.0076392654e-04,4.3661344534e-04
2.6821440000e+00,7.5538766396e-04,7.1840760938e-04,6.5396932769e-04,6.1018792621e-04,5.2013394452e-04,5.0191792980e-04,4.3883868784e-04
2.6831440000e+00,7.5421805377e-04,7.1502086939e-04,6.5187552536e-04,6.0027796280e-04,5.1405117119e-04,5.0192222261e-04,4.3818577979e-04
2.6841440000e+00,7.5407384429e-04,7.1396396379e-04,6.5392654506e-04,6.1024657043e-04,5.1332968724e-04,5.0160888350e-04,4.3862284656e-04
2.6851440000e+00,7.5456860941e-04,7.1677044616e-04,6.5302396251e-04,6.1046011979e-04,5.1230334066e-04,4.9461294111e-04,4.3768781325e-04
2.6861440000e+00,7.5545933214e-04,7.0973190304e-04,6.5284650191e-04,6.0907837906e-04,5.1189781516e-04,4.9270740419e-04,4.3621374061e-04
2.6871440000e+00,7.5489617302e-04,7.0973212132e-04,6.5266860474e-04,6.1049366195e-04,5.1173687098e-04,4.9479356676e-04,4.3509091483e-04
2.6881440000e+00,7.5363670476e-04,7.1375528933e-04,6.5135471232e-04,6.1060338339e-04,5.1235329011e-04,4.9565922382e-04,4.3509153329e-04
2.6891440000e+00,7.5956355431e-04,7.1493777796e-04,6.5332758822e-04,6.1037411797e-04,5.1910061302e-04,4.9532191042e-04,4.3557076424e-04
2.6901440000e+00,7.5508432928e-04,7.3073875683e-04,6.5273161454e-04,6.1043559981e-04,5.1897946832e-04,4.9590813433e-04,4.3514832214e-04
2.6911440000e+00,7.5570307672e-04,7.1431837569e-04,6.5365798946e-04,6.1056409322e-04,5.1852264733e-04,4.9465852499e-04,4.3304298742e-04
2.6921440000e+00,7.5526098954e-04,7.1458736784e-04,6.5351596277e-04,6.1026730691e-04,5.1941682614e-04,4.9570338888e-04,4.3378899136e-04
2.6931440000e+00,7.5568066677e-04,7.1368383942e-04,6.5102998633e-04,6.1003189330e-04,5.1844479458e-04,4.9483180192e-04,4.3706852011e-04
2.6941440000e+00,7.5554955401e-04,7.1441201726e-04,6.5332671511e-04,6.1047663621e-04,5.1895633078e-04,4.9481062888e-04,4.3704945710e-04
2.6951440000e+00,7.5565199950e-04,7.1435832069e-04,6.5380125307e-04,6.0443831899e-04,5.1905921282e-04,4.9622602091e-04,4.3617983465e-04
2.6961440000e+00,7.5604562880e-04,7.1493625001e-04,6.5161977545e-04,6.0361762735e-04,5.1953491493e-04,4.9598620535e-04,4.3493208068e-04
2.6971440000e+00,7.5544987340e-04,7.1466492955e-04,6.5126099798e-04,6.0378850321e-04,5.1902970881e-04,4.9546015362e-04,4.3549789552e-04
2.6981440000e+00,7.6040465501e-04,7.1459551691e-04,6.5359614382e-04,6.0384685639e-04,5.1944989536e-04,4.9605176173e-04,4.3487922085e-04
2.6991440000e+00,7.5988267781e-04,7.1492431744e-04,6.5323118179e-04,6.0189729993e-04,5.1939565310e-04,4.9659989600e-04,4.3505395297e-04
2.7001440000e+00,7.5486153946e-04,7.1481590567e-04,6.5415333665e-04,6.0028840380e-04,5.1949944464e-04,4.9656831834e-04,4.3470288801e-04
2.7011440000e+00,7.5045325502e-04,7.1472626587e-04,6.5369116783e-04,6.1020506109e-04,5.1870480092e-04,4.9542253691e-04,4.3504831410e-04
2.7021440000e+00,7.5431307778e-04,7.1476111771e-04,6.5321124566e-04,6.0453534388e-04,5.1927916502e-04,4.9570033298e-04,4.3478237785e-04
2.7031440000e+00,7.5455995102e-04,7.1458205639e-04,6.5306325268e-04,6.0586065956e-04,5.1923692808e-04,5.0221253332e-04,4.3503783672e-04
2.7041440000e+00,7.5442527304e-04,7.1448732342e-04,6.5355714469e-04,6.1043167079e-04,5.1892482588e-04,5.0131395255e-04,4.3522904889e-04
2.7051440000e+00,7.5508032751e-04,7.1477174060e-04,6.5133506723e-04,6.1040926084e-04,5.1952680224e-04,5.0081693189e-04,4.3484033085e-04
2.7061440000e+00,7.5425923569e-04,7.1469854447e-04,6.5149433794e-04,6.1330043536e-04,5.1927396271e-04,5.0252227084e-04,4.3485990318e-04
2.7071440000e+00,7.4969058915e-04,7.1487404057e-04,6.5146690758e-04,6.1326674768e-04,5.1900991821e-04,5.0103993999e-04,4.3477513827e-04
2.7081440000e+00,7.5468218711e-04,7.1280584962e-04,6.5282096330e-04,6.0930531617e-04,5.1822604291e-04,5.0250360800e-04,4.3480762542e-04
2.7091440000e+00,7.5490599556e-04,7.1350899816e-04,6.5412903496e-04,6.1207676481e-04,5.1901424740e-04,5.0165686844e-04,4.3793985242e-04
2.7101440000e+00,7.5451956945e-04,7.1468042734e-04,6.5414977144e-04,6.1319900851e-04,5.1897008234e-04,5.0138154620e-04,4.3807049224e-04
2.7111440000e+00,7.5521413237e-04,7.0923684689e-04,6.5377804276e-04,6.1310645833e-04,5.1845152484e-04,5.0246741012e-04,4.3764921429e-04
2.7121440000e+00,7.5995885709e-04,7.0918205893e-04,6.5406347858e-04,6.1330923927e-04,5.1934432122e-04,5.0115511840e-04,4.3959022150e-04
2.7131440000e+00,7.5997217209e-04,7.0943875471e-04,6.5224165155e-04,6.1315236962e-04,5.1887844165e-04,5.0266899052e-04,4.3550309783e-04
2.7141440000e+00,7.6011441706e-04,7.0927948400e-04,6.5196647483e-04,6.0221533204e-04,5.1224669733e-04,4.9483071052e-04,4.3562136852e-04
2.7151440000e+00,7.5966483564e-04,7.0912865340e-04,6.5343148890e-04,6.1188780819e-04,5.1433264161e-04,5.0190792535e-04,4.3516061851e-04
2.7161440000e+00,7.6000716945e-04,7.0915171818e-04,6.5231703047e-04,6.0937079979e-04,5.1204591728e-04,5.0150523748e-04,4.3503190682e-04
