# Saved on 2025-07-21T15:06:01.945702
# Name: Shreenidhi
# Sample_ID: Batch6_Sample9_F4_TPTE35
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000000
#   Max_Voltage: 7
#   IComp: 1e-06
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.005
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0008
#   max_gtarget: 0.0012
#   num_level: 5
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.9
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_800.00 uS,Conductance_Target_900.00 uS,Conductance_Target_1000.00 uS,Conductance_Target_1100.00 uS,Conductance_Target_1200.00 uS
2.1831440000e+00,8.0097597674e-04,9.0980247478e-04,9.9015283922e-04,1.0929369455e-03,1.1981936404e-03
2.1841440000e+00,7.9999816080e-04,9.1113943199e-04,9.9016491731e-04,1.0900411144e-03,1.1965537124e-03
2.1851440000e+00,8.0027115473e-04,9.0905508841e-04,9.9033823062e-04,1.0934395686e-03,1.1979607370e-03
2.1861440000e+00,7.9912300862e-04,9.0980502137e-04,9.9018143374e-04,1.0903221846e-03,1.1987103062e-03
2.1871440000e+00,7.9909339547e-04,9.0958332294e-04,9.8986522062e-04,1.0914113227e-03,1.1986488244e-03
2.1881440000e+00,8.0051737314e-04,9.1061381681e-04,9.8957294540e-04,1.0936975013e-03,1.1996872490e-03
2.1891440000e+00,8.0021076428e-04,9.0916531917e-04,9.8963282653e-04,1.0905166710e-03,1.1982207070e-03
2.1901440000e+00,7.9903671576e-04,9.0870169515e-04,9.8966491350e-04,1.0926861432e-03,1.1981534772e-03
2.1911440000e+00,7.9918405390e-04,9.0973917395e-04,9.8992430139e-04,1.0908873810e-03,1.1983588047e-03
2.1921440000e+00,7.9876044765e-04,9.0863984951e-04,9.9016855529e-04,1.0908908735e-03,1.1982202705e-03
2.1931440000e+00,7.9958510469e-04,9.0966685093e-04,9.8998170870e-04,1.0930054123e-03,1.1989248014e-03
2.1941440000e+00,7.9895202362e-04,9.0935362095e-04,9.9075208709e-04,1.0908534750e-03,1.1983505101e-03
2.1951440000e+00,8.0018508015e-04,9.0895322501e-04,9.9010074337e-04,1.0903595830e-03,1.1978839029e-03
2.1961440000e+00,8.0107049143e-04,9.0945504780e-04,9.9084325484e-04,1.0947349801e-03,1.1974928930e-03
2.1971440000e+00,7.9929530330e-04,9.1057358077e-04,9.8989643448e-04,1.0941106302e-03,1.1971644562e-03
2.1981440000e+00,8.0035824794e-04,9.0903704404e-04,9.9011136626e-04,1.0931142606e-03,1.1979303963e-03
2.1991440000e+00,7.9940451542e-04,9.0903158707e-04,9.9054508610e-04,1.0933195153e-03,1.1973056098e-03
2.2001440000e+00,7.9979421571e-04,9.0858768090e-04,9.9070421129e-04,1.0940212815e-03,1.1969335173e-03
2.2011440000e+00,8.0051315308e-04,9.0811437985e-04,9.9064440292e-04,1.0930659482e-03,1.1972968059e-03
2.2021440000e+00,8.0005491327e-04,9.0858258773e-04,9.8992764833e-04,1.0900320922e-03,1.1971718777e-03
2.2031440000e+00,7.9998811998e-04,9.0840003395e-04,9.8968564998e-04,1.0904583178e-03,1.1975116649e-03
2.2041440000e+00,8.0096586316e-04,9.0854242444e-04,9.9010103440e-04,1.0940113862e-03,1.1971601634e-03
2.2051440000e+00,8.0031197285e-04,9.0854984592e-04,9.8989512480e-04,1.0913736332e-03,1.1977914255e-03
2.2061440000e+00,8.0150144640e-04,9.0878194897e-04,9.9064927781e-04,1.0906029638e-03,1.1985702440e-03
2.2071440000e+00,8.0067315139e-04,9.0856199677e-04,9.9029275589e-04,1.0907214164e-03,1.1984720913e-03
2.2081440000e+00,8.0158446508e-04,9.0886853286e-04,9.9071738077e-04,1.0936399485e-03,1.1973039364e-03
2.2091440000e+00,8.0115620221e-04,9.0905101388e-04,9.8971897387e-04,1.0936626495e-03,1.1973455548e-03
2.2101440000e+00,8.0010679085e-04,9.0862617071e-04,9.9000324553e-04,1.0927841504e-03,1.1991144856e-03
2.2111440000e+00,8.0079218606e-04,9.0866917162e-04,9.9097458587e-04,1.0940492939e-03,1.1976750829e-03
2.2121440000e+00,7.9988109064e-04,9.0896282927e-04,9.9150427559e-04,1.0943530651e-03,1.1972660286e-03
2.2131440000e+00,8.0049896496e-04,9.0841327619e-04,9.9067983683e-04,1.0903791554e-03,1.1977176473e-03
2.2141440000e+00,7.9959194409e-04,9.0836590971e-04,9.9045828392e-04,1.0909311095e-03,1.1983553850e-03
2.2151440000e+00,8.0036705185e-04,9.0871501015e-04,9.9125216366e-04,1.0904698865e-03,1.1975492816e-03
2.2161440000e+00,8.0144680396e-04,9.0878056653e-04,9.9079901702e-04,1.0937512707e-03,1.1974658264e-03
2.2171440000e+00,7.9968063801e-04,9.0897890914e-04,9.9056051113e-04,1.0904612282e-03,1.1991475185e-03
2.2181440000e+00,7.9989637015e-04,9.1003988928e-04,9.9108372524e-04,1.0909464618e-03,1.1978460680e-03
2.2191440000e+00,7.9926336184e-04,9.1004352726e-04,9.9073527963e-04,1.0953169840e-03,1.1979830015e-03
2.2201440000e+00,7.9974975961e-04,9.1026406153e-04,9.8976255686e-04,1.0940609354e-03,1.1983178410e-03
2.2211440000e+00,8.0174839240e-04,9.0972578619e-04,9.8984011856e-04,1.0958096391e-03,1.1974848894e-03
2.2221440000e+00,8.0036603322e-04,9.0933957836e-04,9.9038319604e-04,1.0947110422e-03,1.1981984426e-03
2.2231440000e+00,7.9993704276e-04,9.0945191914e-04,9.9024124211e-04,1.0959403153e-03,1.1983026343e-03
2.2241440000e+00,8.0138408521e-04,9.1125752078e-04,9.9046301330e-04,1.0960709915e-03,1.1988952610e-03
2.2251440000e+00,8.0027894001e-04,9.0972811449e-04,9.8960023024e-04,1.0943750385e-03,1.1980701674e-03
2.2261440000e+00,8.0062862253e-04,9.0971356258e-04,9.9038239568e-04,1.0915618623e-03,1.1988852202e-03
2.2271440000e+00,8.0111421994e-04,9.1050518677e-04,9.9049313576e-04,1.0954844765e-03,1.1996107787e-03
2.2281440000e+00,8.0049452663e-04,9.1017194791e-04,9.9025084637e-04,1.0917314648e-03,1.1993690714e-03
2.2291440000e+00,8.0065903603e-04,9.0899564384e-04,9.9091470474e-04,1.0909527919e-03,1.1994460510e-03
2.2301440000e+00,8.0060686741e-04,9.0892477601e-04,9.9018951005e-04,1.0944681708e-03,1.1998345872e-03
2.2311440000e+00,7.9989389633e-04,9.0993024060e-04,9.8954558780e-04,1.0947831470e-03,1.1994393572e-03
2.2321440000e+00,7.9977078713e-04,9.0941175586e-04,9.9032899016e-04,1.0950783326e-03,1.2002961739e-03
2.2331440000e+00,8.0015925050e-04,9.0879715572e-04,9.9002092611e-04,1.0943197412e-03,1.2005781900e-03
2.2341440000e+00,8.0067336967e-04,9.0878893388e-04,9.9095836049e-04,1.0936299805e-03,1.1997795082e-03
2.2351440000e+00,8.0055891885e-04,9.0890869615e-04,9.8966411315e-04,1.0921987268e-03,1.1996880494e-03
2.2361440000e+00,8.0237718066e-04,9.0907553385e-04,9.8963886558e-04,1.0895668674e-03,1.2001450523e-03
2.2371440000e+00,8.0103396613e-04,9.0925335826e-04,9.9023614894e-04,1.0941480286e-03,1.1992353393e-03
2.2381440000e+00,8.0009791418e-04,9.0861060016e-04,9.9037497421e-04,1.0910783749e-03,1.1997464753e-03
2.2391440000e+00,8.0112768046e-04,9.1015957878e-04,9.9060911452e-04,1.0941542132e-03,1.2003248412e-03
2.2401440000e+00,8.0141857325e-04,9.0782246843e-04,9.8943666671e-04,1.0918131011e-03,1.2000714923e-03
2.2411440000e+00,8.0185265688e-04,9.0811081463e-04,9.8961085314e-04,1.0904438386e-03,1.1991669453e-03
2.2421440000e+00,8.0021636677e-04,9.0978508524e-04,9.8956690636e-04,1.0949387070e-03,1.1995222303e-03
2.2431440000e+00,8.0142963270e-04,9.0972534963e-04,9.9105651316e-04,1.0908654076e-03,1.1993059161e-03
2.2441440000e+00,8.0180776422e-04,9.0959540103e-04,9.8960481409e-04,1.0954370373e-03,1.1997324327e-03
2.2451440000e+00,8.0172525486e-04,9.0998291853e-04,9.8975273431e-04,1.0930908320e-03,1.2001531286e-03
2.2461440000e+00,8.0048703239e-04,9.1008783784e-04,9.8994278233e-04,1.0929652490e-03,1.1997213005e-03
2.2471440000e+00,7.9996803834e-04,9.0933834144e-04,9.8977965536e-04,1.0923767695e-03,1.1991307110e-03
2.2481440000e+00,8.0071309640e-04,9.0974142950e-04,9.8993128631e-04,1.0949667194e-03,1.2015107495e-03
2.2491440000e+00,8.0138051999e-04,9.1068250185e-04,9.9086020782e-04,1.0942853987e-03,1.1993568478e-03
2.2501440000e+00,8.0142250226e-04,9.0981251560e-04,9.9054930615e-04,1.0942868539e-03,1.1982999422e-03
2.2511440000e+00,8.0163808889e-04,9.1057561804e-04,9.8952994449e-04,1.0935126920e-03,1.2001859432e-03
2.2521440000e+00,8.0041201727e-04,9.1075053206e-04,9.9039047200e-04,1.0945905524e-03,1.1995779641e-03
2.2531440000e+00,8.0205769336e-04,9.1080743005e-04,9.8958356830e-04,1.0953101446e-03,1.1992815416e-03
2.2541440000e+00,8.0215482740e-04,9.0917063062e-04,9.8972923297e-04,1.0953973833e-03,1.2001800496e-03
2.2551440000e+00,8.0053323472e-04,9.1081812570e-04,9.8836753750e-04,1.0955191829e-03,1.1996978719e-03
2.2561440000e+00,8.0203368270e-04,9.1136134870e-04,9.8891978269e-04,1.0958673374e-03,1.2004649034e-03
2.2571440000e+00,8.0067075032e-04,9.1092908406e-04,9.9001379567e-04,1.0927131370e-03,1.1996725516e-03
2.2581440000e+00,8.0107514805e-04,9.1259578767e-04,9.8983982753e-04,1.0923611990e-03,1.2004622113e-03
2.2591440000e+00,8.0099431216e-04,9.1078858532e-04,9.9027958640e-04,1.0919143097e-03,1.1995571549e-03
2.2601440000e+00,7.9992678366e-04,9.1107176559e-04,9.9001350463e-04,1.0949865100e-03,1.1996248941e-03
2.2611440000e+00,8.0036785221e-04,9.1012123448e-04,9.8996402812e-04,1.0893174476e-03,1.1991378415e-03
2.2621440000e+00,8.0069279647e-04,9.0959481895e-04,9.9005621450e-04,1.0937613843e-03,1.1986251047e-03
2.2631440000e+00,8.0249810708e-04,9.0884808742e-04,9.8937474831e-04,1.0915005259e-03,1.1994691886e-03
2.2641440000e+00,8.0117606558e-04,9.1012188932e-04,9.9050768767e-04,1.0938931518e-03,1.1984916637e-03
2.2651440000e+00,8.0064965005e-04,9.0993140475e-04,9.9092489108e-04,1.0924932576e-03,1.1991581414e-03
2.2661440000e+00,7.9954224930e-04,9.0962043032e-04,9.9050645076e-04,1.0945328540e-03,1.1994876695e-03
2.2671440000e+00,7.9902303696e-04,9.0993176855e-04,9.9030803540e-04,1.0943671805e-03,1.1994322267e-03
2.2681440000e+00,8.0040495959e-04,9.0965768322e-04,9.9072953162e-04,1.0914534505e-03,1.1994092347e-03
2.2691440000e+00,8.0057914602e-04,9.0949368314e-04,9.9045326351e-04,1.0902405484e-03,1.1993500084e-03
2.2701440000e+00,8.0128949776e-04,9.0936388006e-04,9.8977063317e-04,1.0945331451e-03,1.1989242921e-03
2.2711440000e+00,8.0122670624e-04,9.1006790171e-04,9.8970413092e-04,1.0934153397e-03,1.1994267697e-03
2.2721440000e+00,8.0100711784e-04,9.1162575700e-04,9.9068362033e-04,1.0938363266e-03,1.1993739463e-03
2.2731440000e+00,8.0207879364e-04,9.0947709396e-04,9.9041149952e-04,1.0934674356e-03,1.1998609989e-03
2.2741440000e+00,8.0168792920e-04,9.1049907496e-04,9.9072130979e-04,1.0910291167e-03,1.2005180906e-03
2.2751440000e+00,8.0151214206e-04,9.1028130555e-04,9.9040320492e-04,1.0944337555e-03,1.2009687634e-03
2.2761440000e+00,8.0152138253e-04,9.0997229563e-04,9.9046890682e-04,1.0910165292e-03,1.2005495228e-03
2.2771440000e+00,8.0110461568e-04,9.1058886028e-04,9.9004639196e-04,1.0936508625e-03,1.1999427079e-03
2.2781440000e+00,8.0088801042e-04,9.1000030807e-04,9.9056189356e-04,1.0961851513e-03,1.1990318308e-03
2.2791440000e+00,8.0040146713e-04,9.0975263447e-04,9.8922238976e-04,1.0957865743e-03,1.1987216567e-03
2.2801440000e+00,8.0025849456e-04,9.0975074272e-04,9.8999596958e-04,1.0940223001e-03,1.1981254647e-03
2.2811440000e+00,8.0006575445e-04,9.0974099294e-04,9.9054734164e-04,1.0960100917e-03,1.1987139442e-03
2.2821440000e+00,8.0129801063e-04,9.0993496997e-04,9.9004741060e-04,1.0924558592e-03,1.1987089965e-03
2.2831440000e+00,7.9997626017e-04,9.0909212304e-04,9.9019132904e-04,1.0928135453e-03,1.1986753816e-03
2.2841440000e+00,8.0045065260e-04,9.0898567578e-04,9.8958102171e-04,1.0963122622e-03,1.1981533316e-03
2.2851440000e+00,8.0013684055e-04,9.0919864306e-04,9.9018769106e-04,1.0932178702e-03,1.1988461483e-03
2.2861440000e+00,8.0066805822e-04,9.1021167464e-04,9.8885095213e-04,1.0956452752e-03,1.1978194379e-03
2.2871440000e+00,8.0222351244e-04,9.0995941719e-04,9.9015269370e-04,1.0950092837e-03,1.1981745047e-03
2.2881440000e+00,8.0193574831e-04,9.0917375928e-04,9.9086355476e-04,1.0919771012e-03,1.1980617273e-03
2.2891440000e+00,8.0111924035e-04,9.1064721346e-04,9.9066921393e-04,1.0944798123e-03,1.1980286945e-03
2.2901440000e+00,8.0128789705e-04,9.0985580755e-04,9.9119490187e-04,1.0915303574e-03,1.1987405014e-03
2.2911440000e+00,8.0135709140e-04,9.0875204478e-04,9.9041739304e-04,1.0921047942e-03,1.1984055163e-03
2.2921440000e+00,8.0056728621e-04,9.0969580924e-04,9.9120894447e-04,1.0914051381e-03,1.1983344302e-03
2.2931440000e+00,8.0101002823e-04,9.1079971753e-04,9.9040691566e-04,1.0965661932e-03,1.1973703658e-03
2.2941440000e+00,8.0001715105e-04,9.1066089226e-04,9.9088152638e-04,1.0929079144e-03,1.1990153143e-03
2.2951440000e+00,8.0130797869e-04,9.0983383416e-04,9.9098469946e-04,1.0915988241e-03,1.1975619418e-03
2.2961440000e+00,8.0201432866e-04,9.0866866230e-04,9.9098921055e-04,1.0955891048e-03,1.1967994942e-03
2.2971440000e+00,8.0111240095e-04,9.0996298240e-04,9.9105462141e-04,1.0920914792e-03,1.1982127035e-03
2.2981440000e+00,8.0093719589e-04,9.0939283837e-04,9.9164499261e-04,1.0919458146e-03,1.1976484529e-03
2.2991440000e+00,8.0061239714e-04,9.1001282271e-04,9.9163145933e-04,1.0913062579e-03,1.1977519898e-03
2.3001440000e+00,8.0026678916e-04,9.0826797532e-04,9.9095741461e-04,1.0928219854e-03,1.1980572890e-03
2.3011440000e+00,8.0052028352e-04,9.0843881480e-04,9.8988028185e-04,1.0959320934e-03,1.1973168148e-03
2.3021440000e+00,8.0247758888e-04,9.0908717539e-04,9.8960568721e-04,1.0957570339e-03,1.1977170652e-03
2.3031440000e+00,8.0237899965e-04,9.0877103503e-04,9.9074190075e-04,1.0926408868e-03,1.1984272714e-03
2.3041440000e+00,8.0141144281e-04,9.1014837380e-04,9.9010394479e-04,1.0960578220e-03,1.1991896463e-03
2.3051440000e+00,8.0167621491e-04,9.1059657279e-04,9.9015254818e-04,1.0940775974e-03,1.1982481374e-03
2.3061440000e+00,8.0178280768e-04,9.1085814347e-04,9.9013741419e-04,1.0935931641e-03,1.1993228691e-03
2.3071440000e+00,8.0073681602e-04,9.0986330179e-04,9.9054610473e-04,1.0909196135e-03,1.1996430112e-03
2.3081440000e+00,8.0020094174e-04,9.0934408945e-04,9.9087017588e-04,1.0923526861e-03,1.1993407679e-03
2.3091440000e+00,8.0183468526e-04,9.1057416284e-04,9.9110679002e-04,1.0926973482e-03,1.1992114742e-03
2.3101440000e+00,7.9972160165e-04,9.1013745987e-04,9.9084973044e-04,1.0943236703e-03,1.1990383791e-03
2.3111440000e+00,8.0027144577e-04,9.1068177426e-04,9.9018572655e-04,1.0900067718e-03,1.1985517631e-03
2.3121440000e+00,8.0109450209e-04,9.0941721282e-04,9.9164251878e-04,1.0908337572e-03,1.1993928638e-03
2.3131440000e+00,7.9974866821e-04,9.0874862508e-04,9.9091368611e-04,1.0932997975e-03,1.1988951155e-03
2.3141440000e+00,8.0035984865e-04,9.0945170086e-04,9.9114535260e-04,1.0936958279e-03,1.1988176993e-03
2.3151440000e+00,7.9970508523e-04,9.1002999397e-04,9.9064891401e-04,1.0912489961e-03,1.1997963156e-03
2.3161440000e+00,8.0056255683e-04,9.1050169431e-04,9.9145792774e-04,1.0935410683e-03,1.1986968457e-03
2.3171440000e+00,7.9949801147e-04,9.1050111223e-04,9.9076496554e-04,1.0939477943e-03,1.1989997438e-03
2.3181440000e+00,7.9882884165e-04,9.1079273261e-04,9.9092700111e-04,1.0938088235e-03,1.1989969789e-03
2.3191440000e+00,8.0052544945e-04,9.1036941740e-04,9.9067845440e-04,1.0933420708e-03,1.1990854546e-03
2.3201440000e+00,8.0031080870e-04,9.1164831247e-04,9.9116397905e-04,1.0939064668e-03,1.1979485862e-03
2.3211440000e+00,8.0010024249e-04,9.1052308562e-04,9.9035896710e-04,1.0941494111e-03,1.1983143486e-03
2.3221440000e+00,7.9959296272e-04,9.1006397270e-04,9.9060613138e-04,1.0942428344e-03,1.1986809841e-03
2.3231440000e+00,7.9868324974e-04,9.0978966909e-04,9.9054734164e-04,1.0939926142e-03,1.1989661289e-03
2.3241440000e+00,8.0014273408e-04,9.1062218416e-04,9.9079719803e-04,1.0911306163e-03,1.1993780208e-03
2.3251440000e+00,7.9974270193e-04,9.1147870990e-04,9.9063166999e-04,1.0905574163e-03,1.1980380805e-03
2.3261440000e+00,7.9955978435e-04,9.1074711236e-04,9.9035700259e-04,1.0939931235e-03,1.1984315643e-03
2.3271440000e+00,7.9957120761e-04,9.1236877779e-04,9.9092518212e-04,1.0944969108e-03,1.1990024359e-03
2.3281440000e+00,8.0010962847e-04,9.1110450740e-04,9.9100892839e-04,1.0900454072e-03,1.1994061788e-03
2.3291440000e+00,7.9929006461e-04,9.1037909442e-04,9.9074044556e-04,1.0947570991e-03,1.1992105283e-03
2.3301440000e+00,7.9964935139e-04,9.0949091827e-04,9.8994503787e-04,1.0924732487e-03,1.1991532665e-03
2.3311440000e+00,8.0033758422e-04,9.1079207778e-04,9.9095610494e-04,1.0910259152e-03,1.1989472114e-03
2.3321440000e+00,8.0024263298e-04,9.1019945103e-04,9.9025171949e-04,1.0948208364e-03,1.1986447498e-03
2.3331440000e+00,8.0089834228e-04,9.0984729468e-04,9.9067015981e-04,1.0924571689e-03,1.1986155005e-03
2.3341440000e+00,8.0076548329e-04,9.0759029263e-04,9.8923148471e-04,1.0906774696e-03,1.1983804870e-03
2.3351440000e+00,8.0143683590e-04,9.1091467766e-04,9.9064214737e-04,1.0912888683e-03,1.1986667232e-03
2.3361440000e+00,8.0113910371e-04,9.1093606898e-04,9.9056807812e-04,1.0916737665e-03,1.1992771761e-03
2.3371440000e+00,8.0175625044e-04,9.1074965894e-04,9.9068027339e-04,1.0943648522e-03,1.1985444871e-03
2.3381440000e+00,8.0142854131e-04,9.1025045549e-04,9.9087614217e-04,1.0948084673e-03,1.1991625070e-03
2.3391440000e+00,8.0095662270e-04,9.1227215307e-04,9.8987919046e-04,1.0935722821e-03,1.2014857930e-03
2.3401440000e+00,8.0136022007e-04,9.0964313131e-04,9.9046526884e-04,1.0913359438e-03,1.1995764362e-03
2.3411440000e+00,8.0119534687e-04,9.1118461569e-04,9.9014090665e-04,1.0954475147e-03,1.1995421664e-03
2.3421440000e+00,8.0018682638e-04,9.1109519417e-04,9.9047734693e-04,1.0921523790e-03,1.1990812345e-03
2.3431440000e+00,7.9993202235e-04,9.1041292762e-04,9.9077173218e-04,1.0944045789e-03,1.1995946988e-03
2.3441440000e+00,7.9974633991e-04,9.1115609393e-04,9.9078875792e-04,1.0914334416e-03,1.1998611444e-03
2.3451440000e+00,7.9960205767e-04,9.1217560112e-04,9.9142307590e-04,1.0905616364e-03,1.1999301933e-03
2.3461440000e+00,8.0100529885e-04,9.1084548330e-04,9.9128257716e-04,1.0933269368e-03,1.1999536218e-03
2.3471440000e+00,7.9967889178e-04,9.1038971732e-04,9.9075994513e-04,1.0912610014e-03,1.1995550449e-03
2.3481440000e+00,7.9952966189e-04,9.1136709671e-04,9.9084718386e-04,1.0918593034e-03,1.1997578258e-03
2.3491440000e+00,8.0029436504e-04,9.1101923317e-04,9.9028940895e-04,1.0953417950e-03,1.1994232773e-03
2.3501440000e+00,8.0060890468e-04,9.1091380455e-04,9.9116448837e-04,1.0939917411e-03,1.2003296433e-03
2.3511440000e+00,8.0012607214e-04,9.0970570454e-04,9.9160621176e-04,1.0949660646e-03,1.1991888459e-03
2.3521440000e+00,7.9987046774e-04,9.0983441623e-04,9.9089214928e-04,1.0918627959e-03,1.1988863116e-03
2.3531440000e+00,7.9997604189e-04,9.1144756880e-04,9.9035562016e-04,1.0941133223e-03,1.1986118625e-03
2.3541440000e+00,8.0103862274e-04,9.1109352070e-04,9.9067285191e-04,1.0950354772e-03,1.1988337792e-03
2.3551440000e+00,8.0144120147e-04,9.1024339781e-04,9.9148943264e-04,1.0963231034e-03,1.1990054918e-03
2.3561440000e+00,8.0066070950e-04,9.1032030468e-04,9.9160381069e-04,1.0922874208e-03,1.1990596977e-03
2.3571440000e+00,8.0052530393e-04,9.1071386123e-04,9.9094075267e-04,1.0949041462e-03,1.1993777298e-03
2.3581440000e+00,8.0008510849e-04,9.0956571512e-04,9.9092925666e-04,1.0920516797e-03,1.1983096192e-03
2.3591440000e+00,7.9959434515e-04,9.1069574410e-04,9.9086159025e-04,1.0914384620e-03,1.1993379303e-03
2.3601440000e+00,8.0150755821e-04,9.1159898147e-04,9.9135242635e-04,1.0950222349e-03,1.1988486222e-03
2.3611440000e+00,8.0055302533e-04,9.1036476078e-04,9.9058583146e-04,1.0956004553e-03,1.1990236817e-03
2.3621440000e+00,8.0146142864e-04,9.1115711257e-04,9.9034579762e-04,1.0954154277e-03,1.1988632468e-03
2.3631440000e+00,8.0057405285e-04,9.1064110165e-04,9.9078417406e-04,1.0915069288e-03,1.1978718248e-03
2.3641440000e+00,8.0175319454e-04,9.1090223577e-04,9.9073360616e-04,1.0943511006e-03,1.1987755715e-03
2.3651440000e+00,8.0190548033e-04,9.1125373729e-04,9.9144192063e-04,1.0938354535e-03,1.1978575640e-03
2.3661440000e+00,7.9998935689e-04,9.0964080300e-04,9.9102682725e-04,1.0937271873e-03,1.1986884056e-03
2.3671440000e+00,8.0098827311e-04,9.1059002443e-04,9.9094926554e-04,1.0947055853e-03,1.1990214261e-03
2.3681440000e+00,7.9995224951e-04,9.1080823040e-04,9.9153701740e-04,1.0922666843e-03,1.1987954349e-03
2.3691440000e+00,8.0169404100e-04,9.1007903393e-04,9.9121985841e-04,1.0910532001e-03,1.1983023433e-03
2.3701440000e+00,8.0113233707e-04,9.0920795628e-04,9.9093776953e-04,1.0900702182e-03,1.1985189485e-03
2.3711440000e+00,8.0138022895e-04,9.1052119387e-04,9.9090291769e-04,1.0887313692e-03,1.1982825527e-03
2.3721440000e+00,8.0008285295e-04,9.1062211141e-04,9.9045922980e-04,1.0897286847e-03,1.1989041377e-03
2.3731440000e+00,8.0096317106e-04,9.1050809715e-04,9.9092620076e-04,1.0927586845e-03,1.1988179904e-03
2.3741440000e+00,8.0027268268e-04,9.1001660621e-04,9.9087017588e-04,1.0902275244e-03,1.1991470819e-03
2.3751440000e+00,8.0121375504e-04,9.0967187134e-04,9.9100208899e-04,1.0930020653e-03,1.1989213090e-03
2.3761440000e+00,8.0019301095e-04,9.0963789262e-04,9.9194832728e-04,1.0933768499e-03,1.1990637722e-03
2.3771440000e+00,7.9966208432e-04,9.0941313829e-04,9.9074735772e-04,1.0898264009e-03,1.1994122906e-03
2.3781440000e+00,7.9984747572e-04,9.1075140517e-04,9.9096439953e-04,1.0892911814e-03,1.1988011829e-03
2.3791440000e+00,8.0047429947e-04,9.1041620180e-04,9.9112025055e-04,1.0922695947e-03,1.1991387873e-03
2.3801440000e+00,8.0174249888e-04,9.1074201919e-04,9.9080920336e-04,1.0927011317e-03,1.1995865498e-03
2.3811440000e+00,8.0070407421e-04,9.0953122708e-04,9.9072145531e-04,1.0882673087e-03,1.1997859838e-03
2.3821440000e+00,7.9949379142e-04,9.1033325589e-04,9.9066681287e-04,1.0906582611e-03,1.1989777704e-03
2.3831440000e+00,8.0077683378e-04,9.0993627964e-04,9.9117838545e-04,1.0897496395e-03,1.1979691772e-03
2.3841440000e+00,8.0038604210e-04,9.1034700745e-04,9.9073287856e-04,1.0890459089e-03,1.1974777590e-03
2.3851440000e+00,8.0190395238e-04,9.0942849056e-04,9.9086231785e-04,1.0905420640e-03,1.1977938266e-03
2.3861440000e+00,8.0130754213e-04,9.1052010248e-04,9.8923039332e-04,1.0907795513e-03,1.1984803132e-03
2.3871440000e+00,8.0138408521e-04,9.1090754722e-04,9.9032564322e-04,1.0943170491e-03,1.1992426153e-03
2.3881440000e+00,8.0059653556e-04,9.1164518381e-04,9.9086159025e-04,1.0903710063e-03,1.1994104716e-03
2.3891440000e+00,7.9996127170e-04,9.1163841716e-04,9.9016207969e-04,1.0936997569e-03,1.1987391190e-03
