# Saved on 2025-06-24T12:51:19.021874
# Name: Evan
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 12
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S),Conductance_Target_7 (S)
2.1581440000e+00,2.0953166313e-04,3.0773346225e-04,4.1251932998e-04,5.1093193179e-04,5.8886038460e-04,6.9913847256e-04,7.8204007878e-04
2.1591440000e+00,2.1066967747e-04,3.0321938539e-04,4.1428054828e-04,5.1237504522e-04,6.0006259446e-04,6.9451838499e-04,7.8649187344e-04
2.1601440000e+00,2.0921144824e-04,3.0868901376e-04,4.1403425712e-04,5.2052408137e-04,6.0274313000e-04,6.9293972047e-04,7.8326127550e-04
2.1611440000e+00,2.0623885575e-04,3.1326741009e-04,4.2311377911e-04,5.1368951972e-04,5.8613957663e-04,6.9514237111e-04,7.9634395661e-04
2.1621440000e+00,2.0758625396e-04,3.0751532904e-04,4.1557577788e-04,5.1287875976e-04,5.9196700022e-04,7.0447211328e-04,7.8913602920e-04
2.1631440000e+00,2.1359095626e-04,3.0753413739e-04,4.1619594413e-04,4.9910617236e-04,5.9252444771e-04,6.9701047323e-04,7.9080011346e-04
2.1641440000e+00,2.1813135390e-04,3.0939670978e-04,4.1022307414e-04,5.0651582569e-04,6.0394460888e-04,6.9652654929e-04,7.9235192970e-04
2.1651440000e+00,2.2220325263e-04,3.1854815461e-04,4.0723647544e-04,5.0078127970e-04,5.9922866058e-04,6.8784298492e-04,7.8890981968e-04
2.1661440000e+00,2.1114581614e-04,3.2003554225e-04,4.0283248381e-04,5.0319078582e-04,6.0560076236e-04,6.8999041105e-04,7.9173994891e-04
2.1671440000e+00,2.1666533939e-04,3.2640538848e-04,4.0741600969e-04,5.1346840337e-04,6.0335922171e-04,6.8600733357e-04,7.9096666013e-04
2.1681440000e+00,2.1515932531e-04,3.1269191823e-04,4.1231109208e-04,5.0542555982e-04,6.0447546275e-04,6.8689980253e-04,7.9589073721e-04
2.1691440000e+00,2.2190821255e-04,3.1828152714e-04,4.0595608880e-04,5.0951923185e-04,6.0500828113e-04,6.9533278293e-04,7.8577228123e-04
2.1701440000e+00,2.1722164092e-04,3.1497900636e-04,4.0712478949e-04,5.1015354984e-04,5.9789254010e-04,6.8962443038e-04,7.8998273239e-04
2.1711440000e+00,2.1703121092e-04,3.1899220630e-04,4.0902876208e-04,5.1554328820e-04,5.9954192693e-04,6.8992994784e-04,7.9497352999e-04
2.1721440000e+00,2.1100120648e-04,3.1881096220e-04,4.1887182306e-04,5.1762257499e-04,6.0064150603e-04,6.9155867095e-04,7.9924342572e-04
2.1731440000e+00,2.0534087525e-04,3.1543491787e-04,4.1649906052e-04,5.2135277656e-04,5.9837744629e-04,6.9942405389e-04,7.9132303654e-04
2.1741440000e+00,2.0335390218e-04,3.1138592021e-04,4.2308325646e-04,5.0823331549e-04,5.8886762417e-04,6.9839697971e-04,7.9453806393e-04
2.1751440000e+00,2.1219153496e-04,3.0606373912e-04,4.1065479309e-04,5.1620831073e-04,6.0877158830e-04,7.0184571086e-04,7.8925892012e-04
2.1761440000e+00,2.1399951947e-04,3.1302482967e-04,4.1556431825e-04,5.1291001000e-04,5.9556616179e-04,6.8588160502e-04,7.8664124885e-04
2.1771440000e+00,2.0584400772e-04,3.1239756936e-04,4.1512605094e-04,5.1601335144e-04,5.9654968936e-04,6.9686939241e-04,7.8526347352e-04
2.1781440000e+00,2.0605761165e-04,3.1295767258e-04,4.1719700675e-04,5.1448882004e-04,5.8864239691e-04,6.9330242695e-04,7.8469602158e-04
2.1791440000e+00,2.0700692403e-04,3.0406392398e-04,4.1731094825e-04,5.1317649195e-04,5.9440764744e-04,6.9557623647e-04,7.9181969340e-04
2.1801440000e+00,2.1869471311e-04,3.1158426282e-04,4.1333361878e-04,5.1110597269e-04,5.9362755565e-04,6.9725574576e-04,7.8501732787e-04
2.1811440000e+00,2.1768448278e-04,3.1088617106e-04,4.0952385461e-04,5.0058632041e-04,5.9596368374e-04,6.9543079007e-04,7.8722201579e-04
2.1821440000e+00,2.2514672310e-04,3.1636271160e-04,4.0453418478e-04,5.0442806241e-04,6.0847964050e-04,6.9537876698e-04,7.8881850641e-04
2.1831440000e+00,2.1464840756e-04,3.1932569982e-04,4.1328527004e-04,5.1206588978e-04,6.0219445004e-04,6.8755900429e-04,7.9970632214e-04
2.1841440000e+00,2.1482625016e-04,3.2385436498e-04,4.1100003727e-04,5.1091257774e-04,5.9944311943e-04,6.9393398007e-04,7.9381876276e-04
2.1851440000e+00,2.1546893549e-04,3.1779509300e-04,4.1099479859e-04,5.0125840062e-04,6.0195510741e-04,6.9442918175e-04,7.9868252215e-04
2.1861440000e+00,2.1840618501e-04,3.1376916013e-04,4.0253718907e-04,5.0765145716e-04,6.1086029746e-04,6.9240093580e-04,7.8503413533e-04
2.1871440000e+00,2.1729869331e-04,3.1950439734e-04,4.0843442548e-04,5.0852286222e-04,6.0084126744e-04,6.8344212195e-04,7.9321202065e-04
2.1881440000e+00,2.1159819880e-04,3.1926661904e-04,4.0936931327e-04,5.1288017858e-04,6.0676695284e-04,6.9312867709e-04,7.9025783634e-04
2.1891440000e+00,2.0763969587e-04,3.1694049540e-04,4.1625335143e-04,5.1249011449e-04,5.9495119785e-04,6.9123219873e-04,7.8976780060e-04
2.1901440000e+00,2.0234538169e-04,3.0748706195e-04,4.1825147491e-04,5.1849852753e-04,6.0020269302e-04,6.9856556365e-04,7.9392455518e-04
2.1911440000e+00,2.1412053684e-04,3.0922677979e-04,4.2177103751e-04,5.0933656894e-04,5.9395100834e-04,6.9787522079e-04,7.8947858128e-04
2.1921440000e+00,2.0832789232e-04,3.0288900234e-04,4.1753643018e-04,5.0486502005e-04,5.9554877225e-04,7.0114168921e-04,7.8831595602e-04
2.1931440000e+00,2.1105548512e-04,3.1527517422e-04,4.1378501919e-04,5.0800092140e-04,5.9476034949e-04,7.0159243478e-04,7.8478660726e-04
2.1941440000e+00,2.0336266971e-04,3.1011499232e-04,4.1882092773e-04,5.1035047363e-04,5.9485577367e-04,6.9382040238e-04,7.9605713836e-04
2.1951440000e+00,2.0815852622e-04,3.1156334444e-04,4.1829021939e-04,5.0709855714e-04,6.0123187723e-04,6.9792993600e-04,7.9177487351e-04
2.1961440000e+00,2.0851181034e-04,3.0853065255e-04,4.1633378714e-04,5.0128481234e-04,5.9982154198e-04,6.9708054070e-04,7.8836143075e-04
2.1971440000e+00,2.1427278625e-04,3.0708557460e-04,4.0647788410e-04,5.0371654652e-04,5.9858994064e-04,6.9637586421e-04,7.8115735960e-04
2.1981440000e+00,2.1984844352e-04,3.1172563467e-04,4.0920305764e-04,5.0025071687e-04,6.0050988395e-04,6.8818699219e-04,7.9105921031e-04
2.1991440000e+00,2.2225414796e-04,3.1635394407e-04,4.0318183892e-04,5.1355691539e-04,6.0332626163e-04,6.8925277446e-04,7.8812525317e-04
2.2001440000e+00,2.1668882255e-04,3.2236715924e-04,4.1559625970e-04,5.0569175073e-04,5.9713041992e-04,6.8672678026e-04,7.9328354332e-04
2.2011440000e+00,2.1390169422e-04,3.1465795473e-04,4.0947565140e-04,5.0690443459e-04,6.0407735873e-04,7.0167894592e-04,7.9573917901e-04
2.2021440000e+00,2.2252585040e-04,3.1497886084e-04,4.1155093641e-04,5.0188507885e-04,5.9584297560e-04,6.9150890340e-04,7.9732366430e-04
2.2031440000e+00,2.1869995180e-04,3.1568371924e-04,4.0943603381e-04,5.0433631259e-04,6.0976213717e-04,6.9432935561e-04,7.9737510532e-04
2.2041440000e+00,2.1774994821e-04,3.2310141250e-04,4.0801260184e-04,5.0607828598e-04,5.9760048316e-04,6.9155779784e-04,7.8976670920e-04
2.2051440000e+00,2.0600291464e-04,3.1660842069e-04,4.1209168558e-04,5.0865150115e-04,5.9837970184e-04,6.9123423600e-04,7.9695964814e-04
2.2061440000e+00,2.0982555725e-04,3.1633218896e-04,4.1633309593e-04,5.1474202337e-04,5.9616741055e-04,6.9454625191e-04,7.9520475992e-04
2.2071440000e+00,2.0082337869e-04,3.0873154174e-04,4.2044401198e-04,5.1395614719e-04,5.9641723055e-04,6.9345456723e-04,7.9393495980e-04
2.2081440000e+00,2.0980816771e-04,3.0663475627e-04,4.1284238250e-04,5.0934773753e-04,5.8990284742e-04,7.0034438977e-04,7.8293494880e-04
2.2091440000e+00,2.1088160793e-04,3.0232520658e-04,4.1385668737e-04,5.1181043091e-04,5.9243368014e-04,6.9488945883e-04,7.8766890510e-04
2.2101440000e+00,2.1034749807e-04,3.0864150176e-04,4.1453131416e-04,5.2050880186e-04,6.0277492594e-04,6.9346773671e-04,7.8305005445e-04
2.2111440000e+00,2.0673944164e-04,3.1227034924e-04,4.2275300075e-04,5.1428636652e-04,5.9456215240e-04,6.9512978371e-04,7.9552060924e-04
2.2121440000e+00,2.0712483092e-04,3.0702351069e-04,4.1473318561e-04,5.1567083574e-04,5.9039808548e-04,7.0504764153e-04,7.9015997471e-04
2.2131440000e+00,2.1572934202e-04,3.0687409890e-04,4.1637958930e-04,5.0486447435e-04,5.9266072640e-04,6.9575675298e-04,7.9061050201e-04
2.2141440000e+00,2.1642359570e-04,3.0800223612e-04,4.0977138269e-04,5.0769016525e-04,6.1015362007e-04,6.9679008448e-04,7.9216915765e-04
2.2151440000e+00,2.2184573027e-04,3.1835534173e-04,4.0704097046e-04,4.9952475820e-04,6.0488899180e-04,6.8748093327e-04,7.8868593846e-04
2.2161440000e+00,2.1041563741e-04,3.1710264011e-04,4.0335697122e-04,5.0400012697e-04,6.0546179157e-04,6.8981855293e-04,7.9316239862e-04
2.2171440000e+00,2.1677151381e-04,3.2504016417e-04,4.0690636524e-04,5.1158353017e-04,5.9611607867e-04,6.8653178459e-04,7.9222358181e-04
2.2181440000e+00,2.1677180484e-04,3.1048708479e-04,4.1217961552e-04,5.0859707699e-04,5.9719448473e-04,6.8637033110e-04,7.9701487266e-04
2.2191440000e+00,2.2446489311e-04,3.1630926969e-04,4.0736864321e-04,5.0674738304e-04,5.9701789723e-04,6.9500412792e-04,7.8536017099e-04
2.2201440000e+00,2.1697904231e-04,3.1319701520e-04,4.0755174268e-04,5.1102793805e-04,5.9762845922e-04,6.8971872679e-04,7.9011770140e-04
2.2211440000e+00,2.1825773729e-04,3.1759322155e-04,4.0971750423e-04,5.1814931794e-04,6.0438145738e-04,6.9045076089e-04,7.9523349996e-04
2.2221440000e+00,2.1069230570e-04,3.1761512219e-04,4.1937862989e-04,5.1785031246e-04,5.9410947870e-04,6.9126152084e-04,8.0008445366e-04
2.2231440000e+00,2.0534185751e-04,3.1402050809e-04,4.1665654862e-04,5.2095667343e-04,5.9970676375e-04,6.9952147896e-04,7.9183184425e-04
2.2241440000e+00,2.0258386940e-04,3.1078197935e-04,4.2375559133e-04,5.0564114645e-04,5.9549591242e-04,6.9806963438e-04,7.9417208326e-04
2.2251440000e+00,2.0872457753e-04,3.0559611332e-04,4.1037135816e-04,5.1519877161e-04,6.0856105847e-04,7.0163005148e-04,7.8959463281e-04
2.2261440000e+00,2.1068199203e-04,3.1145307730e-04,4.1589850298e-04,5.1191600505e-04,5.9475823946e-04,6.8519737397e-04,7.8687102359e-04
2.2271440000e+00,2.0216173652e-04,3.1116000173e-04,4.1376610170e-04,5.1338909543e-04,5.9555160988e-04,6.9730478572e-04,7.8527693404e-04
2.2281440000e+00,2.0595667593e-04,3.1117753679e-04,4.1667506594e-04,5.1141203585e-04,5.8853835071e-04,6.9347646786e-04,7.8532539192e-04
2.2291440000e+00,2.0710998797e-04,3.0253542718e-04,4.1648378101e-04,5.0909737183e-04,5.9413137933e-04,6.9550260378e-04,7.9297649791e-04
2.2301440000e+00,2.1894127713e-04,3.0919891287e-04,4.1454757593e-04,5.0901042414e-04,5.9297271946e-04,6.9697212894e-04,7.8487486462e-04
2.2311440000e+00,2.1747879146e-04,3.0930452340e-04,4.1054550820e-04,5.0052680308e-04,5.9566369600e-04,6.9485402491e-04,7.8682067397e-04
2.2321440000e+00,2.2422273105e-04,3.1593732274e-04,4.0601560613e-04,5.0254657253e-04,6.0817401391e-04,6.9463174441e-04,7.8796816524e-04
2.2331440000e+00,2.1480900614e-04,3.1962768844e-04,4.1282441089e-04,5.0621187256e-04,6.0832455347e-04,6.8732515501e-04,7.9859244579e-04
2.2341440000e+00,2.1429754270e-04,3.2258583815e-04,4.1181021516e-04,5.0719158025e-04,5.9963720560e-04,6.9358218752e-04,7.9356490460e-04
2.2351440000e+00,2.1530833692e-04,3.1751293136e-04,4.1206694732e-04,5.0215963711e-04,6.0225313064e-04,6.9461355451e-04,7.9897996329e-04
2.2361440000e+00,2.1847177777e-04,3.1291398045e-04,4.0317136154e-04,5.0380036555e-04,6.1012902734e-04,6.9197543780e-04,7.8602461144e-04
2.2371440000e+00,2.1726546038e-04,3.1902938645e-04,4.0932889533e-04,5.0269823987e-04,5.9973121097e-04,6.8278561230e-04,7.9204924987e-04
2.2381440000e+00,2.1194768124e-04,3.1963460060e-04,4.0967297537e-04,5.1491901104e-04,6.0681599280e-04,6.9244488259e-04,7.9047240433e-04
2.2391440000e+00,2.0743231289e-04,3.1699819374e-04,4.1620725824e-04,5.1219791203e-04,5.8814068325e-04,6.9025125413e-04,7.9034645751e-04
2.2401440000e+00,2.0283889171e-04,3.0682575016e-04,4.1928986320e-04,5.1592385717e-04,5.9267698816e-04,6.9866437116e-04,7.9292549344e-04
2.2411440000e+00,2.1428042601e-04,3.0943287129e-04,4.2324441893e-04,5.1244911447e-04,5.8696772612e-04,6.9856592745e-04,7.8892975580e-04
2.2421440000e+00,2.0910683816e-04,3.0209166653e-04,4.1767314542e-04,5.0818242016e-04,5.9373087424e-04,7.0162292104e-04,7.9005862062e-04
2.2431440000e+00,2.1067393391e-04,3.1569277780e-04,4.1424322262e-04,5.1012204494e-04,5.9483641962e-04,7.0085559855e-04,7.8529526945e-04
2.2441440000e+00,2.0535713702e-04,3.0986124330e-04,4.1988798330e-04,5.1231523685e-04,5.9343557950e-04,6.9315756264e-04,7.9618999735e-04
2.2451440000e+00,2.0801489882e-04,3.1095543818e-04,4.1983355914e-04,5.1109534979e-04,5.9487090766e-04,6.9675785198e-04,7.9188961536e-04
2.2461440000e+00,2.0837651391e-04,3.0800292734e-04,4.1703780880e-04,5.0329821534e-04,5.9350044467e-04,6.9784182415e-04,7.8962009866e-04
2.2471440000e+00,2.1743086108e-04,3.0779017834e-04,4.0764560254e-04,5.0441278290e-04,6.0276503064e-04,6.9731933763e-04,7.8151337220e-04
2.2481440000e+00,2.1976093194e-04,3.1140982173e-04,4.0952018026e-04,5.0132752222e-04,6.0668877268e-04,6.8796514824e-04,7.9100384028e-04
2.2491440000e+00,2.2211432224e-04,3.1593124731e-04,4.0435916162e-04,5.1720060583e-04,6.0307334934e-04,6.8872206612e-04,7.8879675129e-04
2.2501440000e+00,2.1539739464e-04,3.2106992876e-04,4.1500901716e-04,5.0452094001e-04,5.9155972849e-04,6.8583911343e-04,7.9020777775e-04
2.2511440000e+00,2.1436992029e-04,3.1524363294e-04,4.0676597564e-04,5.0750695664e-04,5.9778638388e-04,7.0114692790e-04,7.9526260379e-04
2.2521440000e+00,2.2184713089e-04,3.1457042496e-04,4.0900926251e-04,5.0228249165e-04,5.9739508288e-04,6.9122783316e-04,7.9607889347e-04
2.2531440000e+00,2.1815398213e-04,3.1748320907e-04,4.0633494791e-04,5.0377111620e-04,6.0448011936e-04,6.9480593083e-04,7.9651850683e-04
2.2541440000e+00,2.1811905754e-04,3.2562773413e-04,4.0550694393e-04,5.0470938731e-04,5.9850201069e-04,6.9151610660e-04,7.8882272646e-04
2.2551440000e+00,2.0520898033e-04,3.1853698601e-04,4.0934330173e-04,5.0703209126e-04,6.0449412558e-04,6.9027992140e-04,7.9716061009e-04
2.2561440000e+00,2.0698811568e-04,3.1987790862e-04,4.1208390030e-04,5.1170976803e-04,5.9630187025e-04,6.9347719545e-04,7.9573874245e-04
2.2571440000e+00,2.0056113499e-04,3.1087711250e-04,4.1718216380e-04,5.0996255595e-04,5.9047910327e-04,6.9239060394e-04,7.9244877270e-04
2.2581440000e+00,2.0950295948e-04,3.0769544537e-04,4.0958759200e-04,5.1022168918e-04,5.9041532950e-04,6.9971116318e-04,7.8233679233e-04
2.2591440000e+00,2.1072666641e-04,3.0418677852e-04,4.1083010728e-04,5.0720020226e-04,5.9365807829e-04,6.9456742494e-04,7.8762292105e-04
2.2601440000e+00,2.0899020456e-04,3.0959658034e-04,4.1156425141e-04,5.1705301303e-04,5.9751564550e-04,6.9327346864e-04,7.8292861872e-04
2.2611440000e+00,2.0560197299e-04,3.1566843973e-04,4.2064402805e-04,5.1058461395e-04,5.8982848714e-04,6.9523033744e-04,7.9445184383e-04
2.2621440000e+00,2.0777795726e-04,3.0828214221e-04,4.1274637624e-04,5.1558712585e-04,5.9827114455e-04,7.0461544965e-04,7.9021468991e-04
2.2631440000e+00,2.1318197469e-04,3.0817951483e-04,4.1368322854e-04,5.0444614317e-04,5.9277099353e-04,6.9518930104e-04,7.9109668150e-04
2.2641440000e+00,2.1674140953e-04,3.0981289456e-04,4.0703049308e-04,5.0805309002e-04,6.0396978370e-04,6.9702771725e-04,7.9243516666e-04
2.2651440000e+00,2.2243466447e-04,3.1952858990e-04,4.0442886529e-04,4.9888349167e-04,6.0615100665e-04,6.8823981564e-04,7.8965036664e-04
2.2661440000e+00,2.1095836928e-04,3.1857416616e-04,4.0037575673e-04,5.0533537433e-04,6.1230020947e-04,6.9025481935e-04,7.9274519521e-04
2.2671440000e+00,2.1580213797e-04,3.2461070077e-04,4.0452625399e-04,5.0875809393e-04,5.9589357988e-04,6.8525565439e-04,7.9250261479e-04
2.2681440000e+00,2.1492012820e-04,3.1188141293e-04,4.1000039346e-04,5.0593236665e-04,5.9804424382e-04,6.8619432568e-04,7.9702957009e-04
2.2691440000e+00,2.2151505618e-04,3.1705938454e-04,4.0363647713e-04,5.0641232519e-04,5.9842805058e-04,6.9429639552e-04,7.8531447798e-04
2.2701440000e+00,2.1978863515e-04,3.1413288525e-04,4.0383947635e-04,5.0500624639e-04,6.0437720094e-04,6.9031601015e-04,7.9049023043e-04
2.2711440000e+00,2.1653344447e-04,3.1742780266e-04,4.0581031499e-04,5.1198148867e-04,6.0578087869e-04,6.8991859735e-04,7.9459874541e-04
2.2721440000e+00,2.0976802261e-04,3.1734991353e-04,4.1500945372e-04,5.1256207371e-04,6.0162728914e-04,6.9079906098e-04,7.9864883446e-04
2.2731440000e+00,2.0479094019e-04,3.1421022868e-04,4.1361297917e-04,5.1633527619e-04,5.9263569710e-04,6.9936511863e-04,7.9100958828e-04
2.2741440000e+00,2.0308827516e-04,3.1037456210e-04,4.1981886170e-04,5.0384816859e-04,5.9614918428e-04,6.9785106461e-04,7.9292374721e-04
2.2751440000e+00,2.0949490136e-04,3.0459646950e-04,4.0595863538e-04,5.1061910199e-04,6.0150978243e-04,7.0099275035e-04,7.8954937635e-04
2.2761440000e+00,2.1034737074e-04,3.1248098821e-04,4.1349154344e-04,5.0894595915e-04,5.9481943026e-04,6.8594948971e-04,7.8630691860e-04
2.2771440000e+00,2.0250779926e-04,3.1148672861e-04,4.1074046749e-04,5.1577997510e-04,5.9605263232e-04,6.9735171564e-04,7.8556404333e-04
2.2781440000e+00,2.0557838070e-04,3.1109499105e-04,4.1285777115e-04,5.1227030781e-04,5.8848632762e-04,6.9289177191e-04,7.8556498920e-04
2.2791440000e+00,2.0662748284e-04,3.0257882827e-04,4.1293922550e-04,5.0984170230e-04,5.9541886003e-04,6.9601759606e-04,7.9098783317e-04
2.2801440000e+00,2.1971442038e-04,3.0723556847e-04,4.1070568841e-04,5.0854461733e-04,5.9382986365e-04,6.9710149546e-04,7.8470729932e-04
2.2811440000e+00,2.1753688998e-04,3.0844570574e-04,4.0668299334e-04,5.0201062550e-04,5.9622354456e-04,6.9529138273e-04,7.8609475167e-04
2.2821440000e+00,2.2416857973e-04,3.1623392715e-04,4.0167058614e-04,5.0439015467e-04,6.0820777435e-04,6.9426336267e-04,7.8865130490e-04
2.2831440000e+00,2.1525927878e-04,3.2012798329e-04,4.0907074435e-04,5.0825496146e-04,6.0894417402e-04,6.8670924520e-04,8.0067613453e-04
2.2841440000e+00,2.1402496714e-04,3.2509829907e-04,4.0838778659e-04,5.0791084504e-04,6.0665781348e-04,6.9306326623e-04,7.9354678746e-04
2.2851440000e+00,2.1513162210e-04,3.1927567761e-04,4.0841365262e-04,4.9799866247e-04,5.9415655414e-04,6.9373614679e-04,7.9818586528e-04
2.2861440000e+00,2.1883510271e-04,3.1422674510e-04,3.9897775423e-04,5.0339931477e-04,6.0357506300e-04,6.9155918027e-04,7.8647106420e-04
2.2871440000e+00,2.1772972104e-04,3.2080897654e-04,4.0636434278e-04,5.0691618526e-04,5.9914989833e-04,6.8396875577e-04,7.9133336840e-04
2.2881440000e+00,2.1285626644e-04,3.1995947211e-04,4.0635841287e-04,5.1763701777e-04,6.0636008129e-04,6.9213885581e-04,7.8955745266e-04
2.2891440000e+00,2.1056974219e-04,3.1817820854e-04,4.1325714847e-04,5.1732698921e-04,5.8882873418e-04,6.9047193392e-04,7.8931625467e-04
2.2901440000e+00,2.0564721126e-04,3.0905062886e-04,4.1526604036e-04,5.2147421229e-04,5.9329151554e-04,6.9826004619e-04,7.9282384831e-04
2.2911440000e+00,2.1377940357e-04,3.1002211472e-04,4.1977065848e-04,5.1615741540e-04,5.9214275097e-04,6.9824040111e-04,7.8898447100e-04
2.2921440000e+00,2.0921002942e-04,3.0237539249e-04,4.1567684093e-04,5.1408776926e-04,5.9581965616e-04,7.0210349804e-04,7.8881952504e-04
2.2931440000e+00,2.1386098524e-04,3.1540832424e-04,4.1166560550e-04,5.1490715123e-04,5.9510417486e-04,7.0083537139e-04,7.8488446889e-04
2.2941440000e+00,2.0342615244e-04,3.1002113246e-04,4.1609149775e-04,5.1572609664e-04,5.9520851210e-04,6.9324036303e-04,7.9767087300e-04
2.2951440000e+00,2.0817435143e-04,3.1190149457e-04,4.1599068936e-04,5.1607385103e-04,5.9501144278e-04,6.9760120823e-04,7.9013479990e-04
2.2961440000e+00,2.0799028789e-04,3.0951898225e-04,4.1414594307e-04,5.1016289945e-04,5.9192472690e-04,6.9772126153e-04,7.8846693214e-04
2.2971440000e+00,2.1705354811e-04,3.0885268643e-04,4.0448736399e-04,5.0787140935e-04,5.9810023231e-04,6.9651709055e-04,7.8147109889e-04
2.2981440000e+00,2.2293625079e-04,3.1168703572e-04,4.0670733142e-04,5.0504062528e-04,6.0015816416e-04,6.8841793109e-04,7.9030032794e-04
2.2991440000e+00,2.2236314180e-04,3.1595220207e-04,4.0133239963e-04,5.2035797125e-04,6.0965288867e-04,6.8992005254e-04,7.8756755101e-04
2.3001440000e+00,2.1765126803e-04,3.2124113204e-04,4.1422328650e-04,5.1278489991e-04,5.9753445385e-04,6.8594497861e-04,7.9132405517e-04
2.3011440000e+00,2.1372186893e-04,3.1453833799e-04,4.0737246309e-04,5.1310551498e-04,5.9806588979e-04,7.0065711043e-04,7.9581368482e-04
2.3021440000e+00,2.2227761292e-04,3.1467588997e-04,4.0967552195e-04,5.0919195928e-04,6.0288970417e-04,6.9005065598e-04,7.9733406892e-04
2.3031440000e+00,2.2076636014e-04,3.1501418562e-04,4.0770781197e-04,5.1234012062e-04,6.0935388319e-04,6.9403868110e-04,7.9750316218e-04
2.3041440000e+00,2.2038677344e-04,3.2364288927e-04,4.0558144974e-04,5.0779322919e-04,5.9843245253e-04,6.9265297498e-04,7.8989607573e-04
2.3051440000e+00,2.0576484530e-04,3.1660685636e-04,4.1046325350e-04,5.1107825129e-04,5.9905221860e-04,6.9032263127e-04,7.9792815086e-04
2.3061440000e+00,2.0730125470e-04,3.1684212445e-04,4.1438415792e-04,5.1717725000e-04,5.9662797867e-04,6.9338188041e-04,7.9487719631e-04
2.3071440000e+00,2.0152994693e-04,3.0940587749e-04,4.1841900384e-04,5.1708142564e-04,5.9100202634e-04,6.9323767093e-04,7.9361831013e-04
2.3081440000e+00,2.0991306883e-04,3.0681978387e-04,4.1216575482e-04,5.1356382755e-04,5.9679805418e-04,6.9886933488e-04,7.8151657362e-04
2.3091440000e+00,2.1102239771e-04,3.0250615964e-04,4.1100920498e-04,5.1220271416e-04,5.9295336541e-04,6.9504669227e-04,7.8900091466e-04
2.3101440000e+00,2.0958834284e-04,3.0702351069e-04,4.1142429836e-04,5.2214374591e-04,5.9640264226e-04,6.9359397457e-04,7.8315068095e-04
2.3111440000e+00,2.0620505893e-04,3.1221123209e-04,4.2072915676e-04,5.1562474255e-04,5.9562993556e-04,6.9541987614e-04,7.9506637121e-04
2.3121440000e+00,2.0711167963e-04,3.0646497180e-04,4.1329149099e-04,5.1521728892e-04,5.9147689171e-04,7.0356916694e-04,7.9068857303e-04
2.3131440000e+00,2.1343432309e-04,3.0919029086e-04,4.1421790229e-04,5.0174188800e-04,5.9246547607e-04,6.9505513238e-04,7.9109799117e-04
2.3141440000e+00,2.1655394448e-04,3.0857463571e-04,4.0725426516e-04,5.0519836805e-04,6.0426766140e-04,6.9708046794e-04,7.9191551777e-04
