# Saved on 2025-06-24T12:58:57.515812
# Name: Evan
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 12
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S)
2.6221440000e+00,2.0990417397e-04,2.8768728953e-04,4.0972347051e-04,4.7674646339e-04,5.9943675296e-04,6.8738918344e-04
2.6231440000e+00,2.0041523385e-04,2.8686452424e-04,4.0689548769e-04,4.8047524615e-04,5.9716039686e-04,6.8944078521e-04
2.6241440000e+00,2.0679641239e-04,2.8183329050e-04,4.1186904127e-04,4.8771184083e-04,5.9987443819e-04,6.7356952059e-04
2.6251440000e+00,2.0603938538e-04,2.7654023143e-04,4.0447579522e-04,4.8124697059e-04,5.9716690885e-04,6.8500317866e-04
2.6261440000e+00,2.1378944439e-04,2.7915941246e-04,4.1016905016e-04,4.8139441787e-04,5.9972710005e-04,6.8245368311e-04
2.6271440000e+00,2.1862120775e-04,2.8178776120e-04,4.1699415306e-04,4.8549289204e-04,6.0851583839e-04,6.8418179580e-04
2.6281440000e+00,2.2259810066e-04,2.8037364245e-04,4.1694605898e-04,4.9221082008e-04,6.0610404034e-04,6.8581968662e-04
2.6291440000e+00,2.1568268494e-04,2.7265721656e-04,4.1897263145e-04,4.9123365898e-04,6.0314374423e-04,6.8499663030e-04
2.6301440000e+00,2.1234478481e-04,2.8026153814e-04,4.1800576582e-04,4.9745398428e-04,6.0171449149e-04,6.8414359703e-04
2.6311440000e+00,2.2013457055e-04,2.7893971492e-04,4.2146526539e-04,4.8456015065e-04,6.1294012994e-04,6.7707325798e-04
2.6321440000e+00,2.1850626581e-04,2.8895694413e-04,4.1712406528e-04,4.8892765335e-04,6.0257105361e-04,6.8208159064e-04
2.6331440000e+00,2.1708705390e-04,2.8930231565e-04,4.1458533815e-04,4.8877653171e-04,6.0306203522e-04,6.8386725616e-04
2.6341440000e+00,2.0614286768e-04,2.9644164897e-04,4.0506656660e-04,4.9041103921e-04,5.9318463173e-04,6.8118446507e-04
2.6351440000e+00,2.0632622181e-04,2.8978891351e-04,4.0706992877e-04,4.9173497246e-04,5.9616741055e-04,6.7382752604e-04
2.6361440000e+00,1.9997389245e-04,2.8451988328e-04,3.9691727579e-04,4.8774520110e-04,5.9372327087e-04,6.8208981247e-04
2.6371440000e+00,2.1027582989e-04,2.8996222682e-04,4.0962069761e-04,4.8563229939e-04,5.9289410274e-04,6.8005378125e-04
2.6381440000e+00,2.0831996153e-04,2.9159094993e-04,4.1143939598e-04,4.7921606892e-04,5.9886984673e-04,6.8817396823e-04
2.6391440000e+00,2.0893421606e-04,2.8962025681e-04,4.0850936784e-04,4.8728026741e-04,5.9692232753e-04,6.8842629844e-04
2.6401440000e+00,2.0518946258e-04,2.7922767913e-04,4.0700124373e-04,4.8023419367e-04,5.9679070546e-04,6.9068919402e-04
2.6411440000e+00,2.0603260054e-04,2.8060647310e-04,4.0692306357e-04,4.7928107961e-04,5.9583704569e-04,6.9204157626e-04
2.6421440000e+00,2.1109577574e-04,2.7456388125e-04,4.0793285734e-04,4.7084267862e-04,6.0548965848e-04,6.8241766712e-04
2.6431440000e+00,2.1573032427e-04,2.8761349313e-04,4.1737202991e-04,4.8590740334e-04,6.0331694840e-04,6.8690402259e-04
2.6441440000e+00,2.2063008146e-04,2.8064534490e-04,4.2122621380e-04,4.8371490266e-04,6.0769445554e-04,6.8835586717e-04
2.6451440000e+00,2.1173094865e-04,2.8285779990e-04,4.0151280700e-04,4.9051537644e-04,5.9220903495e-04,6.8628214649e-04
2.6461440000e+00,2.1489524443e-04,2.7785752536e-04,4.1490933654e-04,4.9358648539e-04,6.0199625295e-04,6.7752058385e-04
2.6471440000e+00,2.1331756216e-04,2.8041660698e-04,4.0879353037e-04,4.9536636652e-04,5.9998739744e-04,6.8042587372e-04
2.6481440000e+00,2.2169289878e-04,2.8178295906e-04,4.1994553612e-04,4.9285630666e-04,6.0333164583e-04,6.7688226409e-04
2.6491440000e+00,2.1571506295e-04,2.8666843718e-04,4.1243154556e-04,4.8833007895e-04,6.0177273554e-04,6.9188899943e-04
2.6501440000e+00,2.1677886252e-04,2.9224747777e-04,4.1240597056e-04,4.9265188864e-04,6.0229736846e-04,6.8400382588e-04
2.6511440000e+00,2.0832929295e-04,2.8808553907e-04,4.0997281758e-04,4.8699752369e-04,6.0214781115e-04,6.8423512857e-04
2.6521440000e+00,2.0441475499e-04,2.8673530323e-04,4.0219420043e-04,4.8960948334e-04,5.9208730818e-04,6.8138877396e-04
2.6531440000e+00,2.0103869247e-04,2.8854003176e-04,4.0434431867e-04,4.7371264372e-04,5.9576508647e-04,6.8017805461e-04
2.6541440000e+00,2.0767207388e-04,2.9478451324e-04,4.1076760681e-04,4.8367954150e-04,5.9828682424e-04,6.8192442995e-04
2.6551440000e+00,2.1036757971e-04,2.8818096325e-04,4.1104358388e-04,4.7772642574e-04,5.9619513195e-04,6.8236236984e-04
2.6561440000e+00,2.0301065888e-04,2.8865073546e-04,4.0215534682e-04,4.9057503929e-04,5.8719419030e-04,6.8932204158e-04
2.6571440000e+00,2.0437742933e-04,2.7896006941e-04,4.0360311687e-04,4.8646652431e-04,5.9868918470e-04,6.8213688792e-04
2.6581440000e+00,2.0539417164e-04,2.7796708309e-04,4.0718176024e-04,4.8668876843e-04,5.9532765590e-04,6.8259352702e-04
2.6591440000e+00,2.1676260076e-04,2.7295805921e-04,4.1771429096e-04,4.8212586989e-04,6.0463833506e-04,6.8596251367e-04
2.6601440000e+00,2.1602041670e-04,2.7830836189e-04,4.1657880502e-04,4.8200854508e-04,6.0224479967e-04,6.9660964073e-04
2.6611440000e+00,2.2290585548e-04,2.8364862374e-04,4.2280826165e-04,4.8638790759e-04,6.0624712205e-04,6.8569926952e-04
2.6621440000e+00,2.1198513423e-04,2.7887610486e-04,4.1473645979e-04,4.8936559324e-04,6.0496164224e-04,6.8696564995e-04
2.6631440000e+00,2.1470184947e-04,2.7679299819e-04,4.1476359911e-04,4.9373946240e-04,5.9910860728e-04,6.7884437158e-04
2.6641440000e+00,2.1381800252e-04,2.7912816222e-04,4.1415358282e-04,4.8207795771e-04,6.0250746174e-04,6.8001092586e-04
2.6651440000e+00,2.1775022105e-04,2.8920348996e-04,4.1670362407e-04,4.8176865675e-04,6.0569604102e-04,6.7578817834e-04
2.6661440000e+00,2.1650927010e-04,2.8913535061e-04,4.1613191570e-04,4.8788544518e-04,6.0350681451e-04,6.7619759648e-04
2.6671440000e+00,2.1079522412e-04,2.9460723454e-04,4.1324794438e-04,4.9555608712e-04,5.9630750911e-04,6.8515866587e-04
2.6681440000e+00,2.0767107344e-04,2.8063361242e-04,4.0403287130e-04,4.8303929361e-04,5.9464993683e-04,6.7991735705e-04
2.6691440000e+00,2.0236177079e-04,2.8794233003e-04,4.0130202251e-04,4.8441055696e-04,5.9316484112e-04,6.7986758950e-04
2.6701440000e+00,2.1038651539e-04,2.8485592338e-04,4.1945397243e-04,4.8308480473e-04,6.0613288952e-04,6.8143344834e-04
2.6711440000e+00,2.0766825401e-04,2.8891961847e-04,4.1295912524e-04,4.7892935982e-04,5.9792477259e-04,6.9196168624e-04
2.6721440000e+00,2.1012823709e-04,2.8834494515e-04,4.0975286538e-04,4.7497720516e-04,5.9838155721e-04,6.8751556682e-04
2.6731440000e+00,2.0139281332e-04,2.8629918233e-04,4.0019818698e-04,4.8173642426e-04,5.9605048591e-04,6.9242327299e-04
2.6741440000e+00,2.0671626771e-04,2.8186354029e-04,4.0543978685e-04,4.8753783631e-04,5.9558085923e-04,6.7601496994e-04
2.6751440000e+00,2.0691348254e-04,2.7625736038e-04,4.0808299673e-04,4.8072928621e-04,5.9791727836e-04,6.8466230005e-04
2.6761440000e+00,2.1439338525e-04,2.8280761398e-04,4.1022842197e-04,4.7941226512e-04,6.0171845689e-04,6.8329594797e-04
2.6771440000e+00,2.1906185793e-04,2.8230404496e-04,4.1684033931e-04,4.8120076826e-04,6.0874201154e-04,6.8520814239e-04
2.6781440000e+00,2.2229782189e-04,2.8210160963e-04,4.1965980927e-04,4.9371741625e-04,6.0592083173e-04,6.8612505856e-04
2.6791440000e+00,2.1552039470e-04,2.7339261578e-04,4.0919007006e-04,4.9063695769e-04,6.0165442846e-04,6.8393834226e-04
2.6801440000e+00,2.1272888262e-04,2.8051656045e-04,4.1415994929e-04,4.9701444368e-04,6.0376478359e-04,6.8296292739e-04
2.6811440000e+00,2.2064647055e-04,2.7785950806e-04,4.1962801333e-04,4.8485053412e-04,6.1237951741e-04,6.7650369601e-04
2.6821440000e+00,2.1827003366e-04,2.8884398489e-04,4.2011673941e-04,4.8867161240e-04,6.0291429691e-04,6.8408640800e-04
2.6831440000e+00,2.1709425710e-04,2.8942049539e-04,4.1920276999e-04,4.8520647397e-04,6.0345082602e-04,6.8540779466e-04
2.6841440000e+00,2.0531471819e-04,2.9507786167e-04,4.0259783418e-04,4.8966827308e-04,5.9426583903e-04,6.8163390097e-04
2.6851440000e+00,2.0667370336e-04,2.8867094443e-04,4.0535356675e-04,4.9208400014e-04,5.9858273744e-04,6.7384367867e-04
2.6861440000e+00,2.0042853066e-04,2.8572350857e-04,3.9688009565e-04,4.8875106586e-04,5.9552574385e-04,6.8336579716e-04
2.6871440000e+00,2.0959414542e-04,2.8983089578e-04,4.0764192818e-04,4.8303307267e-04,5.9416066506e-04,6.8046232627e-04
2.6881440000e+00,2.0938166926e-04,2.9040556910e-04,4.0998838813e-04,4.7913519666e-04,6.0099635448e-04,6.8897847086e-04
2.6891440000e+00,2.0809433408e-04,2.8865539207e-04,4.0643106331e-04,4.8841913667e-04,5.9680329286e-04,6.8879569881e-04
2.6901440000e+00,2.0474994017e-04,2.7912858059e-04,4.0818660636e-04,4.8421337851e-04,5.9892765421e-04,6.9279791205e-04
2.6911440000e+00,2.0675301130e-04,2.7907755793e-04,4.0975271986e-04,4.8466772569e-04,5.9700247220e-04,6.9119123509e-04
2.6921440000e+00,2.1148425731e-04,2.7334130209e-04,4.1452651203e-04,4.7679452109e-04,6.0414240579e-04,6.8220710091e-04
2.6931440000e+00,2.1628491595e-04,2.8634525734e-04,4.2038929678e-04,4.8439560487e-04,6.0392667365e-04,6.8890032708e-04
2.6941440000e+00,2.2076819732e-04,2.8006050343e-04,4.2422027036e-04,4.8215599236e-04,6.0781436332e-04,6.8954963353e-04
2.6951440000e+00,2.1039670173e-04,2.8236272556e-04,4.0763130528e-04,4.8772530135e-04,5.9413578128e-04,6.8512796133e-04
2.6961440000e+00,2.1441783247e-04,2.7919164495e-04,4.1593681090e-04,4.9138849135e-04,6.0258451413e-04,6.7717141064e-04
2.6971440000e+00,2.1390465918e-04,2.7982370739e-04,4.0911287215e-04,4.9527021474e-04,6.0151614889e-04,6.7978333391e-04
2.6981440000e+00,2.2135332983e-04,2.8184402254e-04,4.1844799853e-04,4.9119946198e-04,6.0309044784e-04,6.7640925408e-04
2.6991440000e+00,2.1550215024e-04,2.8750422643e-04,4.1538165533e-04,4.8199723096e-04,6.0297679738e-04,6.8934801675e-04
2.7001440000e+00,2.1575562641e-04,2.9261815143e-04,4.1372790292e-04,4.9307600420e-04,6.0185728216e-04,6.8284047302e-04
2.7011440000e+00,2.0889463485e-04,2.8800113796e-04,4.1203060391e-04,4.9224432587e-04,5.9944904933e-04,6.8347027991e-04
2.7021440000e+00,2.0486770154e-04,2.8636533898e-04,4.0533559513e-04,4.9016165576e-04,5.9472571593e-04,6.8393877882e-04
2.7031440000e+00,2.0099725589e-04,2.8751170248e-04,4.0570612327e-04,4.7953737521e-04,5.9639474784e-04,6.8152839958e-04
2.7041440000e+00,2.0782517822e-04,2.9572292988e-04,4.0945174987e-04,4.8483751016e-04,6.0180354922e-04,6.8371897214e-04
2.7051440000e+00,2.0976618544e-04,2.8778893466e-04,4.1173148929e-04,4.7601810365e-04,5.9937836340e-04,6.8511995778e-04
2.7061440000e+00,2.0218081772e-04,2.8953330911e-04,3.9682694478e-04,4.8731912102e-04,5.9091562434e-04,6.9094399805e-04
2.7071440000e+00,2.0486289941e-04,2.7952301025e-04,4.0700986574e-04,4.8493959184e-04,6.0020833189e-04,6.8345994805e-04
2.7081440000e+00,2.0536022930e-04,2.7862672141e-04,4.0863251343e-04,4.8773235903e-04,5.9843343479e-04,6.8365196057e-04
2.7091440000e+00,2.1723393729e-04,2.7216285162e-04,4.2181727622e-04,4.8271540436e-04,6.0740705521e-04,6.8584151450e-04
2.7101440000e+00,2.1565483621e-04,2.7828078601e-04,4.1963197873e-04,4.8473106290e-04,6.0507063608e-04,6.9650945079e-04
2.7111440000e+00,2.2282740247e-04,2.8379183277e-04,4.2471507186e-04,4.8829839216e-04,6.0859980294e-04,6.8543406087e-04
2.7121440000e+00,2.1247922632e-04,2.7934022000e-04,4.1751380195e-04,4.9182657676e-04,6.0869722802e-04,6.8849483796e-04
2.7131440000e+00,2.1331670723e-04,2.7693507946e-04,4.0844490286e-04,4.9675745686e-04,6.0115296947e-04,6.7986606155e-04
2.7141440000e+00,2.1321209715e-04,2.7924832466e-04,4.1817231249e-04,4.8417732614e-04,6.0502326960e-04,6.8037967139e-04
2.7151440000e+00,2.1670308342e-04,2.8945216400e-04,4.1382714699e-04,4.8866622819e-04,6.0566340835e-04,6.7552740802e-04
2.7161440000e+00,2.1607285817e-04,2.8877797376e-04,4.1541996325e-04,4.8967140174e-04,6.0493366618e-04,6.7578934249e-04
2.7171440000e+00,2.1091624149e-04,2.9371080018e-04,4.0849266952e-04,4.9754289648e-04,5.9506954130e-04,6.8509551056e-04
2.7181440000e+00,2.0658366338e-04,2.8114989618e-04,4.0909802919e-04,4.8486268497e-04,5.9409532696e-04,6.7988599767e-04
2.7191440000e+00,2.0253184630e-04,2.8693293643e-04,4.0521656047e-04,4.9212500016e-04,5.9088510170e-04,6.7984074121e-04
2.7201440000e+00,2.1206938982e-04,2.8529897463e-04,4.1162275011e-04,4.8509537010e-04,6.0801383370e-04,6.8076078605e-04
2.7211440000e+00,2.0751896955e-04,2.8868424124e-04,4.0958249883e-04,4.7603069106e-04,5.9852249251e-04,6.9103909482e-04
2.7221440000e+00,2.0972292987e-04,2.8909280445e-04,4.1000097553e-04,4.7796522267e-04,6.0156209656e-04,6.8755813118e-04
2.7231440000e+00,2.0168474293e-04,2.8561593354e-04,4.0598322812e-04,4.8255140428e-04,5.9660935221e-04,6.9288580562e-04
2.7241440000e+00,2.0703871996e-04,2.8007152650e-04,4.0741899284e-04,4.8801735829e-04,5.9703739680e-04,6.7778892117e-04
2.7251440000e+00,2.0690980818e-04,2.7492649679e-04,4.0908391384e-04,4.7374178394e-04,6.0131143982e-04,6.8536079198e-04
2.7261440000e+00,2.1267827833e-04,2.8159098292e-04,4.1290993977e-04,4.8242687626e-04,5.9980287915e-04,6.8489898695e-04
2.7271440000e+00,2.1821942937e-04,2.8286232919e-04,4.1843610234e-04,4.8285579396e-04,6.0645055783e-04,6.8427638325e-04
2.7281440000e+00,2.2106380129e-04,2.8139220376e-04,4.1942541429e-04,4.9446527555e-04,6.0223133914e-04,6.8642097176e-04
2.7291440000e+00,2.1420351914e-04,2.7267487894e-04,4.0997296310e-04,4.9148235121e-04,5.9978196077e-04,6.8433939305e-04
2.7301440000e+00,2.1253832529e-04,2.7932537705e-04,4.1346876969e-04,4.9714719353e-04,6.0398320784e-04,6.8454399297e-04
2.7311440000e+00,2.2065623853e-04,2.7822239645e-04,4.1815437726e-04,4.8726949899e-04,6.1434046074e-04,6.7678207415e-04
2.7321440000e+00,2.1809390091e-04,2.8736129025e-04,4.1279487050e-04,4.9187590776e-04,6.0733851569e-04,6.8575231126e-04
2.7331440000e+00,2.1742125682e-04,2.8945611120e-04,4.0717764932e-04,4.8872250773e-04,6.0604452301e-04,6.8456080044e-04
2.7341440000e+00,2.0501260224e-04,2.9489379813e-04,4.0297738451e-04,4.8882444389e-04,5.9549718571e-04,6.8135013862e-04
2.7351440000e+00,2.0548986868e-04,2.8858796213e-04,4.0475159039e-04,4.9028196372e-04,5.9567839344e-04,6.7345303250e-04
2.7361440000e+00,1.9935892851e-04,2.8465461583e-04,3.9819668018e-04,4.8641519243e-04,5.9218513343e-04,6.8207591539e-04
2.7371440000e+00,2.0881589080e-04,2.9065493436e-04,4.0200306103e-04,4.8365396651e-04,5.9378544393e-04,6.8062465289e-04
2.7381440000e+00,2.0887979190e-04,2.9051851016e-04,4.1240327846e-04,4.8037923989e-04,6.0234062403e-04,6.8806453783e-04
2.7391440000e+00,2.0855903131e-04,2.8965361707e-04,4.1076295020e-04,4.9043534091e-04,5.9697053075e-04,6.8784538598e-04
2.7401440000e+00,2.0473326003e-04,2.7933358069e-04,4.0649963921e-04,4.8546859034e-04,5.9742080339e-04,6.9094850915e-04
2.7411440000e+00,2.0599160052e-04,2.7909083656e-04,4.0805232857e-04,4.8667618103e-04,6.0088947066e-04,6.9130292104e-04
2.7421440000e+00,2.1210416890e-04,2.7361273169e-04,4.1761079046e-04,4.7798810556e-04,6.0701477196e-04,6.8211127655e-04
2.7431440000e+00,2.1611456759e-04,2.8553789889e-04,4.1485945985e-04,4.8470334150e-04,6.0592577938e-04,6.8770234066e-04
2.7441440000e+00,2.2092935978e-04,2.8126822144e-04,4.1977629735e-04,4.8412388423e-04,6.1025639297e-04,6.8784283940e-04
2.7451440000e+00,2.0933204723e-04,2.8384838515e-04,4.0700957470e-04,4.8886387958e-04,5.9363519540e-04,6.8812660174e-04
2.7461440000e+00,2.1474708774e-04,2.7928324926e-04,4.1496208723e-04,4.9296391808e-04,6.0156307882e-04,6.7686698458e-04
2.7471440000e+00,2.1346697395e-04,2.7915941246e-04,4.1305796913e-04,4.8985715694e-04,5.9956568293e-04,6.7946668423e-04
2.7481440000e+00,2.1947183996e-04,2.8254395147e-04,4.1761941247e-04,4.8824567784e-04,6.0170757934e-04,6.7632638093e-04
2.7491440000e+00,2.1528288926e-04,2.8619173463e-04,4.1502215026e-04,4.8645477364e-04,6.0134665546e-04,6.8939254561e-04
2.7501440000e+00,2.1578574888e-04,2.9125760193e-04,4.1181079723e-04,4.9696864153e-04,6.0030350141e-04,6.8235232902e-04
2.7511440000e+00,2.0839645003e-04,2.8536343962e-04,4.0579037886e-04,4.9373309594e-04,5.9817135480e-04,6.8424371420e-04
2.7521440000e+00,2.0530509573e-04,2.8475667932e-04,4.0415910917e-04,4.9168182159e-04,5.9350597439e-04,6.8269386247e-04
2.7531440000e+00,2.0049214072e-04,2.8654741982e-04,4.0733033529e-04,4.8001580581e-04,5.9800269810e-04,6.7999935709e-04
2.7541440000e+00,2.0846742700e-04,2.9519802411e-04,4.1120969399e-04,4.8193785915e-04,5.9991612943e-04,6.8379529694e-04
2.7551440000e+00,2.1051078875e-04,2.8809839932e-04,4.0898477891e-04,4.7884270316e-04,5.9741261794e-04,6.8540153734e-04
2.7561440000e+00,2.0178611521e-04,2.8880454920e-04,3.9899685362e-04,4.9186532124e-04,5.8911118686e-04,6.9051828177e-04
2.7571440000e+00,2.0457224309e-04,2.8078784453e-04,4.0506431105e-04,4.8614645493e-04,5.9827794757e-04,6.8111789005e-04
2.7581440000e+00,2.0506957298e-04,2.7801854230e-04,4.0829265345e-04,4.8572434025e-04,5.9627018345e-04,6.8281828135e-04
2.7591440000e+00,2.1696958356e-04,2.7445968954e-04,4.1635230446e-04,4.8409179726e-04,6.0471818870e-04,6.8577464845e-04
2.7601440000e+00,2.1690426365e-04,2.7929681892e-04,4.1688315832e-04,4.8240537581e-04,6.0405869590e-04,6.9446723501e-04
2.7611440000e+00,2.2348434868e-04,2.8475413274e-04,4.2246418161e-04,4.8925350711e-04,6.1076163547e-04,6.8510395067e-04
2.7621440000e+00,2.1424988518e-04,2.7715816032e-04,4.1588606109e-04,4.8661764595e-04,6.0872011090e-04,6.8824068876e-04
2.7631440000e+00,2.1390820621e-04,2.7829633837e-04,4.1481405788e-04,4.9082991609e-04,6.0210142692e-04,6.8147339334e-04
2.7641440000e+00,2.1461815777e-04,2.7989170121e-04,4.0928916860e-04,4.7976162023e-04,6.0491980548e-04,6.7922934250e-04
2.7651440000e+00,2.1770456442e-04,2.8858627047e-04,4.1742616304e-04,4.8939782573e-04,6.0503429268e-04,6.7629203841e-04
2.7661440000e+00,2.1650022973e-04,2.8934246075e-04,4.1609953769e-04,4.8838930525e-04,6.0599122662e-04,6.7694432801e-04
2.7671440000e+00,2.1083904358e-04,2.9542054108e-04,4.0681970859e-04,4.9522554036e-04,5.9402154875e-04,6.8466979428e-04
2.7681440000e+00,2.0709174350e-04,2.8264263165e-04,4.0080311010e-04,4.9039972509e-04,5.9512298321e-04,6.7806780862e-04
2.7691440000e+00,2.0108434910e-04,2.8703670978e-04,4.0481350879e-04,4.8988513299e-04,5.9108118876e-04,6.7942637543e-04
2.7701440000e+00,2.1316331186e-04,2.8598236895e-04,4.1350187530e-04,4.8668774980e-04,6.0570990172e-04,6.8123255915e-04
2.7711440000e+00,2.0797713660e-04,2.8945441954e-04,4.0818988055e-04,4.8155914556e-04,5.9676258388e-04,6.9081783295e-04
2.7721440000e+00,2.1004072551e-04,2.8747777833e-04,4.1139290261e-04,4.7845082008e-04,6.0008958826e-04,6.8679109972e-04
2.7731440000e+00,2.0278772354e-04,2.8495318475e-04,4.0548475226e-04,4.8356432671e-04,5.9849240643e-04,6.9133020588e-04
2.7741440000e+00,2.0731369659e-04,2.7990272429e-04,4.0681716200e-04,4.8756272008e-04,5.9907906689e-04,6.7779394158e-04
2.7751440000e+00,2.0754865545e-04,2.7605774449e-04,4.1011291614e-04,4.7889952839e-04,5.9803420299e-04,6.8356865086e-04
2.7761440000e+00,2.1375142751e-04,2.8240470783e-04,4.1551866161e-04,4.7683242883e-04,6.0188427597e-04,6.8394954724e-04
2.7771440000e+00,2.1896148610e-04,2.8045124054e-04,4.1886869440e-04,4.7668792831e-04,6.0788759583e-04,6.8505825766e-04
2.7781440000e+00,2.2134894607e-04,2.8127713449e-04,4.1676143155e-04,4.9577476602e-04,6.0303376813e-04,6.8555622420e-04
2.7791440000e+00,2.1406143787e-04,2.7273355954e-04,4.1221879655e-04,4.9201815273e-04,6.0300437326e-04,6.8411478424e-04
2.7801440000e+00,2.1340492822e-04,2.8041053156e-04,4.1736762796e-04,4.9717418733e-04,6.0454472987e-04,6.8223722337e-04
2.7811440000e+00,2.2112557417e-04,2.8052871130e-04,4.2408359150e-04,4.8700472689e-04,6.1166654632e-04,6.7753033363e-04
2.7821440000e+00,2.1617805032e-04,2.8745615055e-04,4.1582741687e-04,4.8212179536e-04,6.0275018768e-04,6.8731002102e-04
2.7831440000e+00,2.1611598640e-04,2.8988490158e-04,4.1622410208e-04,4.8727812100e-04,6.0253401898e-04,6.8351240770e-04
2.7841440000e+00,2.0398965717e-04,2.9481956517e-04,4.0609462303e-04,4.9045767810e-04,5.9750069340e-04,6.8121538789e-04
2.7851440000e+00,2.0604220481e-04,2.8925423976e-04,4.0702652768e-04,4.8919609981e-04,5.9807589423e-04,6.7389737524e-04
2.7861440000e+00,1.9838162189e-04,2.8410284358e-04,4.0026632632e-04,4.8123638408e-04,5.9487967519e-04,6.8479763286e-04
2.7871440000e+00,2.0835446776e-04,2.9113065466e-04,4.0894195990e-04,4.8250291002e-04,5.9694495576e-04,6.8301480496e-04
2.7881440000e+00,2.0962424969e-04,2.8998145353e-04,4.1232411604e-04,4.7753303079e-04,6.0173530073e-04,6.8853390985e-04
2.7891440000e+00,2.0829382265e-04,2.8939928598e-04,4.1008323024e-04,4.9071131798e-04,5.9843343479e-04,6.8939720222e-04
2.7901440000e+00,2.0542356651e-04,2.7862290153e-04,4.0489281673e-04,4.8621415772e-04,5.9414327552e-04,6.9099514803e-04
2.7911440000e+00,2.0646320991e-04,2.7842357667e-04,4.0696264477e-04,4.8443558626e-04,5.9633846831e-04,6.9254951086e-04
2.7921440000e+00,2.1209272745e-04,2.7148964364e-04,4.1051454900e-04,4.7760979214e-04,6.0493010096e-04,6.8327448389e-04
2.7931440000e+00,2.1540121452e-04,2.8182141250e-04,4.1351417167e-04,4.8292658903e-04,6.0243324697e-04,6.9077163062e-04
2.7941440000e+00,2.2087479010e-04,2.7971131203e-04,4.1836021410e-04,4.8264839279e-04,6.0744903749e-04,6.8982277298e-04
2.7951440000e+00,2.0853995011e-04,2.8140564609e-04,4.0734968934e-04,4.8319732741e-04,5.9303732996e-04,6.8685381848e-04
2.7961440000e+00,2.1447212930e-04,2.7904177841e-04,4.1388426325e-04,4.9388367188e-04,6.0159010900e-04,6.7726934503e-04
2.7971440000e+00,2.1335939891e-04,2.7969068469e-04,4.1289440560e-04,4.8945184972e-04,6.0152859078e-04,6.8035718868e-04
2.7981440000e+00,2.1942050807e-04,2.8260616091e-04,4.1699229769e-04,4.9160717026e-04,6.0337319155e-04,6.7529457738e-04
2.7991440000e+00,2.1567815566e-04,2.8816568374e-04,4.1153922211e-04,4.8473077186e-04,6.0352333094e-04,6.8689711043e-04
2.8001440000e+00,2.1603496862e-04,2.9257857022e-04,4.0981012717e-04,4.8941481509e-04,6.0248272348e-04,6.8190005550e-04
2.8011440000e+00,2.0955172658e-04,2.8644124541e-04,4.0923459892e-04,4.9119818868e-04,6.0160775320e-04,6.8232897320e-04
