# Saved on 2025-06-25T12:20:03.132380
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0009
#   max_gtarget: 0.0013
#   num_level: 5
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.9
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S)
2.3461440000e+00,8.8620014139e-04,9.8145676020e-04,1.0909250705e-03,1.1876969802e-03,1.3174464402e-03
2.3471440000e+00,8.8694469014e-04,9.8593722214e-04,1.0955883045e-03,1.1873320909e-03,1.3069523266e-03
2.3481440000e+00,8.9507448138e-04,9.8988268292e-04,1.0918653425e-03,1.1748122779e-03,1.3100338401e-03
2.3491440000e+00,8.9316701633e-04,9.9796205177e-04,1.1004439875e-03,1.1870849266e-03,1.2983055785e-03
2.3501440000e+00,8.9390901849e-04,9.8530821560e-04,1.0978659702e-03,1.1827495473e-03,1.3070581190e-03
2.3511440000e+00,8.7678075943e-04,9.8848919151e-04,1.0991276940e-03,1.1882737454e-03,1.3042142382e-03
2.3521440000e+00,8.8964472525e-04,9.8292104667e-04,1.0777034186e-03,1.1891128088e-03,1.3009864779e-03
2.3531440000e+00,8.8777327619e-04,9.8356780654e-04,1.0943288362e-03,1.1874502525e-03,1.3102771481e-03
2.3541440000e+00,8.8795619376e-04,9.8279568192e-04,1.0922936781e-03,1.1927561718e-03,1.3067152759e-03
2.3551440000e+00,8.8737942860e-04,9.7923286376e-04,1.0936066246e-03,1.1858638027e-03,1.3124216639e-03
2.3561440000e+00,8.8744447567e-04,9.9037781183e-04,1.0910564015e-03,1.1931688641e-03,1.3079230848e-03
2.3571440000e+00,8.8982327725e-04,9.8395830719e-04,1.0909605771e-03,1.1888291920e-03,1.3162444520e-03
2.3581440000e+00,8.8056680397e-04,9.8454976978e-04,1.0980449588e-03,1.1911190813e-03,1.3119839423e-03
2.3591440000e+00,8.8945118478e-04,9.8611890280e-04,1.0873542487e-03,1.1699470633e-03,1.3130936713e-03
2.3601440000e+00,8.8972345111e-04,9.9646211311e-04,1.0950500291e-03,1.1858324433e-03,1.2891046936e-03
2.3611440000e+00,8.8652654085e-04,9.9003169453e-04,1.0938907508e-03,1.1876350618e-03,1.3068366388e-03
2.3621440000e+00,8.7792119302e-04,9.9285658507e-04,1.0953287710e-03,1.1901048856e-03,1.3065984240e-03
2.3631440000e+00,8.8785258413e-04,9.7692063719e-04,1.0839750030e-03,1.1841935338e-03,1.3069259876e-03
2.3641440000e+00,8.8462438725e-04,9.8880445876e-04,1.0924870730e-03,1.1859882216e-03,1.3053639850e-03
2.3651440000e+00,8.9363209554e-04,9.8609496490e-04,1.0906651005e-03,1.1910472676e-03,1.3061767095e-03
2.3661440000e+00,8.8855420472e-04,9.8370357591e-04,1.1014539632e-03,1.1829617142e-03,1.3150399900e-03
2.3671440000e+00,8.9382207079e-04,9.8721291579e-04,1.0936705075e-03,1.1866352725e-03,1.3037906319e-03
2.3681440000e+00,8.9572975412e-04,9.8467266071e-04,1.0970027506e-03,1.1826203263e-03,1.3126780686e-03
2.3691440000e+00,8.8465989393e-04,9.9044016679e-04,1.0986875714e-03,1.1885033018e-03,1.3087657862e-03
2.3701440000e+00,8.9152286819e-04,9.8267773865e-04,1.0921305511e-03,1.1790850840e-03,1.3111036969e-03
2.3711440000e+00,8.9065229986e-04,9.9283293821e-04,1.0942643712e-03,1.1863250984e-03,1.2996022997e-03
2.3721440000e+00,8.8920038252e-04,9.8748889286e-04,1.0905825184e-03,1.1858512153e-03,1.3089393906e-03
2.3731440000e+00,8.8079097623e-04,9.8486547358e-04,1.0937584011e-03,1.1972667562e-03,1.3061810751e-03
2.3741440000e+00,8.8451146439e-04,9.7602853202e-04,1.0857469897e-03,1.1879326485e-03,1.3178169320e-03
2.3751440000e+00,8.8202512416e-04,9.8891825473e-04,1.0874139844e-03,1.1910437752e-03,1.3078514894e-03
2.3761440000e+00,8.9894354460e-04,9.8535958386e-04,1.0869644757e-03,1.1853281467e-03,1.3120571384e-03
2.3771440000e+00,8.8528911874e-04,9.9221520941e-04,1.1071901827e-03,1.1862855172e-03,1.3121320808e-03
2.3781440000e+00,8.8926470198e-04,9.9120894447e-04,1.0910620767e-03,1.1864162661e-03,1.3065341045e-03
2.3791440000e+00,8.8941742433e-04,9.9164419225e-04,1.0929732525e-03,1.1808145791e-03,1.3089436106e-03
2.3801440000e+00,8.8823668193e-04,9.9633318314e-04,1.0910353740e-03,1.1849273869e-03,1.3039319310e-03
2.3811440000e+00,8.8867862360e-04,9.8641714430e-04,1.0945242684e-03,1.1803748203e-03,1.3088891865e-03
2.3821440000e+00,8.8628890808e-04,9.9113880424e-04,1.0944863607e-03,1.1838089995e-03,1.3002402557e-03
2.3831440000e+00,8.9348890469e-04,9.8892298411e-04,1.0880696937e-03,1.1817791528e-03,1.3042049250e-03
2.3841440000e+00,8.8603468612e-04,9.8768665339e-04,1.0978813953e-03,1.2021830480e-03,1.3035580923e-03
2.3851440000e+00,8.8864777354e-04,9.7817581263e-04,1.0917467444e-03,1.1869211448e-03,1.3274315279e-03
2.3861440000e+00,8.8773325842e-04,9.8276344943e-04,1.0930903227e-03,1.1852780881e-03,1.3087998377e-03
2.3871440000e+00,8.9870161901e-04,9.8088858067e-04,1.0899538756e-03,1.1813652236e-03,1.3089354616e-03
2.3881440000e+00,8.8841879915e-04,9.9661221611e-04,1.1012069444e-03,1.1907495355e-03,1.3075280003e-03
2.3891440000e+00,8.9096458396e-04,9.8537217127e-04,1.0928044503e-03,1.1874484335e-03,1.3128011778e-03
2.3901440000e+00,8.8253320428e-04,9.8842981970e-04,1.0943613597e-03,1.1841697415e-03,1.3101409422e-03
2.3911440000e+00,8.8543361926e-04,9.8996148154e-04,1.0831507097e-03,1.1914015340e-03,1.3011034753e-03
2.3921440000e+00,8.8184264314e-04,9.8678865470e-04,1.0913175356e-03,1.1869551963e-03,1.3128014689e-03
2.3931440000e+00,8.8039501861e-04,9.8986543890e-04,1.0884524090e-03,1.1914460629e-03,1.3038916222e-03
2.3941440000e+00,8.8936016255e-04,9.8470132798e-04,1.0867295350e-03,1.1850235023e-03,1.3082838268e-03
2.3951440000e+00,8.8373570179e-04,9.9221957498e-04,1.0941306391e-03,1.1944375001e-03,1.3076263713e-03
2.3961440000e+00,8.8572749519e-04,9.8246004200e-04,1.0911202116e-03,1.1891766917e-03,1.3165321434e-03
2.3971440000e+00,8.8718334155e-04,9.8701137176e-04,1.0956074402e-03,1.1877212819e-03,1.3074956951e-03
2.3981440000e+00,8.9568311523e-04,9.8916571005e-04,1.0924936214e-03,1.1750512203e-03,1.3090365974e-03
2.3991440000e+00,8.9171720902e-04,9.9895842141e-04,1.0999521328e-03,1.1868745787e-03,1.2958358275e-03
2.4001440000e+00,8.9392415248e-04,9.8653814348e-04,1.0979954823e-03,1.1821033695e-03,1.3069443230e-03
2.4011440000e+00,8.7805601652e-04,9.9027274700e-04,1.0984893743e-03,1.1903903214e-03,1.3040741032e-03
2.4021440000e+00,8.8926004537e-04,9.8300646641e-04,1.0776503041e-03,1.1878377700e-03,1.3032792776e-03
2.4031440000e+00,8.8831911853e-04,9.8466021882e-04,1.0941344954e-03,1.1883106345e-03,1.3089564163e-03
2.4041440000e+00,8.8762724772e-04,9.8324875580e-04,1.0933589510e-03,1.1936916417e-03,1.3067656255e-03
2.4051440000e+00,8.8870649051e-04,9.7964468296e-04,1.0945010581e-03,1.1879809608e-03,1.3140864030e-03
2.4061440000e+00,8.8764645625e-04,9.8974145658e-04,1.0908973491e-03,1.1933264614e-03,1.3080278586e-03
2.4071440000e+00,8.9193425083e-04,9.8405122117e-04,1.0923800437e-03,1.1893468763e-03,1.3158335059e-03
2.4081440000e+00,8.8237233285e-04,9.8486307252e-04,1.0989182920e-03,1.1916389485e-03,1.3109589054e-03
2.4091440000e+00,8.9203458629e-04,9.8680568044e-04,1.0879510955e-03,1.1720087787e-03,1.3118686911e-03
2.4101440000e+00,8.8941800641e-04,9.9681696156e-04,1.0940888023e-03,1.1855858611e-03,1.2885410979e-03
2.4111440000e+00,8.8817374490e-04,9.9201373814e-04,1.0931406723e-03,1.1883293337e-03,1.3068855333e-03
2.4121440000e+00,8.7727821665e-04,9.9256918475e-04,1.0948563431e-03,1.1927948799e-03,1.3063555525e-03
2.4131440000e+00,8.8912827778e-04,9.7674659628e-04,1.0842343181e-03,1.1853318574e-03,1.3092816516e-03
2.4141440000e+00,8.8575689006e-04,9.8916199931e-04,1.0922471847e-03,1.1854874901e-03,1.3035275333e-03
2.4151440000e+00,8.9357665274e-04,9.8599499324e-04,1.0912155994e-03,1.1902298866e-03,1.3058487093e-03
2.4161440000e+00,8.8967368356e-04,9.8436612461e-04,1.1024768901e-03,1.1835057376e-03,1.3141390809e-03
2.4171440000e+00,8.9421017037e-04,9.8744290881e-04,1.0942036170e-03,1.1875376367e-03,1.3030094851e-03
2.4181440000e+00,8.9454304543e-04,9.8494492704e-04,1.0976568592e-03,1.1826470291e-03,1.3108779967e-03
2.4191440000e+00,8.8646673248e-04,9.8999385955e-04,1.0985599511e-03,1.1895462376e-03,1.3071576541e-03
2.4201440000e+00,8.9062290499e-04,9.8061915196e-04,1.0926197137e-03,1.1792306759e-03,1.3094920723e-03
2.4211440000e+00,8.9008521172e-04,9.9120101368e-04,1.0946398834e-03,1.1870679737e-03,1.2993311975e-03
2.4221440000e+00,8.8823457190e-04,9.8802411230e-04,1.0898856272e-03,1.1878844089e-03,1.3086263789e-03
2.4231440000e+00,8.8008622697e-04,9.8551405245e-04,1.0939721687e-03,1.1985478341e-03,1.3073235459e-03
2.4241440000e+00,8.8282038632e-04,9.7624993941e-04,1.0864374053e-03,1.1879625526e-03,1.3191901962e-03
2.4251440000e+00,8.8257846073e-04,9.8906166386e-04,1.0889020632e-03,1.1918637028e-03,1.3090143329e-03
2.4261440000e+00,8.9860506705e-04,9.8537326267e-04,1.0875477165e-03,1.1842400272e-03,1.3136374764e-03
2.4271440000e+00,8.8794491603e-04,9.9236392998e-04,1.1078471289e-03,1.1874468328e-03,1.3104200480e-03
2.4281440000e+00,8.8884160505e-04,9.8946678918e-04,1.0924405797e-03,1.1867008288e-03,1.3070800924e-03
2.4291440000e+00,8.8886830781e-04,9.9112367025e-04,1.0928865959e-03,1.1808447016e-03,1.3099137868e-03
2.4301440000e+00,8.8724889793e-04,9.9510900327e-04,1.0915515304e-03,1.1865187844e-03,1.3008722453e-03
2.4311440000e+00,8.8967797637e-04,9.8597578472e-04,1.0946622206e-03,1.1819104111e-03,1.3073836453e-03
2.4321440000e+00,8.8532717200e-04,9.9013814179e-04,1.0950307478e-03,1.1859799997e-03,1.3003044296e-03
2.4331440000e+00,8.9450237283e-04,9.8815660749e-04,1.0883789946e-03,1.1825274851e-03,1.3048849360e-03
2.4341440000e+00,8.8447384769e-04,9.8709206213e-04,1.0976298654e-03,1.2019844144e-03,1.3048008259e-03
2.4351440000e+00,8.8726490503e-04,9.7854055639e-04,1.0928868869e-03,1.1890377209e-03,1.3257753744e-03
2.4361440000e+00,8.8717104518e-04,9.8245160189e-04,1.0919589113e-03,1.1865672423e-03,1.3098886120e-03
2.4371440000e+00,8.9807959739e-04,9.8197007901e-04,1.0921767534e-03,1.1810166325e-03,1.3079286146e-03
2.4381440000e+00,8.8796005002e-04,9.9901168142e-04,1.1011905735e-03,1.1898729281e-03,1.3051176211e-03
2.4391440000e+00,8.9088993263e-04,9.8579897895e-04,1.0936300532e-03,1.1887344590e-03,1.3125452097e-03
2.4401440000e+00,8.8270120614e-04,9.8808530311e-04,1.0950233991e-03,1.1850956071e-03,1.3105150720e-03
2.4411440000e+00,8.8477187091e-04,9.8939766758e-04,1.0824239143e-03,1.1905004794e-03,1.3030781702e-03
2.4421440000e+00,8.8296954345e-04,9.8606840766e-04,1.0932055011e-03,1.1876654025e-03,1.3121600205e-03
2.4431440000e+00,8.8041691924e-04,9.8887714557e-04,1.0881128401e-03,1.1920789984e-03,1.3048967230e-03
2.4441440000e+00,8.8899003458e-04,9.8394601082e-04,1.0887827375e-03,1.1850982992e-03,1.3094271708e-03
2.4451440000e+00,8.8526408945e-04,9.9288488855e-04,1.0931768338e-03,1.1937839008e-03,1.3076789037e-03
2.4461440000e+00,8.8654334832e-04,9.8337419331e-04,1.0914471932e-03,1.1879473459e-03,1.3165189011e-03
2.4471440000e+00,8.8633583800e-04,9.8586060631e-04,1.0959502106e-03,1.1869766604e-03,1.3079155178e-03
2.4481440000e+00,8.9702327386e-04,9.8689510196e-04,1.0910974379e-03,1.1754633306e-03,1.3090026914e-03
2.4491440000e+00,8.9191613370e-04,9.9715791293e-04,1.0988784197e-03,1.1866231216e-03,1.2965446513e-03
2.4501440000e+00,8.9417044364e-04,9.8561729828e-04,1.0970373842e-03,1.1822179658e-03,1.3070994464e-03
2.4511440000e+00,8.7844775408e-04,9.8803808214e-04,1.0989956354e-03,1.1915413779e-03,1.3042309729e-03
2.4521440000e+00,8.8999324362e-04,9.7994605312e-04,1.0784964979e-03,1.1891830218e-03,1.3081161887e-03
2.4531440000e+00,8.8585984486e-04,9.8425291071e-04,1.0935005412e-03,1.1887848086e-03,1.3103670790e-03
2.4541440000e+00,8.8510008936e-04,9.8260199593e-04,1.0928617121e-03,1.1938540410e-03,1.3085476530e-03
2.4551440000e+00,8.8785738626e-04,9.7840624221e-04,1.0954318714e-03,1.1873812764e-03,1.3164193660e-03
2.4561440000e+00,8.8571927336e-04,9.8911637906e-04,1.0908446711e-03,1.1931808694e-03,1.3079575729e-03
2.4571440000e+00,8.8970329671e-04,9.8362877907e-04,1.0918392218e-03,1.1906443979e-03,1.3155506167e-03
2.4581440000e+00,8.8232496637e-04,9.8568387330e-04,1.0978180217e-03,1.1925206491e-03,1.3119119103e-03
2.4591440000e+00,8.9096414740e-04,9.8699383670e-04,1.0877572640e-03,1.1739230831e-03,1.3121128723e-03
2.4601440000e+00,8.8885237346e-04,9.9547563877e-04,1.0936430772e-03,1.1865429406e-03,1.2907038035e-03
2.4611440000e+00,8.8727618277e-04,9.9191674963e-04,1.0921038484e-03,1.1911054025e-03,1.3060613128e-03
2.4621440000e+00,8.7637105025e-04,9.9294535175e-04,1.0958285566e-03,1.1940066179e-03,1.3074903109e-03
2.4631440000e+00,8.8850967586e-04,9.7424330306e-04,1.0842920165e-03,1.1854186596e-03,1.3115631009e-03
2.4641440000e+00,8.8446038717e-04,9.8804463050e-04,1.0915903840e-03,1.1864752014e-03,1.3038748875e-03
2.4651440000e+00,8.9197463240e-04,9.8567652458e-04,1.0901872884e-03,1.1914493371e-03,1.3059709454e-03
2.4661440000e+00,8.9063803898e-04,9.8511161923e-04,1.1027626169e-03,1.1844011897e-03,1.3134856999e-03
2.4671440000e+00,8.9268418378e-04,9.8762146081e-04,1.0931379802e-03,1.1880707461e-03,1.3036190649e-03
2.4681440000e+00,8.9480206952e-04,9.8667442217e-04,1.0977532656e-03,1.1822201486e-03,1.3112161832e-03
2.4691440000e+00,8.8496271928e-04,9.9127675639e-04,1.0962600209e-03,1.1896392243e-03,1.3047766697e-03
2.4701440000e+00,8.9096203737e-04,9.8078511655e-04,1.0930966528e-03,1.1806917610e-03,1.3111617591e-03
2.4711440000e+00,8.8973451057e-04,9.9061544461e-04,1.0944197857e-03,1.1864898988e-03,1.3010235853e-03
2.4721440000e+00,8.8864399004e-04,9.8763310234e-04,1.0891318379e-03,1.1873953918e-03,1.3078105985e-03
2.4731440000e+00,8.7964152044e-04,9.8663644167e-04,1.0938513151e-03,1.1984507000e-03,1.3075802417e-03
2.4741440000e+00,8.8491389761e-04,9.7652533441e-04,1.0871067934e-03,1.1881948740e-03,1.3198940724e-03
2.4751440000e+00,8.8160501036e-04,9.8870987131e-04,1.0885377560e-03,1.1923386774e-03,1.3085894170e-03
2.4761440000e+00,8.9697532530e-04,9.8559379694e-04,1.0874212603e-03,1.1815613107e-03,1.3132310414e-03
2.4771440000e+00,8.8590481027e-04,9.9429584225e-04,1.1074405484e-03,1.1884035484e-03,1.3065883832e-03
2.4781440000e+00,8.9047724032e-04,9.8880758742e-04,1.0932373698e-03,1.1851987801e-03,1.3069355919e-03
2.4791440000e+00,8.9026849309e-04,9.9196411611e-04,1.0924883827e-03,1.1796262697e-03,1.3086918625e-03
2.4801440000e+00,8.8697408501e-04,9.9484568636e-04,1.0893520812e-03,1.1862678366e-03,1.3009118265e-03
2.4811440000e+00,8.8925240561e-04,9.8680538940e-04,1.0958976782e-03,1.1816665210e-03,1.3061176287e-03
2.4821440000e+00,8.8722459623e-04,9.8984652141e-04,1.0950351862e-03,1.1857413483e-03,1.3019306061e-03
2.4831440000e+00,8.9460176241e-04,9.8779455584e-04,1.0881909839e-03,1.1827122216e-03,1.3063869847e-03
2.4841440000e+00,8.8440741820e-04,9.8771364719e-04,1.0978919454e-03,1.2013829109e-03,1.3035994198e-03
2.4851440000e+00,8.8781300292e-04,9.7765194369e-04,1.0917774489e-03,1.1885134882e-03,1.3250588381e-03
2.4861440000e+00,8.8875356596e-04,9.8112948763e-04,1.0935794853e-03,1.1856311176e-03,1.3101802324e-03
2.4871440000e+00,8.9862202003e-04,9.8126831290e-04,1.0909840785e-03,1.1807180272e-03,1.3061959180e-03
2.4881440000e+00,8.8665161456e-04,9.9937431514e-04,1.1001035455e-03,1.1907883163e-03,1.3032884453e-03
2.4891440000e+00,8.9053733973e-04,9.8557131423e-04,1.0933248268e-03,1.1883825937e-03,1.3136587222e-03
2.4901440000e+00,8.8299537310e-04,9.8771080957e-04,1.0935847240e-03,1.1853671458e-03,1.3085665705e-03
2.4911440000e+00,8.8477834652e-04,9.9031844002e-04,1.0828313680e-03,1.1910172907e-03,1.3059462071e-03
2.4921440000e+00,8.8256521849e-04,9.8653494206e-04,1.0926807590e-03,1.1880519014e-03,1.3127023703e-03
2.4931440000e+00,8.8031047198e-04,9.8855649412e-04,1.0875377484e-03,1.1932817870e-03,1.3072045112e-03
2.4941440000e+00,8.9056833531e-04,9.8297787190e-04,1.0904475494e-03,1.1851173622e-03,1.3123005920e-03
2.4951440000e+00,8.8337568741e-04,9.9298493296e-04,1.0938496416e-03,1.1941383855e-03,1.3079174096e-03
2.4961440000e+00,8.8534638053e-04,9.8487704236e-04,1.0917890177e-03,1.1884781270e-03,1.3154647604e-03
2.4971440000e+00,8.8691631390e-04,9.8677948699e-04,1.0971658776e-03,1.1876817007e-03,1.3084454986e-03
2.4981440000e+00,8.9735847723e-04,9.8689750303e-04,1.0916608153e-03,1.1741476919e-03,1.3100914657e-03
2.4991440000e+00,8.9145018137e-04,9.9819924799e-04,1.0981193191e-03,1.1852756870e-03,1.2952669931e-03
2.5001440000e+00,8.9379238489e-04,9.8644879472e-04,1.0967900016e-03,1.1816947517e-03,1.3069037232e-03
2.5011440000e+00,8.7862841610e-04,9.8864926258e-04,1.0981455853e-03,1.1928774620e-03,1.3040634803e-03
2.5021440000e+00,8.8965178293e-04,9.7955024103e-04,1.0798372386e-03,1.1863373948e-03,1.3120962831e-03
2.5031440000e+00,8.8720677013e-04,9.8478150903e-04,1.0927840776e-03,1.1875313794e-03,1.3083723024e-03
2.5041440000e+00,8.8644934294e-04,9.8161581263e-04,1.0923191439e-03,1.1933991482e-03,1.3098001364e-03
2.5051440000e+00,8.8862769189e-04,9.7865762655e-04,1.0965948604e-03,1.1873200856e-03,1.3164387201e-03
2.5061440000e+00,8.8597575086e-04,9.8922238976e-04,1.0908784316e-03,1.1920244287e-03,1.3082021906e-03
2.5071440000e+00,8.8943299488e-04,9.8377167888e-04,1.0921017383e-03,1.1875187920e-03,1.3143947581e-03
2.5081440000e+00,8.8170483650e-04,9.8648561107e-04,1.0974064935e-03,1.1910258036e-03,1.3089425920e-03
2.5091440000e+00,8.9242334070e-04,9.8620323115e-04,1.0881551862e-03,1.1736009037e-03,1.3118024799e-03
2.5101440000e+00,8.8849061285e-04,9.9504897662e-04,1.0931627185e-03,1.1857566278e-03,1.2919827714e-03
2.5111440000e+00,8.8674649305e-04,9.9161312392e-04,1.0912785365e-03,1.1879584781e-03,1.3052803115e-03
2.5121440000e+00,8.7794338469e-04,9.9234988738e-04,1.0952794401e-03,1.1938570242e-03,1.3077052427e-03
2.5131440000e+00,8.8863023848e-04,9.7432035545e-04,1.0850971012e-03,1.1838688079e-03,1.3128157298e-03
2.5141440000e+00,8.8548164058e-04,9.8915072158e-04,1.0912113794e-03,1.1863891268e-03,1.3022312487e-03
2.5151440000e+00,8.9219691290e-04,9.8633317975e-04,1.0913285951e-03,1.1878617806e-03,1.3064351515e-03
2.5161440000e+00,8.9108616521e-04,9.8639437056e-04,1.1034872296e-03,1.1833218014e-03,1.3106565166e-03
2.5171440000e+00,8.9317603852e-04,9.8753938801e-04,1.0940925131e-03,1.1865144188e-03,1.3044124353e-03
2.5181440000e+00,8.9500790637e-04,9.8635944596e-04,1.0971545998e-03,1.1811727018e-03,1.3097656483e-03
2.5191440000e+00,8.8682834757e-04,9.9202050478e-04,1.0932281293e-03,1.1893275223e-03,1.3038126053e-03
2.5201440000e+00,8.9153443696e-04,9.8079333839e-04,1.0921377543e-03,1.1812094453e-03,1.3102030789e-03
2.5211440000e+00,8.9158289484e-04,9.8989461549e-04,1.0933580779e-03,1.1855555931e-03,1.3010854309e-03
2.5221440000e+00,8.8825603598e-04,9.8817101389e-04,1.0879401816e-03,1.1877730140e-03,1.3076151663e-03
2.5231440000e+00,8.7913540483e-04,9.8791046184e-04,1.0944461974e-03,1.1990586063e-03,1.3081658108e-03
2.5241440000e+00,8.8398919615e-04,9.7655698482e-04,1.0864032083e-03,1.1883654952e-03,1.3198578381e-03
2.5251440000e+00,8.8152613898e-04,9.8779470136e-04,1.0891370039e-03,1.1929381435e-03,1.3087241678e-03
2.5261440000e+00,8.9618704806e-04,9.8560834886e-04,1.0873166320e-03,1.1798778723e-03,1.3128726278e-03
2.5271440000e+00,8.8537490228e-04,9.9440359918e-04,1.1060863471e-03,1.1894308409e-03,1.3012133422e-03
2.5281440000e+00,8.8852015324e-04,9.8870084912e-04,1.0931397992e-03,1.1851228919e-03,1.3074383605e-03
2.5291440000e+00,8.9236600616e-04,9.9236589449e-04,1.0919833585e-03,1.1787261610e-03,1.3080086501e-03
2.5301440000e+00,8.8568267529e-04,9.9504628452e-04,1.0878712055e-03,1.1865641136e-03,1.2998300372e-03
2.5311440000e+00,8.8941516879e-04,9.8778516985e-04,1.0956482583e-03,1.1822328088e-03,1.3073385344e-03
2.5321440000e+00,8.8679022156e-04,9.8957934824e-04,1.0942875815e-03,1.1860502855e-03,1.3023344218e-03
2.5331440000e+00,8.9422501333e-04,9.8705218988e-04,1.0893424769e-03,1.1827781418e-03,1.3073481387e-03
2.5341440000e+00,8.8290827989e-04,9.8753240309e-04,1.0978701903e-03,1.2001419236e-03,1.3030349510e-03
2.5351440000e+00,8.8751767180e-04,9.7934098449e-04,1.0927501717e-03,1.1876843928e-03,1.3226870215e-03
2.5361440000e+00,8.8732813310e-04,9.8162512586e-04,1.0950172145e-03,1.1843907123e-03,1.3095105533e-03
2.5371440000e+00,8.9876004495e-04,9.8180214991e-04,1.0918203770e-03,1.1788235861e-03,1.3058037439e-03
2.5381440000e+00,8.8785920525e-04,9.9954071629e-04,1.1003208783e-03,1.1902707047e-03,1.3023988868e-03
2.5391440000e+00,8.9076704171e-04,9.8653676105e-04,1.0936157923e-03,1.1873756011e-03,1.3135971676e-03
2.5401440000e+00,8.8413748017e-04,9.8807526228e-04,1.0935244791e-03,1.1855926277e-03,1.3087806292e-03
2.5411440000e+00,8.8485467131e-04,9.8699747468e-04,1.0813302652e-03,1.1897503282e-03,1.3064587256e-03
2.5421440000e+00,8.8316912297e-04,9.8693824839e-04,1.0914601444e-03,1.1873836775e-03,1.3121611846e-03
2.5431440000e+00,8.8147127826e-04,9.8810953205e-04,1.0880776244e-03,1.1935177463e-03,1.3077736367e-03
2.5441440000e+00,8.9005312475e-04,9.8274605989e-04,1.0918974294e-03,1.1837480270e-03,1.3133211178e-03
2.5451440000e+00,8.8364642579e-04,9.9290773505e-04,1.0926112009e-03,1.1919286044e-03,1.3064611994e-03
2.5461440000e+00,8.8559478172e-04,9.8535929283e-04,1.0917949112e-03,1.1877687939e-03,1.3148209837e-03
2.5471440000e+00,8.8787848654e-04,9.8685202829e-04,1.0974169709e-03,1.1862047540e-03,1.3099295029e-03
2.5481440000e+00,8.9749970357e-04,9.8622556834e-04,1.0912660946e-03,1.1737903696e-03,1.3090699213e-03
2.5491440000e+00,8.9264038252e-04,9.9824799690e-04,1.0981475498e-03,1.1845194967e-03,1.2952023826e-03
2.5501440000e+00,8.9494431450e-04,9.8711214378e-04,1.0958554049e-03,1.1801654182e-03,1.3073529408e-03
2.5511440000e+00,8.8099244749e-04,9.8891490779e-04,1.0974652832e-03,1.1937013915e-03,1.3040599879e-03
2.5521440000e+00,8.8932989456e-04,9.7862648545e-04,1.0799107986e-03,1.1852500757e-03,1.3153727923e-03
2.5531440000e+00,8.8685155788e-04,9.8437405541e-04,1.0928789561e-03,1.1880902457e-03,1.3099104399e-03
2.5541440000e+00,8.8478453108e-04,9.8121017800e-04,1.0921858484e-03,1.1939111573e-03,1.3096371549e-03
2.5551440000e+00,8.8801672973e-04,9.7921903944e-04,1.0969118739e-03,1.1858381913e-03,1.3171040337e-03
