# Saved on 2025-06-25T09:55:59.521041
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 12
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S)
2.1831440000e+00,1.9570830773e-04,3.1481966289e-04,4.0805472963e-04,4.8447844165e-04
2.1841440000e+00,1.9880715627e-04,3.1372688682e-04,4.1353396227e-04,4.8604622862e-04
2.1851440000e+00,1.9218763555e-04,3.0820690881e-04,4.1178762331e-04,4.8774465540e-04
2.1861440000e+00,1.9291228455e-04,3.0473840525e-04,4.1164155846e-04,4.9012687668e-04
2.1871440000e+00,1.9500499548e-04,3.0835522921e-04,4.0688970330e-04,4.9470785598e-04
2.1881440000e+00,2.0509602109e-04,3.0880917620e-04,4.0087976231e-04,4.8472018534e-04
2.1891440000e+00,2.0160303393e-04,3.1014795240e-04,4.0095310396e-04,4.9004855100e-04
2.1901440000e+00,2.1097886929e-04,3.0024380976e-04,4.0492690459e-04,4.8723784857e-04
2.1911440000e+00,1.9488752514e-04,3.0858889659e-04,4.0999162593e-04,4.9520647735e-04
2.1921440000e+00,2.0076626242e-04,3.0784627597e-04,3.9778515202e-04,4.8988484195e-04
2.1931440000e+00,1.9856428480e-04,3.1564188248e-04,4.0243496187e-04,4.8867983423e-04
2.1941440000e+00,2.0357203539e-04,3.1860541640e-04,4.0472939872e-04,4.8883488489e-04
2.1951440000e+00,2.0238070647e-04,3.2154606743e-04,4.1715091356e-04,4.8247660743e-04
2.1961440000e+00,2.0018014766e-04,3.1784995372e-04,4.0936083678e-04,4.8365891416e-04
2.1971440000e+00,1.9639184757e-04,3.1231076719e-04,4.1828909161e-04,4.8455294746e-04
2.1981440000e+00,1.8699409338e-04,3.1812716770e-04,4.1117080400e-04,4.9424797908e-04
2.1991440000e+00,1.9437660740e-04,3.1638490327e-04,4.0929000534e-04,4.8167334171e-04
2.2001440000e+00,1.9674456780e-04,3.1379542634e-04,4.0902323235e-04,4.8467591114e-04
2.2011440000e+00,1.9492823412e-04,3.0480174246e-04,4.1242037696e-04,4.8521116696e-04
2.2021440000e+00,1.8669679775e-04,3.0669427360e-04,4.1113122279e-04,4.9372942158e-04
2.2031440000e+00,1.9480085029e-04,3.0023151339e-04,4.0829843783e-04,4.9036552809e-04
2.2041440000e+00,1.9383134713e-04,3.1485473301e-04,4.0343671571e-04,5.0507031119e-04
2.2051440000e+00,2.0196212063e-04,3.0820690881e-04,4.0215985791e-04,4.8935315135e-04
2.2061440000e+00,2.0363198928e-04,3.1139552448e-04,4.1427785618e-04,4.9260568630e-04
2.2071440000e+00,2.0943552954e-04,3.0726256227e-04,4.0689039452e-04,4.9420374125e-04
2.2081440000e+00,2.0188124836e-04,3.0537514249e-04,4.0933766286e-04,4.9744929129e-04
2.2091440000e+00,1.9960138161e-04,3.0807615985e-04,4.0166280087e-04,4.9651062000e-04
2.2101440000e+00,2.0302564735e-04,3.1395462429e-04,4.0498005546e-04,4.9198504712e-04
2.2111440000e+00,2.0463232431e-04,3.1737225072e-04,4.0409027861e-04,4.9023899919e-04
2.2121440000e+00,2.0048253646e-04,3.1460083846e-04,4.0665629058e-04,4.8718553444e-04
2.2131440000e+00,1.9235869331e-04,3.1304520235e-04,4.1672836232e-04,4.9876944104e-04
2.2141440000e+00,1.9360628357e-04,3.1116142054e-04,4.1524650442e-04,4.9383586884e-04
2.2151440000e+00,1.8619224647e-04,3.2058149372e-04,4.1002713260e-04,4.8773828894e-04
2.2161440000e+00,2.0002082238e-04,3.1699451938e-04,4.0812963562e-04,4.8061108828e-04
2.2171440000e+00,1.9585986593e-04,3.1794283132e-04,4.1961880925e-04,4.8808917199e-04
2.2181440000e+00,1.9616438294e-04,3.0694478482e-04,4.1447139665e-04,4.8733949370e-04
2.2191440000e+00,1.9148841602e-04,3.0483735827e-04,4.1343540943e-04,4.9045600463e-04
2.2201440000e+00,1.9438339223e-04,3.0012704883e-04,4.0079790779e-04,4.9597154430e-04
2.2211440000e+00,1.9513745428e-04,3.0676961615e-04,4.0221853851e-04,4.9674628826e-04
2.2221440000e+00,2.0025534468e-04,3.0852996133e-04,3.9831869799e-04,4.9116199079e-04
2.2231440000e+00,2.0490262614e-04,3.0448365578e-04,4.0299633838e-04,4.8996840633e-04
2.2241440000e+00,2.0041934476e-04,3.0414352295e-04,4.0856055421e-04,5.0186910812e-04
2.2251440000e+00,1.9953224182e-04,3.0654100556e-04,4.0669896407e-04,4.9258957006e-04
2.2261440000e+00,1.9947710825e-04,3.1921783375e-04,4.0542254283e-04,4.9119833420e-04
2.2271440000e+00,2.0640241928e-04,3.1462088373e-04,4.0367915062e-04,4.7991401516e-04
2.2281440000e+00,2.0079440219e-04,3.2126910810e-04,4.0806771722e-04,4.9014284741e-04
2.2291440000e+00,2.0290774046e-04,3.0953779060e-04,4.1194311052e-04,4.8287343816e-04
2.2301440000e+00,1.9421064280e-04,3.1466173823e-04,4.1580606194e-04,4.9302878324e-04
2.2311440000e+00,1.9228460587e-04,3.1273149943e-04,4.0322764107e-04,4.8799134674e-04
2.2321440000e+00,1.8688962882e-04,3.1546969694e-04,4.1117207729e-04,4.9163558288e-04
2.2331440000e+00,1.9240858819e-04,3.1588871934e-04,4.0999220801e-04,4.8491696361e-04
2.2341440000e+00,1.9593606339e-04,3.1224150007e-04,4.1689829231e-04,4.8811743909e-04
2.2351440000e+00,1.9028266252e-04,3.0775157938e-04,4.1048726416e-04,4.8895675718e-04
2.2361440000e+00,1.9058279577e-04,3.0396737202e-04,4.1068422433e-04,4.9289450544e-04
2.2371440000e+00,1.9197259462e-04,3.0982009775e-04,4.0829520003e-04,4.9663132813e-04
2.2381440000e+00,2.0117100576e-04,3.1028492231e-04,4.0393009840e-04,4.8443445849e-04
2.2391440000e+00,2.0139013941e-04,3.1003779441e-04,4.0166334657e-04,4.9144076911e-04
2.2401440000e+00,2.0790335839e-04,2.9982380511e-04,4.0693703340e-04,4.9158923503e-04
2.2411440000e+00,1.9714931113e-04,3.0838051316e-04,4.0824572352e-04,4.9738315283e-04
2.2421440000e+00,2.0080062313e-04,3.0634761060e-04,4.0150051063e-04,4.8979141866e-04
2.2431440000e+00,1.9967827029e-04,3.1555591704e-04,4.0321363485e-04,4.9186106480e-04
2.2441440000e+00,2.0420255169e-04,3.1531275454e-04,4.0260871174e-04,4.8993078963e-04
2.2451440000e+00,2.0243387553e-04,3.2212796214e-04,4.1482282541e-04,4.8883081035e-04
2.2461440000e+00,2.0022482204e-04,3.1717816455e-04,4.1125691496e-04,4.8800422519e-04
2.2471440000e+00,1.9363229512e-04,3.1340681744e-04,4.2078030674e-04,4.8490608606e-04
2.2481440000e+00,1.8937478671e-04,3.1617244531e-04,4.1384722863e-04,4.8451729526e-04
2.2491440000e+00,1.9515851818e-04,3.1664123526e-04,4.0916460421e-04,4.8069450713e-04
2.2501440000e+00,1.9715396775e-04,3.1545710954e-04,4.1222516302e-04,4.8487130698e-04
2.2511440000e+00,1.9580571461e-04,3.0609229725e-04,4.1195358790e-04,4.8943093134e-04
2.2521440000e+00,1.8459335479e-04,3.1130010029e-04,4.1125364078e-04,4.9969792599e-04
2.2531440000e+00,1.9461989723e-04,3.0061548387e-04,4.0473674744e-04,4.9153521104e-04
2.2541440000e+00,1.9211864128e-04,3.1700608815e-04,4.0458053263e-04,4.9822556321e-04
2.2551440000e+00,2.0123603463e-04,3.1009534723e-04,3.9961334551e-04,4.8946429160e-04
2.2561440000e+00,2.0347379177e-04,3.1071456760e-04,4.1389062972e-04,4.8921912821e-04
2.2571440000e+00,2.0884741389e-04,3.0721112125e-04,4.0582741349e-04,4.9032791139e-04
2.2581440000e+00,2.0117595341e-04,3.0709972634e-04,4.0706116124e-04,4.9302736443e-04
2.2591440000e+00,1.9974388124e-04,3.1483523344e-04,4.0032529796e-04,4.9162172218e-04
2.2601440000e+00,2.0365841920e-04,3.1451967516e-04,4.0488223021e-04,4.8597270506e-04
2.2611440000e+00,2.0568764739e-04,3.2158281101e-04,4.0388895286e-04,4.8613190302e-04
2.2621440000e+00,2.0339193725e-04,3.1222083635e-04,4.0794431698e-04,4.8369976867e-04
2.2631440000e+00,1.9492286810e-04,3.1440828025e-04,4.1347626393e-04,4.9830967328e-04
2.2641440000e+00,1.9371613234e-04,3.1408511859e-04,4.1445964598e-04,4.8812958994e-04
2.2651440000e+00,1.8540311430e-04,3.2206869946e-04,4.1193703510e-04,4.9139074690e-04
2.2661440000e+00,1.9960307327e-04,3.1387869967e-04,4.1104809497e-04,4.8511079513e-04
2.2671440000e+00,1.9594355763e-04,3.1860261515e-04,4.1958050133e-04,4.8479381803e-04
2.2681440000e+00,1.9550107027e-04,3.0742019590e-04,4.1256953409e-04,4.9166541430e-04
2.2691440000e+00,1.9051083655e-04,3.0483975934e-04,4.1273775423e-04,4.9442565796e-04
2.2701440000e+00,1.9359256839e-04,3.0129489460e-04,4.0183062083e-04,4.9370159104e-04
2.2711440000e+00,1.9666920707e-04,3.0810133467e-04,4.0485421778e-04,4.9630958529e-04
2.2721440000e+00,2.0051435058e-04,3.1186911656e-04,3.9780778025e-04,4.9042828323e-04
2.2731440000e+00,2.0590381610e-04,3.0620343750e-04,4.0330749471e-04,4.9132300774e-04
2.2741440000e+00,2.0223298634e-04,3.0771934689e-04,4.0521317715e-04,5.0133658078e-04
2.2751440000e+00,2.0055618734e-04,3.0830360629e-04,4.0605176764e-04,4.9695845519e-04
2.2761440000e+00,2.0026624043e-04,3.1670624594e-04,4.0289640310e-04,4.9859554565e-04
2.2771440000e+00,2.0789189875e-04,3.1814201066e-04,4.0646275011e-04,4.8195353884e-04
2.2781440000e+00,2.0206460249e-04,3.2296273275e-04,4.1212759243e-04,4.8483001592e-04
2.2791440000e+00,2.0257595679e-04,3.0747716664e-04,4.1213581426e-04,4.8609585065e-04
2.2801440000e+00,1.9504655938e-04,3.1411025702e-04,4.1782976041e-04,4.8743928346e-04
2.2811440000e+00,1.9163246179e-04,3.1228009902e-04,4.0565962991e-04,4.8777899792e-04
2.2821440000e+00,1.8533299226e-04,3.1615421904e-04,4.1404782678e-04,4.9171518185e-04
2.2831440000e+00,1.9255588995e-04,3.1472736737e-04,4.0913761040e-04,4.9318303354e-04
2.2841440000e+00,1.9617427824e-04,3.1268878956e-04,4.1702638555e-04,4.9231290177e-04
2.2851440000e+00,1.9260396584e-04,3.1108691473e-04,4.1178718675e-04,4.9471760576e-04
2.2861440000e+00,1.9166795028e-04,3.0521736335e-04,4.1091974708e-04,4.9638223572e-04
2.2871440000e+00,1.9301012799e-04,3.1033312553e-04,4.1132025217e-04,5.0096263294e-04
2.2881440000e+00,2.0279167074e-04,3.0872928619e-04,4.0327682655e-04,4.8784855608e-04
2.2891440000e+00,2.0168079573e-04,3.0908879125e-04,4.0426075429e-04,4.8951078497e-04
2.2901440000e+00,2.0932793632e-04,3.0174431231e-04,4.0776478272e-04,4.8857618822e-04
2.2911440000e+00,1.9457027520e-04,3.0811999750e-04,4.1011237045e-04,4.9484540796e-04
2.2921440000e+00,1.9949817215e-04,3.0658411561e-04,4.0122962673e-04,4.9379883421e-04
2.2931440000e+00,1.9973496819e-04,3.1390289223e-04,4.0240698581e-04,4.9769965699e-04
2.2941440000e+00,2.0256209609e-04,3.1777035474e-04,4.0279221139e-04,4.8641322792e-04
2.2951440000e+00,2.0231555027e-04,3.2258558349e-04,4.1448212869e-04,4.8182420869e-04
2.2961440000e+00,2.0280313038e-04,3.1969470001e-04,4.0951294068e-04,4.8367615818e-04
2.2971440000e+00,1.9497318135e-04,3.1193725590e-04,4.1772869736e-04,4.8767044063e-04
2.2981440000e+00,1.8920103685e-04,3.2119773095e-04,4.1190014599e-04,4.8741370847e-04
2.2991440000e+00,1.9465609512e-04,3.1791187212e-04,4.1063289245e-04,4.8153240641e-04
2.3001440000e+00,1.9613609766e-04,3.1568783015e-04,4.0981449274e-04,4.8494635848e-04
2.3011440000e+00,1.9574959879e-04,3.0519571737e-04,4.1350383981e-04,4.8473899369e-04
2.3021440000e+00,1.8726426788e-04,3.0664858059e-04,4.1215898818e-04,4.9528603995e-04
2.3031440000e+00,1.9407803848e-04,3.0002596759e-04,4.0634200559e-04,4.9777008826e-04
2.3041440000e+00,1.9288430849e-04,3.1249990570e-04,4.0453331167e-04,5.0182869018e-04
2.3051440000e+00,2.0149178454e-04,3.0712359148e-04,3.9964856114e-04,4.9368249165e-04
2.3061440000e+00,2.0417342967e-04,3.1005605706e-04,4.1484840040e-04,4.9298130762e-04
2.3071440000e+00,2.0980591216e-04,3.0925009924e-04,4.0458464355e-04,4.9320635298e-04
2.3081440000e+00,2.0355804736e-04,3.0724051612e-04,4.0720478864e-04,4.9430000217e-04
2.3091440000e+00,1.9740533389e-04,3.0913037335e-04,4.0076087316e-04,4.9756890803e-04
2.3101440000e+00,2.0249324734e-04,3.1294621294e-04,4.0517061279e-04,4.9139824114e-04
2.3111440000e+00,2.0286632207e-04,3.1924555515e-04,4.0722839913e-04,4.8693105782e-04
2.3121440000e+00,2.0235724151e-04,3.1181836675e-04,4.0836148401e-04,4.8234698625e-04
2.3131440000e+00,1.9229280952e-04,3.1244027923e-04,4.1314262489e-04,5.0228896725e-04
2.3141440000e+00,1.9418730517e-04,3.1277319067e-04,4.1459890781e-04,4.8619778681e-04
2.3151440000e+00,1.8550419554e-04,3.2180676499e-04,4.1051400331e-04,4.9069745728e-04
2.3161440000e+00,2.0062800104e-04,3.1339492125e-04,4.0912036638e-04,4.8346042604e-04
2.3171440000e+00,1.9381579477e-04,3.1586128898e-04,4.1738501750e-04,4.8788602726e-04
2.3181440000e+00,1.9550261641e-04,3.0686715036e-04,4.1470590077e-04,4.8392241297e-04
2.3191440000e+00,1.9170243831e-04,3.0549359508e-04,4.1410861741e-04,4.8731417337e-04
2.3201440000e+00,1.9242384951e-04,2.9975311918e-04,4.0252303734e-04,4.9534330174e-04
2.3211440000e+00,1.9349134163e-04,3.0623057683e-04,4.0637398342e-04,4.9245496484e-04
2.3221440000e+00,1.9991139197e-04,3.0905601307e-04,4.0097289457e-04,4.9195139582e-04
2.3231440000e+00,2.0514520656e-04,3.0528888601e-04,4.0283659473e-04,4.9413811212e-04
2.3241440000e+00,2.0127054086e-04,3.0688031984e-04,4.0440751036e-04,5.0013917644e-04
2.3251440000e+00,1.9994984541e-04,3.0740902730e-04,4.0728791646e-04,4.9909329391e-04
2.3261440000e+00,1.9897524908e-04,3.1803712773e-04,4.0357001126e-04,4.9602571380e-04
2.3271440000e+00,2.0933104679e-04,3.1514791772e-04,4.0419134166e-04,4.8701716878e-04
2.3281440000e+00,2.0096036678e-04,3.2241703593e-04,4.1064322431e-04,4.8527774197e-04
2.3291440000e+00,2.0243669496e-04,3.1010709790e-04,4.1444043745e-04,4.7904275561e-04
2.3301440000e+00,1.9342660380e-04,3.1562816730e-04,4.1599676479e-04,4.8658443120e-04
2.3311440000e+00,1.9249284378e-04,3.1536634197e-04,4.0323018766e-04,4.8999299906e-04
2.3321440000e+00,1.8629842089e-04,3.1629075238e-04,4.1074981709e-04,4.9295427743e-04
2.3331440000e+00,1.9194432753e-04,3.1329200283e-04,4.0744260332e-04,4.8587815400e-04
2.3341440000e+00,1.9706731109e-04,3.1186333217e-04,4.1339793825e-04,4.8547397455e-04
2.3351440000e+00,1.9221548428e-04,3.0722763768e-04,4.1083803808e-04,4.9623551604e-04
2.3361440000e+00,1.8982489564e-04,3.0266068279e-04,4.1174094804e-04,4.9793674407e-04
2.3371440000e+00,1.9255632651e-04,3.1072020647e-04,4.0877006541e-04,4.9549315008e-04
2.3381440000e+00,2.0277004296e-04,3.0987892387e-04,4.0068294766e-04,4.8430425522e-04
2.3391440000e+00,2.0240517188e-04,3.0927003536e-04,4.0231014282e-04,4.9206038966e-04
2.3401440000e+00,2.0955398213e-04,2.9962262488e-04,4.0744427679e-04,4.9139060138e-04
2.3411440000e+00,1.9537412300e-04,3.0727911508e-04,4.0698017983e-04,4.9546659284e-04
2.3421440000e+00,1.9933926524e-04,3.0612423870e-04,3.9830596506e-04,4.9282381951e-04
2.3431440000e+00,1.9855424398e-04,3.1490224501e-04,4.0216749767e-04,4.9533413403e-04
2.3441440000e+00,2.0337072783e-04,3.1581999792e-04,4.0458762669e-04,4.8861547839e-04
2.3451440000e+00,2.0167401090e-04,3.2123520214e-04,4.1328286898e-04,4.8978108680e-04
2.3461440000e+00,1.9947174223e-04,3.1607531128e-04,4.0941300540e-04,4.8814981710e-04
2.3471440000e+00,1.9479393814e-04,3.1552426663e-04,4.1759751184e-04,4.9076617870e-04
2.3481440000e+00,1.9143850295e-04,3.1929459510e-04,4.1000774218e-04,4.8754180170e-04
2.3491440000e+00,1.9680421246e-04,3.1853713153e-04,4.0920731408e-04,4.8741356295e-04
2.3501440000e+00,1.9316619728e-04,3.1745057640e-04,4.1144649003e-04,4.8531717766e-04
2.3511440000e+00,1.9327249902e-04,3.0822600820e-04,4.1215193050e-04,4.8553360102e-04
2.3521440000e+00,1.8541682948e-04,3.0712799344e-04,4.1046634578e-04,4.9500104069e-04
2.3531440000e+00,1.9271183191e-04,3.0022360079e-04,4.0548558900e-04,4.8810215958e-04
2.3541440000e+00,1.9147031708e-04,3.1476254662e-04,4.0230730519e-04,4.9600803322e-04
2.3551440000e+00,2.0230423615e-04,3.0682418583e-04,3.9976534026e-04,4.8892765335e-04
2.3561440000e+00,2.0376572138e-04,3.0986746424e-04,4.1168241296e-04,4.8971622164e-04
2.3571440000e+00,2.1036956241e-04,3.0733142921e-04,4.0367052861e-04,4.9124457291e-04
2.3581440000e+00,2.0201188818e-04,3.0705643439e-04,4.0666080167e-04,4.9097623560e-04
2.3591440000e+00,1.9982700906e-04,3.1416795537e-04,3.9927323087e-04,4.9588375987e-04
2.3601440000e+00,2.0407193006e-04,3.1585252145e-04,4.0717553929e-04,4.8678135499e-04
2.3611440000e+00,2.0272551410e-04,3.1881379982e-04,4.0501454350e-04,4.8595022236e-04
2.3621440000e+00,2.0353669242e-04,3.1221166864e-04,4.0824033931e-04,4.8182715545e-04
2.3631440000e+00,1.9143737518e-04,3.1255804060e-04,4.1345872887e-04,4.9262009270e-04
2.3641440000e+00,1.9469822291e-04,3.1558658520e-04,4.1343500925e-04,4.9098314776e-04
2.3651440000e+00,1.8709093638e-04,3.2176336390e-04,4.1221213905e-04,4.8933110520e-04
2.3661440000e+00,2.0013561880e-04,3.1414645491e-04,4.0789993363e-04,4.8393671022e-04
2.3671440000e+00,1.9414970666e-04,3.1851566746e-04,4.1879546188e-04,4.9067923101e-04
2.3681440000e+00,1.9617484213e-04,3.0743249226e-04,4.1354782297e-04,4.8684440117e-04
2.3691440000e+00,1.8974051272e-04,3.0547253118e-04,4.1175961087e-04,4.8639867600e-04
2.3701440000e+00,1.9079074264e-04,3.0107648854e-04,3.9994145482e-04,4.9378115364e-04
2.3711440000e+00,1.9331278963e-04,3.0802129913e-04,4.0466580685e-04,4.9325470172e-04
2.3721440000e+00,1.9984057872e-04,3.0969018553e-04,3.9751230361e-04,4.9570789997e-04
2.3731440000e+00,2.0523682906e-04,3.0643725040e-04,4.0657610953e-04,4.9305748689e-04
2.3741440000e+00,1.9993402020e-04,3.0442568459e-04,4.0753886424e-04,4.9749865866e-04
2.3751440000e+00,1.9952503862e-04,3.0573122785e-04,4.0608629206e-04,4.9787962780e-04
2.3761440000e+00,2.0115530788e-04,3.1765695894e-04,4.0534661821e-04,4.9725123972e-04
2.3771440000e+00,2.0604009478e-04,3.1443018088e-04,4.0671566239e-04,4.8710466217e-04
2.3781440000e+00,2.0128240067e-04,3.2516782085e-04,4.0780731069e-04,4.9240210501e-04
2.3791440000e+00,2.0273895643e-04,3.0753668398e-04,4.1182422137e-04,4.8683436034e-04
2.3801440000e+00,1.9398712539e-04,3.1390936783e-04,4.1585313738e-04,4.9251193559e-04
2.3811440000e+00,1.9315601094e-04,3.1148545531e-04,4.0351955249e-04,4.9077465519e-04
2.3821440000e+00,1.8705828552e-04,3.1523570215e-04,4.1311406676e-04,4.8659883760e-04
2.3831440000e+00,1.9246994270e-04,3.1918236346e-04,4.1042534576e-04,4.8667265219e-04
2.3841440000e+00,1.9600660380e-04,3.1429135561e-04,4.1366853111e-04,4.8538855481e-04
2.3851440000e+00,1.9176506612e-04,3.0981529562e-04,4.1305709601e-04,4.8867896112e-04
2.3861440000e+00,1.9070394046e-04,3.0266210160e-04,4.1353298002e-04,4.9423088058e-04
2.3871440000e+00,1.9277713363e-04,3.0999468436e-04,4.0709692257e-04,4.9571695854e-04
2.3881440000e+00,2.0215877157e-04,3.0951403460e-04,4.0086561057e-04,4.8290399718e-04
2.3891440000e+00,2.0270785171e-04,3.0925391911e-04,4.0105958760e-04,4.8859528761e-04
2.3901440000e+00,2.0933273845e-04,3.0105557016e-04,4.0523013013e-04,4.8604932090e-04
2.3911440000e+00,1.9480721676e-04,3.0774295738e-04,4.0698581870e-04,4.9360332923e-04
2.3921440000e+00,2.0166213289e-04,3.0687209801e-04,3.9909707994e-04,4.9058166042e-04
2.3931440000e+00,1.9787015844e-04,3.1781164580e-04,4.0291237383e-04,4.9557940656e-04
2.3941440000e+00,2.0319939722e-04,3.1833104003e-04,4.0356706450e-04,4.8727826652e-04
2.3951440000e+00,2.0046387363e-04,3.2160955016e-04,4.1413917643e-04,4.8031266488e-04
2.3961440000e+00,1.9897637685e-04,3.1617793866e-04,4.1048373532e-04,4.8918336688e-04
2.3971440000e+00,1.9566916308e-04,3.1285519071e-04,4.1853239964e-04,4.8734003940e-04
2.3981440000e+00,1.9009252355e-04,3.1859723094e-04,4.1243722080e-04,4.9005477194e-04
2.3991440000e+00,1.9459699615e-04,3.1683488487e-04,4.1017076001e-04,4.8922112910e-04
2.4001440000e+00,1.9521450668e-04,3.1492611015e-04,4.1079474613e-04,4.8981644795e-04
2.4011440000e+00,1.9453098503e-04,3.0693994631e-04,4.1220562707e-04,4.8275822337e-04
2.4021440000e+00,1.8821086996e-04,3.0621446058e-04,4.1223011067e-04,4.9381509598e-04
2.4031440000e+00,1.9557952328e-04,3.0012690331e-04,4.0987768443e-04,4.9345348089e-04
2.4041440000e+00,1.9247800083e-04,3.1319985283e-04,4.0668695874e-04,4.9703819968e-04
2.4051440000e+00,1.9949307898e-04,3.0664279620e-04,4.0319071559e-04,4.8906320444e-04
2.4061440000e+00,2.0366280296e-04,3.1385185139e-04,4.0962266212e-04,4.9497022701e-04
2.4071440000e+00,2.0810410206e-04,3.0700513889e-04,4.0705097490e-04,4.9177298934e-04
2.4081440000e+00,2.0172179575e-04,3.0745242839e-04,4.0685095883e-04,4.9160418712e-04
2.4091440000e+00,1.9913979486e-04,3.1015726563e-04,4.0034141421e-04,4.9133206630e-04
2.4101440000e+00,2.0246128770e-04,3.1373183447e-04,4.0706116124e-04,4.8788064305e-04
2.4111440000e+00,2.0399431378e-04,3.1819065043e-04,4.0408376663e-04,4.8299785703e-04
2.4121440000e+00,2.0217827114e-04,3.1361192669e-04,4.0747905587e-04,4.8073761718e-04
2.4131440000e+00,1.9289518605e-04,3.1373012462e-04,4.1580606194e-04,4.9320395192e-04
2.4141440000e+00,1.9292883735e-04,3.1218409276e-04,4.1377625166e-04,4.8421519750e-04
2.4151440000e+00,1.8549231754e-04,3.2475574699e-04,4.0964216169e-04,4.8770336434e-04
2.4161440000e+00,1.9874933059e-04,3.1393032259e-04,4.0880891902e-04,4.8588972277e-04
2.4171440000e+00,1.9319997591e-04,3.1755658711e-04,4.1548799345e-04,4.9078822485e-04
2.4181440000e+00,1.9730749045e-04,3.0745031836e-04,4.1052884626e-04,4.8452875490e-04
2.4191440000e+00,1.9306538888e-04,3.0640065233e-04,4.1206665628e-04,4.8695848818e-04
2.4201440000e+00,1.9329356292e-04,3.0177612643e-04,3.9890521293e-04,4.9153211876e-04
2.4211440000e+00,1.9554658138e-04,3.0596802389e-04,4.0641494707e-04,4.9500940804e-04
2.4221440000e+00,2.0016586859e-04,3.1214607588e-04,4.0000169975e-04,4.9016703997e-04
2.4231440000e+00,2.0671541279e-04,3.0632698326e-04,4.0691837057e-04,4.8837035138e-04
2.4241440000e+00,2.0116691303e-04,3.0404129575e-04,4.0537732275e-04,4.9207086704e-04
2.4251440000e+00,2.0042230972e-04,3.0551793316e-04,4.0461785829e-04,4.9059850426e-04
2.4261440000e+00,1.9748153136e-04,3.1564752135e-04,4.0376300603e-04,4.8964397138e-04
2.4271440000e+00,2.0954295906e-04,3.1609426514e-04,4.0422895836e-04,4.8038815294e-04
2.4281440000e+00,2.0262910766e-04,3.2263702451e-04,4.0916347643e-04,4.8863414122e-04
2.4291440000e+00,2.0249748559e-04,3.0799004890e-04,4.1207884351e-04,4.8364534450e-04
2.4301440000e+00,1.9458258976e-04,3.1369832868e-04,4.1478113417e-04,4.8695961596e-04
2.4311440000e+00,1.9281798814e-04,3.1430055969e-04,4.0338523831e-04,4.8974037782e-04
2.4321440000e+00,1.8567625375e-04,3.1663032132e-04,4.1048333514e-04,4.8533314839e-04
2.4331440000e+00,1.9307344701e-04,3.1419720472e-04,4.1073002649e-04,4.8665908253e-04
2.4341440000e+00,1.9506480385e-04,3.1219864468e-04,4.1819988837e-04,4.8699948820e-04
