# Saved on 2025-06-25T11:40:04.665062
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE33
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0003
#   max_gtarget: 0.0013
#   num_level: 11
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S)
2.5921440000e+00,2.9745047868e-04,3.8957066863e-04,4.9447615311e-04,5.9170604800e-04,7.0454480010e-04,7.9390527389e-04
2.5931440000e+00,3.0861108826e-04,3.9422997361e-04,4.9969738029e-04,5.9422229242e-04,7.0062429586e-04,7.9454206571e-04
2.5941440000e+00,3.0657945899e-04,3.9433500206e-04,4.9766502343e-04,5.9993253672e-04,6.9755362347e-04,7.8838864283e-04
2.5951440000e+00,3.1306426536e-04,3.9263602957e-04,4.9700312957e-04,6.0183312598e-04,6.9618203270e-04,7.9577832366e-04
2.5961440000e+00,3.0204331779e-04,3.9248643589e-04,4.9539390602e-04,6.0005848354e-04,6.9613764936e-04,7.9341378296e-04
2.5971440000e+00,3.0503584640e-04,3.9995560655e-04,4.8897203669e-04,5.9352434619e-04,7.0344292908e-04,7.9189390817e-04
2.5981440000e+00,3.0181288821e-04,3.9901493437e-04,4.9181966460e-04,6.0132289946e-04,6.9758498285e-04,7.8106182627e-04
2.5991440000e+00,3.0514172977e-04,4.0263133997e-04,4.9657381169e-04,5.9917096223e-04,6.9807625550e-04,7.8753575508e-04
2.6001440000e+00,3.0582326872e-04,3.8950522139e-04,4.9483041948e-04,5.9704376326e-04,7.0075533586e-04,7.8317461885e-04
2.6011440000e+00,3.0230470657e-04,4.0699869714e-04,4.8587051424e-04,5.8555997384e-04,7.0958958531e-04,7.9146695498e-04
2.6021440000e+00,2.9897995773e-04,4.0376242396e-04,4.9270733143e-04,5.9156001953e-04,7.0574824349e-04,7.8880577348e-04
2.6031440000e+00,2.9178265322e-04,4.0269282181e-04,4.9234469770e-04,5.8760218963e-04,7.1100286732e-04,7.8987919551e-04
2.6041440000e+00,3.0399238312e-04,3.9707745600e-04,5.0137783546e-04,5.9183032135e-04,6.9752379204e-04,7.9117598943e-04
2.6051440000e+00,2.9858949347e-04,3.9776605263e-04,4.9931779358e-04,5.9502795921e-04,7.0563488407e-04,7.8728524386e-04
2.6061440000e+00,3.0133052860e-04,3.9626218495e-04,5.0514339819e-04,5.9365102061e-04,7.0241854701e-04,7.9243392975e-04
2.6071440000e+00,2.9329474273e-04,3.8966471038e-04,5.0008431572e-04,5.9311169025e-04,7.0131274697e-04,7.9269841081e-04
2.6081440000e+00,2.9951392207e-04,3.9046852180e-04,4.9596292229e-04,5.9008354583e-04,7.0386689913e-04,7.9444420408e-04
2.6091440000e+00,2.9694112527e-04,3.9435861254e-04,4.9855523685e-04,5.9893020079e-04,6.9990936026e-04,7.8304299677e-04
2.6101440000e+00,3.0458430047e-04,3.9631064283e-04,5.0002014177e-04,5.9760841395e-04,7.0088331995e-04,7.9008153989e-04
2.6111440000e+00,3.0894927477e-04,3.8737336581e-04,4.9835904065e-04,6.0017555370e-04,6.9622685260e-04,7.9106233898e-04
2.6121440000e+00,3.1225903513e-04,3.9284099330e-04,4.9128499086e-04,5.8798956161e-04,7.0569367381e-04,7.9624005593e-04
2.6131440000e+00,3.0678573239e-04,3.9000427932e-04,4.9079459131e-04,5.9465673985e-04,7.0088768553e-04,7.8863646195e-04
2.6141440000e+00,3.0310020520e-04,4.0270468162e-04,4.8686135415e-04,5.9364479966e-04,7.0160385803e-04,7.9073914094e-04
2.6151440000e+00,3.1012928957e-04,3.9952119550e-04,5.0121769164e-04,6.0221242165e-04,6.9231879024e-04,7.8995311924e-04
2.6161440000e+00,3.0710692954e-04,4.0662900574e-04,4.9288868468e-04,5.9657937527e-04,7.0159709139e-04,7.8499826486e-04
2.6171440000e+00,3.0701827200e-04,4.0038452426e-04,4.9481204769e-04,5.9494752350e-04,6.9975052611e-04,7.8591219790e-04
2.6181440000e+00,2.9558197639e-04,3.9757265768e-04,4.9177895562e-04,5.9375790443e-04,7.0382418926e-04,7.8621305875e-04
2.6191440000e+00,2.9651106161e-04,3.9842245315e-04,4.9368631153e-04,5.8767556766e-04,7.0575093559e-04,7.9162840848e-04
2.6201440000e+00,2.8980713978e-04,3.9964757889e-04,4.9467165809e-04,5.8963087213e-04,7.0809248427e-04,7.8499768279e-04
2.6211440000e+00,3.0025610613e-04,3.9964430471e-04,4.9594033044e-04,5.9101559600e-04,7.0694964961e-04,7.8708289948e-04
2.6221440000e+00,2.9961189284e-04,3.9306494727e-04,5.0240236305e-04,5.9323978348e-04,7.0152200351e-04,7.8809614934e-04
2.6231440000e+00,3.0103492463e-04,3.9096205001e-04,4.9882539315e-04,5.8653669839e-04,7.0591180702e-04,7.9822842963e-04
2.6241440000e+00,2.9497168725e-04,3.8695503463e-04,4.9764737923e-04,5.8941244788e-04,7.0528898505e-04,7.9305085819e-04
2.6251440000e+00,2.9644716051e-04,4.0447819629e-04,4.9588899856e-04,5.9103495005e-04,7.0478621637e-04,7.9640391050e-04
2.6261440000e+00,2.9974547942e-04,3.9338203351e-04,5.0539798394e-04,6.0051257606e-04,6.9455440098e-04,7.8763070633e-04
2.6271440000e+00,3.0340372177e-04,3.9587030187e-04,4.9872109230e-04,5.9576988860e-04,6.9952999183e-04,7.9159181041e-04
2.6281440000e+00,3.0759096262e-04,3.8922389649e-04,4.9983675126e-04,6.0371730797e-04,6.9481437095e-04,7.8984754509e-04
2.6291440000e+00,3.0157340007e-04,3.9427577576e-04,4.8994381359e-04,5.9354726545e-04,7.0623216743e-04,7.8828896221e-04
2.6301440000e+00,3.0426099329e-04,3.9363014366e-04,4.9266775022e-04,5.9568632423e-04,7.0106681960e-04,7.9239660408e-04
2.6311440000e+00,3.0417404560e-04,3.9567828935e-04,4.8605950724e-04,5.9774483816e-04,7.0246933319e-04,7.8817611211e-04
2.6321440000e+00,3.1209317967e-04,4.0057835577e-04,4.9118094466e-04,5.9664409491e-04,7.0296257036e-04,7.8683566244e-04
2.6331440000e+00,3.0570339732e-04,4.0367562178e-04,4.9533879064e-04,5.9547412093e-04,6.9995025115e-04,7.8414836025e-04
2.6341440000e+00,3.0683520890e-04,3.9778049540e-04,4.9283626140e-04,5.9175861679e-04,7.0421876444e-04,7.9707708210e-04
2.6351440000e+00,3.0000532206e-04,3.9722504880e-04,4.9204769311e-04,5.8998004533e-04,7.0297064667e-04,7.9027377069e-04
2.6361440000e+00,2.9393811928e-04,4.0418242861e-04,4.9335791118e-04,5.8970847022e-04,7.0906724432e-04,7.8759549069e-04
2.6371440000e+00,2.9295588320e-04,4.0002560127e-04,4.9934325943e-04,5.9934485762e-04,6.9875102781e-04,7.8113858763e-04
2.6381440000e+00,2.9843837183e-04,3.9917595132e-04,5.0058220950e-04,5.9272038925e-04,7.0101545134e-04,7.8970799223e-04
2.6391440000e+00,3.0233115467e-04,3.8845370000e-04,5.0365193601e-04,5.9241727286e-04,7.0265166869e-04,7.8752738773e-04
2.6401440000e+00,2.9577566238e-04,3.9094182284e-04,4.8967674957e-04,5.8582052588e-04,7.1146983828e-04,7.9002027633e-04
2.6411440000e+00,2.9734472264e-04,3.8612110075e-04,4.9829370255e-04,5.9206355218e-04,7.0257214247e-04,7.9431003542e-04
2.6421440000e+00,2.9840104617e-04,3.9480011765e-04,4.9579641200e-04,5.9141086240e-04,7.0427122409e-04,7.9374556663e-04
2.6431440000e+00,3.0967603379e-04,3.9422684495e-04,5.0063354138e-04,5.9534435422e-04,7.0030648203e-04,7.9406745499e-04
2.6441440000e+00,3.0655570299e-04,3.9204198401e-04,4.9757385568e-04,5.9926554968e-04,6.9848407293e-04,7.8867815319e-04
2.6451440000e+00,3.1406376365e-04,3.9165079215e-04,4.9715185014e-04,6.0181431763e-04,6.9680972956e-04,7.9531295341e-04
2.6461440000e+00,3.0267114198e-04,3.9413611375e-04,4.9549555115e-04,5.9511108702e-04,6.9579422416e-04,7.9322504462e-04
2.6471440000e+00,3.0503400922e-04,3.9744656533e-04,4.8846352001e-04,5.9252724895e-04,7.0343914558e-04,7.9146186181e-04
2.6481440000e+00,3.0308719943e-04,3.9997030399e-04,4.9244183174e-04,6.0132828366e-04,6.9809982961e-04,7.8223405581e-04
2.6491440000e+00,3.0594641430e-04,4.0333634388e-04,4.9420839787e-04,5.9822094045e-04,6.9922105467e-04,7.8682176536e-04
2.6501440000e+00,3.0402617995e-04,3.9216552977e-04,4.9511894758e-04,5.9669939219e-04,6.9978021202e-04,7.8319309978e-04
2.6511440000e+00,3.0199114917e-04,3.9772505261e-04,4.8590260121e-04,5.8691712184e-04,7.0945388870e-04,7.9209210526e-04
2.6521440000e+00,2.9828343031e-04,3.9527807530e-04,4.9257487262e-04,5.9100624640e-04,7.0519214205e-04,7.8906043200e-04
2.6531440000e+00,2.9405602618e-04,4.0140817873e-04,4.9152095016e-04,5.8501696913e-04,7.0983980549e-04,7.9067343904e-04
2.6541440000e+00,3.0355471608e-04,3.9762016968e-04,5.0154467317e-04,5.9292437072e-04,6.9792724389e-04,7.9197488958e-04
2.6551440000e+00,2.9986365917e-04,3.9832248149e-04,4.9855425459e-04,5.9296904510e-04,7.0430731284e-04,7.8770237451e-04
2.6561440000e+00,3.0135173802e-04,3.9685422962e-04,5.0444530643e-04,5.9339683503e-04,7.0167399826e-04,7.9221747001e-04
2.6571440000e+00,2.9252583772e-04,3.8541707909e-04,5.0076825573e-04,5.9307254560e-04,6.9917805376e-04,7.9282326624e-04
2.6581440000e+00,2.9703202017e-04,3.9073642256e-04,4.9595630117e-04,5.9036599851e-04,7.0316673373e-04,7.9545738117e-04
2.6591440000e+00,2.9479850127e-04,3.9311158616e-04,4.9912596296e-04,5.9620670072e-04,7.0161746407e-04,7.8245320765e-04
2.6601440000e+00,3.0273913580e-04,3.9521361032e-04,4.9942169426e-04,5.9761223383e-04,7.0116861025e-04,7.9021847341e-04
2.6611440000e+00,3.0719216738e-04,3.8744306949e-04,4.9810383643e-04,6.0261998442e-04,6.9601934229e-04,7.9214747529e-04
2.6621440000e+00,3.1059196772e-04,3.9064962039e-04,4.9108213716e-04,5.8756220824e-04,7.0524358307e-04,7.9816745711e-04
2.6631440000e+00,3.0408285966e-04,3.9403697883e-04,4.9028083595e-04,5.9490383137e-04,7.0169728133e-04,7.8950572060e-04
2.6641440000e+00,3.0190010875e-04,4.0229275328e-04,4.8729863920e-04,5.9661175328e-04,7.0079935540e-04,7.9182223999e-04
2.6651440000e+00,3.0803217669e-04,3.9889418986e-04,5.0143964472e-04,6.0146539909e-04,6.9214715040e-04,7.8974022472e-04
2.6661440000e+00,3.0673327274e-04,4.0562696086e-04,4.9345460866e-04,5.9563190007e-04,6.9908550358e-04,7.8543111158e-04
2.6671440000e+00,3.0512137528e-04,4.0702230763e-04,4.9586244131e-04,5.9901998611e-04,6.9921792601e-04,7.8585733718e-04
2.6681440000e+00,2.9420545616e-04,4.0529757825e-04,4.9136895541e-04,5.9448877437e-04,7.0405250881e-04,7.8532568295e-04
2.6691440000e+00,2.9397093385e-04,3.9730533899e-04,4.9346606829e-04,5.9106521803e-04,7.0668851549e-04,7.9146819189e-04
2.6701440000e+00,2.8730191843e-04,3.9939535782e-04,4.9413614761e-04,5.8818521211e-04,7.0820489782e-04,7.8469944128e-04
2.6711440000e+00,2.9783132049e-04,3.9857146476e-04,4.9581394705e-04,5.9150755988e-04,7.0685367973e-04,7.8772558481e-04
2.6721440000e+00,2.9553886634e-04,3.9290251152e-04,5.0204751460e-04,5.9487840190e-04,7.0104273618e-04,7.8827804828e-04
2.6731440000e+00,2.9688173527e-04,3.9094014937e-04,4.9896592827e-04,5.8971087128e-04,7.0664813393e-04,7.9856174125e-04
2.6741440000e+00,2.9441849620e-04,3.8738042349e-04,4.9574351578e-04,5.9043526562e-04,7.0532994869e-04,7.9291814473e-04
2.6751440000e+00,2.9742417610e-04,4.0021404857e-04,4.9551268603e-04,5.9209043684e-04,7.0374982897e-04,7.9611818364e-04
2.6761440000e+00,3.0188357414e-04,3.9342798118e-04,5.0435693993e-04,6.0177160776e-04,6.9430658186e-04,7.8735647548e-04
2.6771440000e+00,3.0586044886e-04,3.9530070353e-04,4.9932612455e-04,5.9622507251e-04,6.9876456109e-04,7.9200079199e-04
2.6781440000e+00,3.0962572055e-04,3.8805446820e-04,5.0007794925e-04,6.0188216594e-04,6.9388872362e-04,7.9038167314e-04
2.6791440000e+00,2.9850680221e-04,3.9291480789e-04,4.9003105232e-04,5.9507121478e-04,7.0670270361e-04,7.8833152656e-04
2.6801440000e+00,3.0381906981e-04,3.9208764065e-04,4.9366652092e-04,5.9633493947e-04,7.0075038821e-04,7.9145138443e-04
2.6811440000e+00,3.0329472793e-04,3.9628295781e-04,4.8823436373e-04,5.9455225710e-04,7.0197129389e-04,7.8835721069e-04
2.6821440000e+00,3.1069292163e-04,4.0220296796e-04,4.9107886298e-04,5.9404232161e-04,7.0218957262e-04,7.8798271716e-04
2.6831440000e+00,3.0445113225e-04,4.0219365474e-04,4.9678881624e-04,5.9537178458e-04,6.9868976425e-04,7.8425269749e-04
2.6841440000e+00,3.0482888178e-04,3.9595342969e-04,4.9442511227e-04,5.9444679209e-04,7.0217232860e-04,7.9641788034e-04
2.6851440000e+00,3.0020493796e-04,3.9624024794e-04,4.9359397963e-04,5.9421425249e-04,7.0254762250e-04,7.9081633885e-04
2.6861440000e+00,2.9432421798e-04,4.0571179852e-04,4.9424699682e-04,5.8944424381e-04,7.0773792686e-04,7.8862103692e-04
2.6871440000e+00,2.9108357921e-04,4.0118877223e-04,5.0059916248e-04,6.0027097788e-04,6.9813024311e-04,7.8204619058e-04
2.6881440000e+00,2.9758703022e-04,3.9974609535e-04,5.0038783229e-04,5.9312893427e-04,7.0240850619e-04,7.9044511949e-04
2.6891440000e+00,3.0038843761e-04,3.8852114812e-04,5.0513659517e-04,5.9568264987e-04,7.0367677836e-04,7.8890712757e-04
2.6901440000e+00,2.9397446269e-04,3.8860016502e-04,4.9116835726e-04,5.8598194300e-04,7.1063193900e-04,7.8983001004e-04
2.6911440000e+00,2.9532695407e-04,3.8777823647e-04,4.9900594604e-04,5.9186892031e-04,7.0203561336e-04,7.9507641203e-04
2.6921440000e+00,2.9637096304e-04,3.9341073716e-04,4.9686474085e-04,5.9154783230e-04,7.0432186476e-04,7.9388453742e-04
2.6931440000e+00,3.0782874092e-04,3.9414484490e-04,5.0284357712e-04,5.9299887653e-04,6.9951951446e-04,7.9474732047e-04
2.6941440000e+00,3.0541923479e-04,3.9400674723e-04,5.0026355893e-04,5.9962279920e-04,6.9879228249e-04,7.8726145148e-04
2.6951440000e+00,3.1179675716e-04,3.9264479710e-04,4.9890088121e-04,6.0017977376e-04,6.9620575232e-04,7.9538614955e-04
2.6961440000e+00,3.0090188375e-04,3.9278416807e-04,4.9771311751e-04,5.9649031755e-04,6.9637426350e-04,7.9329525761e-04
2.6971440000e+00,3.0405912185e-04,3.9862094127e-04,4.9049896916e-04,5.9323978348e-04,7.0140100433e-04,7.9132842075e-04
2.6981440000e+00,3.0289140341e-04,4.0100359911e-04,4.9400947319e-04,6.0378359194e-04,6.9783462095e-04,7.8135235526e-04
2.6991440000e+00,3.0493038139e-04,4.0702016122e-04,4.9747093726e-04,5.9750633227e-04,6.9899600931e-04,7.8691839008e-04
2.7001440000e+00,3.0463335861e-04,3.9137921704e-04,4.9745340220e-04,5.9535850596e-04,7.0020214480e-04,7.8321674664e-04
2.7011440000e+00,3.0093609894e-04,4.0049224481e-04,4.8867361329e-04,5.8633013396e-04,7.1028327511e-04,7.9341458331e-04
2.7021440000e+00,2.9730401366e-04,3.9562033635e-04,4.9484369811e-04,5.9074769524e-04,7.0469068305e-04,7.8899283835e-04
2.7031440000e+00,2.8996435503e-04,4.0438586439e-04,4.9376223615e-04,5.8523819462e-04,7.0959889854e-04,7.8953147749e-04
2.7041440000e+00,2.9836768590e-04,3.9756305341e-04,5.0261074648e-04,5.9259782574e-04,6.9737252488e-04,7.9079909483e-04
2.7051440000e+00,2.9662402085e-04,3.9797938371e-04,5.0055477914e-04,5.9223504650e-04,7.0379792305e-04,7.8774850408e-04
2.7061440000e+00,2.9618577173e-04,3.9453545469e-04,5.0497856137e-04,5.9277015680e-04,7.0192450949e-04,7.9150202509e-04
2.7071440000e+00,2.8758988265e-04,3.8869828131e-04,5.0155878853e-04,5.9363872424e-04,7.0123358455e-04,7.9172154074e-04
2.7081440000e+00,2.9479793739e-04,3.8829115510e-04,4.9586156820e-04,5.9130215959e-04,7.0442772994e-04,7.9500277934e-04
2.7091440000e+00,2.9699922379e-04,3.9330017898e-04,4.9933576520e-04,5.9682293795e-04,7.0036177931e-04,7.8321303590e-04
2.7101440000e+00,3.0304012398e-04,3.9559858124e-04,4.9847720220e-04,5.9879577748e-04,7.0003108704e-04,7.9016732343e-04
2.7111440000e+00,3.0796505598e-04,3.8726069761e-04,4.9831716751e-04,6.0089540057e-04,6.9582180004e-04,7.9258970800e-04
2.7121440000e+00,3.1125273381e-04,3.9298167394e-04,4.9113132263e-04,5.8769353927e-04,7.0570531534e-04,7.9773475591e-04
2.7131440000e+00,3.0518782296e-04,3.9132934035e-04,4.9065562052e-04,5.9841306211e-04,7.0160684118e-04,7.8982549894e-04
2.7141440000e+00,3.0148334190e-04,4.0145881940e-04,4.8665639042e-04,5.9389840317e-04,7.0006055466e-04,7.9245175584e-04
2.7151440000e+00,3.0807175790e-04,4.0096299927e-04,5.0032336731e-04,6.0007459979e-04,6.9221117883e-04,7.8956851212e-04
2.7161440000e+00,3.0526909541e-04,4.0611696022e-04,4.9689682783e-04,5.9584919654e-04,7.0106041676e-04,7.8569297330e-04
2.7171440000e+00,3.0478619010e-04,3.9664471842e-04,4.9484526244e-04,5.9766905906e-04,6.9908623118e-04,7.8526049037e-04
2.7181440000e+00,2.9326280128e-04,3.9658803871e-04,4.9048638175e-04,5.9702353610e-04,7.0506532211e-04,7.8585202573e-04
2.7191440000e+00,2.9685799745e-04,3.9724145608e-04,4.9359441618e-04,5.8764191635e-04,7.0600384788e-04,7.9082783486e-04
2.7201440000e+00,2.9075446946e-04,3.9725615352e-04,4.9434129323e-04,5.8793710195e-04,7.0888090704e-04,7.8404926171e-04
2.7211440000e+00,3.0182165574e-04,3.9958424168e-04,4.9496131396e-04,5.9136436903e-04,7.0596004662e-04,7.8655844845e-04
2.7221440000e+00,2.9970957257e-04,3.9414018829e-04,5.0238610129e-04,5.9749472712e-04,7.0157839218e-04,7.8873963503e-04
2.7231440000e+00,3.0066368709e-04,3.9166283386e-04,4.9811686040e-04,5.8902565797e-04,7.0702728408e-04,7.9783640103e-04
2.7241440000e+00,2.9784278013e-04,3.8535756175e-04,4.9691676395e-04,5.9088582930e-04,7.0690126449e-04,7.9280049249e-04
2.7251440000e+00,2.9821076168e-04,3.9794547774e-04,4.9497830332e-04,5.9120713559e-04,7.0514477557e-04,7.9661760537e-04
2.7261440000e+00,2.9912995160e-04,3.9321632357e-04,5.0496611948e-04,5.9955153120e-04,6.9519410317e-04,7.8615354141e-04
2.7271440000e+00,3.0284276363e-04,3.9456317609e-04,4.9885693443e-04,5.9658344981e-04,6.9820656790e-04,7.9108409409e-04
2.7281440000e+00,3.0724277167e-04,3.8750131353e-04,4.9969850807e-04,6.0236889112e-04,6.9574671215e-04,7.8940785897e-04
2.7291440000e+00,3.0086908737e-04,3.9192436816e-04,4.9019530707e-04,5.9459252952e-04,7.0565256465e-04,7.8814628068e-04
2.7301440000e+00,3.0401472031e-04,3.9405211282e-04,4.9233538448e-04,5.9700374550e-04,6.9918671215e-04,7.9099008872e-04
2.7311440000e+00,3.0436009183e-04,3.9692080463e-04,4.8737201723e-04,5.9541489463e-04,7.0253481681e-04,7.8779412434e-04
2.7321440000e+00,3.1201896491e-04,4.0422837628e-04,4.9029906222e-04,5.9735677496e-04,7.0302237873e-04,7.8745557403e-04
2.7331440000e+00,3.0519218853e-04,4.0344337322e-04,4.9556740123e-04,5.9859998146e-04,6.9956164225e-04,7.8454177128e-04
2.7341440000e+00,3.0650582630e-04,3.9852184273e-04,4.9342957936e-04,5.9131205489e-04,7.0329566370e-04,7.9605299106e-04
2.7351440000e+00,3.0000390325e-04,3.9602677134e-04,4.9165424571e-04,5.8987869124e-04,7.0411741035e-04,7.8975892393e-04
2.7361440000e+00,2.9580902265e-04,4.0318635001e-04,4.9229860451e-04,5.8705310948e-04,7.0822708949e-04,7.8701959865e-04
2.7371440000e+00,2.9295348213e-04,3.9906371967e-04,4.9944574130e-04,5.9935573518e-04,6.9956840889e-04,7.8127581219e-04
2.7381440000e+00,2.9657892810e-04,3.9769143768e-04,4.9952392146e-04,5.9466845414e-04,7.0153801062e-04,7.8973767813e-04
2.7391440000e+00,3.0135583074e-04,3.9654758439e-04,5.0377253501e-04,5.9426540247e-04,7.0456582762e-04,7.8726261563e-04
2.7401440000e+00,2.9625391107e-04,3.9930178900e-04,4.8934085498e-04,5.8575111325e-04,7.1257491072e-04,7.8977318481e-04
2.7411440000e+00,2.9607141187e-04,3.9394100895e-04,4.9789505283e-04,5.9235746448e-04,7.0252586738e-04,7.9354918853e-04
2.7421440000e+00,2.9864886528e-04,4.0242095565e-04,4.9558108003e-04,5.9079407947e-04,7.0487476478e-04,7.9387784353e-04
2.7431440000e+00,3.0895647797e-04,4.0234379412e-04,4.9977727031e-04,5.9253547079e-04,6.9872199674e-04,7.9514909885e-04
2.7441440000e+00,3.0681017961e-04,4.0168175474e-04,4.9781869166e-04,5.9912079450e-04,6.9921283284e-04,7.8810546256e-04
2.7451440000e+00,3.1328847399e-04,3.9170368836e-04,4.9688409490e-04,5.9927078837e-04,6.9640933361e-04,7.9552883108e-04
2.7461440000e+00,3.0171660910e-04,3.9268139517e-04,4.9578298785e-04,5.9596637584e-04,6.9523412094e-04,7.9353507317e-04
2.7471440000e+00,3.0226767194e-04,3.9774244215e-04,4.8810543376e-04,5.9349040384e-04,7.0299662184e-04,7.9120341979e-04
2.7481440000e+00,3.0238797990e-04,4.0051530959e-04,4.9165992095e-04,6.0138285335e-04,6.9764806540e-04,7.8160963312e-04
2.7491440000e+00,3.0586852517e-04,4.0392063966e-04,4.9400496209e-04,5.9943562519e-04,6.9868481660e-04,7.8683267930e-04
2.7501440000e+00,3.0482817237e-04,3.9150985685e-04,4.9467871577e-04,5.9748061176e-04,6.9871988671e-04,7.8251767263e-04
2.7511440000e+00,2.9944323614e-04,3.9785612898e-04,4.8564528697e-04,5.8676032495e-04,7.0936199336e-04,7.9213066783e-04
2.7521440000e+00,2.9742828701e-04,3.9653768908e-04,4.9300630053e-04,5.9424208303e-04,7.0486428740e-04,7.8897879575e-04
2.7531440000e+00,2.9344784707e-04,4.0376413381e-04,4.9147201935e-04,5.8846853790e-04,7.0942587627e-04,7.9016506788e-04
2.7541440000e+00,3.0203780625e-04,3.9828843001e-04,5.0121274398e-04,5.9245870943e-04,6.9715279096e-04,7.9094628745e-04
2.7551440000e+00,3.0003586289e-04,3.9912294596e-04,4.9971658882e-04,5.9266381868e-04,7.0427799074e-04,7.8785677033e-04
2.7561440000e+00,3.0081084333e-04,3.9527327317e-04,5.0561811804e-04,5.9532754676e-04,7.0224654337e-04,7.9174104030e-04
2.7571440000e+00,2.9159406040e-04,3.8784328353e-04,5.0766415370e-04,5.9612852056e-04,7.0113012043e-04,7.9237514001e-04
2.7581440000e+00,2.9847031328e-04,3.8856131141e-04,4.9740123359e-04,5.9097401390e-04,7.0356087235e-04,7.9575089330e-04
2.7591440000e+00,2.9723572879e-04,3.9309081330e-04,4.9858423154e-04,5.9957994381e-04,7.0195514127e-04,7.8412427683e-04
2.7601440000e+00,3.0414479625e-04,3.9655184082e-04,4.9925885833e-04,5.9809597587e-04,7.0204325311e-04,7.8995020885e-04
2.7611440000e+00,3.0792813050e-04,3.8831462007e-04,4.9878057325e-04,6.0064616264e-04,6.9637229899e-04,7.9219935287e-04
2.7621440000e+00,3.1190844311e-04,3.9226717490e-04,4.9209418648e-04,5.8765988797e-04,7.0540445449e-04,7.9801058746e-04
2.7631440000e+00,3.0573493859e-04,3.9250229747e-04,4.9086724175e-04,5.9481932112e-04,7.0055379183e-04,7.8893259342e-04
2.7641440000e+00,3.0264711313e-04,4.0261435061e-04,4.8811107263e-04,5.9613870690e-04,6.9918685767e-04,7.9141311289e-04
2.7651440000e+00,3.0829669413e-04,4.0126171371e-04,5.0079343055e-04,6.0059923271e-04,6.9067195000e-04,7.8876226326e-04
2.7661440000e+00,3.0751874874e-04,4.0812992665e-04,4.9360940466e-04,5.9750040236e-04,7.0188478276e-04,7.8510456660e-04
2.7671440000e+00,3.0660336051e-04,3.9720795030e-04,4.9546051741e-04,5.9567530116e-04,6.9939706009e-04,7.8575387306e-04
2.7681440000e+00,2.9567274396e-04,3.9775321056e-04,4.9084857892e-04,5.9420603066e-04,7.0534551924e-04,7.8495402704e-04
2.7691440000e+00,2.9845419704e-04,3.9645725337e-04,4.9320071412e-04,5.8841465943e-04,7.0423804573e-04,7.9080913565e-04
2.7701440000e+00,2.9023818570e-04,3.9855662180e-04,4.9390415370e-04,5.8872865338e-04,7.0869937190e-04,7.8465542174e-04
2.7711440000e+00,3.0240013075e-04,3.9862206904e-04,4.9562280765e-04,5.9217836679e-04,7.0658054028e-04,7.8640812717e-04
