# Saved on 2025-06-26T13:15:00.279790
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE11
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1.1
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S)
2.3081440000e+00,3.9114598621e-04,4.9086171202e-04,5.9893034631e-04,7.1467242378e-04,7.8584736912e-04
2.3091440000e+00,3.9694514271e-04,4.8955447710e-04,5.9691483330e-04,7.1352093073e-04,7.8258337453e-04
2.3101440000e+00,3.9638205635e-04,4.9699945521e-04,6.0525810113e-04,7.1398128057e-04,7.9466743045e-04
2.3111440000e+00,3.9119884605e-04,4.9783637223e-04,6.0234302509e-04,7.0557296567e-04,7.9016645032e-04
2.3121440000e+00,3.9166268834e-04,5.0135608035e-04,6.0981939896e-04,7.1302631113e-04,7.8815406596e-04
2.3131440000e+00,3.9984744944e-04,4.9728518206e-04,6.0728267272e-04,7.1421680332e-04,7.7816977864e-04
2.3141440000e+00,3.9615628339e-04,4.9309044698e-04,6.0125377786e-04,7.1190435847e-04,7.8971992480e-04
2.3151440000e+00,3.9438349631e-04,4.9667105486e-04,6.0456211941e-04,7.0330366725e-04,7.8695062257e-04
2.3161440000e+00,3.8372305426e-04,4.9719539675e-04,6.0385144025e-04,7.1174348705e-04,7.8821045463e-04
2.3171440000e+00,3.8552068872e-04,4.9466147175e-04,6.0424121330e-04,7.0952388342e-04,7.9361561802e-04
2.3181440000e+00,3.7867965148e-04,4.8629615776e-04,5.9495432652e-04,7.1781025326e-04,7.9507022747e-04
2.3191440000e+00,3.8480422518e-04,4.8896610679e-04,5.9620517277e-04,7.1777481935e-04,7.9377379734e-04
2.3201440000e+00,3.8889662392e-04,4.8311478167e-04,5.9243666328e-04,7.1896924055e-04,7.8661367297e-04
2.3211440000e+00,3.8707137719e-04,4.9547648814e-04,6.0855596530e-04,7.1819355071e-04,7.9550547525e-04
2.3221440000e+00,3.8445319660e-04,4.9003218010e-04,5.9803689510e-04,7.1154390753e-04,7.9120429291e-04
2.3231440000e+00,3.8660811697e-04,4.9043774197e-04,6.0055132053e-04,7.1528367698e-04,7.9127443314e-04
2.3241440000e+00,3.9225938963e-04,4.8847679864e-04,5.9726273321e-04,7.1369075158e-04,7.7859091107e-04
2.3251440000e+00,3.9407786971e-04,4.8734444135e-04,5.9997721110e-04,7.1376183769e-04,7.8550947364e-04
2.3261440000e+00,3.9791477320e-04,4.9123340432e-04,6.0003800172e-04,7.0491660153e-04,7.8107143054e-04
2.3271440000e+00,3.8409471017e-04,4.9326219596e-04,5.9866724769e-04,7.0712550951e-04,7.9256060417e-04
2.3281440000e+00,3.9268124965e-04,4.9828126066e-04,6.0829486756e-04,7.0501722803e-04,7.8836870671e-04
2.3291440000e+00,3.9051290514e-04,4.9349771871e-04,6.0414622567e-04,7.2019123763e-04,7.8800170741e-04
2.3301440000e+00,3.9609309169e-04,4.9253456382e-04,5.9924899688e-04,7.1049042162e-04,7.9078105045e-04
2.3311440000e+00,3.9262682549e-04,4.9456280976e-04,6.0057252995e-04,7.1193324402e-04,7.8539596871e-04
2.3321440000e+00,3.9247639506e-04,5.0215283409e-04,6.1084858316e-04,7.0866502938e-04,7.9140867456e-04
2.3331440000e+00,3.8898597268e-04,4.9346421292e-04,6.0385809775e-04,7.0978567237e-04,7.8831959399e-04
2.3341440000e+00,3.8283593312e-04,4.9425460020e-04,6.0285889049e-04,7.1215261414e-04,7.9471945355e-04
2.3351440000e+00,3.8299185690e-04,4.8767975386e-04,5.9323876485e-04,7.1194721386e-04,7.8267570643e-04
2.3361440000e+00,3.8892871089e-04,4.8672423873e-04,5.9674788645e-04,7.1808739449e-04,7.8900113294e-04
2.3371440000e+00,3.8801914343e-04,4.8358240747e-04,5.9145342675e-04,7.1335271059e-04,7.9308381828e-04
2.3381440000e+00,3.7983194488e-04,4.8645437346e-04,5.9430840338e-04,7.1074871812e-04,7.9685727542e-04
2.3391440000e+00,3.8452744775e-04,4.9177553592e-04,6.0009551817e-04,7.1404756454e-04,7.8689743532e-04
2.3401440000e+00,3.8645150198e-04,4.8799614888e-04,5.9806628997e-04,7.2212846135e-04,7.8946119174e-04
2.3411440000e+00,3.9716553147e-04,4.8787740525e-04,5.9677007812e-04,7.1302674769e-04,7.8678211139e-04
2.3421440000e+00,3.9489230403e-04,4.8873127525e-04,5.9693575167e-04,7.1472248237e-04,7.8343269706e-04
2.3431440000e+00,4.0160117351e-04,4.9753780331e-04,6.0445709096e-04,7.0487913035e-04,7.8307719377e-04
2.3441440000e+00,3.9455157093e-04,4.9553374993e-04,6.0390928411e-04,7.0713133027e-04,7.8264616604e-04
2.3451440000e+00,3.9157388528e-04,5.0232589274e-04,6.0627993662e-04,7.0454676461e-04,7.8837714682e-04
2.3461440000e+00,3.9386352000e-04,4.8865647841e-04,5.9289130149e-04,7.0524387411e-04,7.8034332546e-04
2.3471440000e+00,3.9549482608e-04,4.9540707550e-04,6.0239704908e-04,7.1316018875e-04,7.8383178334e-04
2.3481440000e+00,3.9388771256e-04,4.9213856983e-04,6.0112994106e-04,7.0727692218e-04,7.8585981100e-04
2.3491440000e+00,3.8781628973e-04,4.9528407544e-04,6.0271329858e-04,7.0844449510e-04,7.9884208390e-04
2.3501440000e+00,3.8624635636e-04,4.9648926506e-04,6.0065918660e-04,7.0980830060e-04,7.9266559624e-04
2.3511440000e+00,3.8140908146e-04,4.9213984312e-04,6.0224534536e-04,7.1771682997e-04,7.9763085523e-04
2.3521440000e+00,3.9459242544e-04,4.9163842050e-04,6.0000533267e-04,7.1592876338e-04,7.8439952631e-04
2.3531440000e+00,3.8765920181e-04,4.8495217925e-04,5.9389629314e-04,7.1944225056e-04,7.8755947470e-04
2.3541440000e+00,3.8998361561e-04,4.8976442486e-04,5.9595746279e-04,7.0270783908e-04,7.8658202256e-04
2.3551440000e+00,3.8346304791e-04,4.9143414799e-04,5.9979003709e-04,7.1325601311e-04,7.8654215031e-04
2.3561440000e+00,3.8705456973e-04,4.8905883887e-04,5.9952693846e-04,7.1008238592e-04,7.8915792983e-04
2.3571440000e+00,3.8750880776e-04,4.8169895308e-04,5.9070513089e-04,7.1506176027e-04,7.8526107245e-04
2.3581440000e+00,3.9155664126e-04,4.9030375521e-04,5.9831610997e-04,7.1273098001e-04,7.8634751844e-04
2.3591440000e+00,3.9689140976e-04,4.8885300203e-04,5.9805232013e-04,7.1162889071e-04,7.8126679000e-04
2.3601440000e+00,3.9710361307e-04,4.9625981774e-04,6.0684880737e-04,7.1315720561e-04,7.9445031588e-04
2.3611440000e+00,3.9223225031e-04,4.9557063903e-04,6.0358044720e-04,7.0561880420e-04,7.8889213910e-04
2.3621440000e+00,3.9271617425e-04,5.0021139032e-04,6.0897498770e-04,7.1165472036e-04,7.8578756074e-04
2.3631440000e+00,4.0045310016e-04,4.9763635616e-04,6.0556445533e-04,7.1361369919e-04,7.7629651059e-04
2.3641440000e+00,3.9587539504e-04,4.9310754548e-04,6.0129081248e-04,7.0942252933e-04,7.8907454736e-04
2.3651440000e+00,3.9499875129e-04,4.9676960771e-04,6.0297694290e-04,7.0185633376e-04,7.8628530900e-04
2.3661440000e+00,3.8307243813e-04,4.9786027375e-04,6.0322872741e-04,7.1064336225e-04,7.8826997196e-04
2.3671440000e+00,3.8608151954e-04,4.9572146963e-04,6.0467184085e-04,7.0930203947e-04,7.9190562246e-04
2.3681440000e+00,3.7889240048e-04,4.8840782256e-04,5.9677600802e-04,7.1912712883e-04,7.9338504293e-04
2.3691440000e+00,3.8624762965e-04,4.8906746088e-04,5.9658217651e-04,7.1583206591e-04,7.9360390373e-04
2.3701440000e+00,3.8907561247e-04,4.8427089496e-04,5.9371475800e-04,7.2059090598e-04,7.8614022641e-04
2.3711440000e+00,3.8773767301e-04,4.9680336815e-04,6.0736238083e-04,7.1874885180e-04,7.9409095633e-04
2.3721440000e+00,3.8728205254e-04,4.8964269808e-04,5.9706708271e-04,7.1262555139e-04,7.9131314124e-04
2.3731440000e+00,3.8784612116e-04,4.9142705393e-04,5.9885005612e-04,7.1521841164e-04,7.8954741184e-04
2.3741440000e+00,3.9314807509e-04,4.8853038606e-04,5.9564321418e-04,7.1587390266e-04,7.7827709902e-04
2.3751440000e+00,3.9484832087e-04,4.8916950618e-04,5.9760444856e-04,7.1531605499e-04,7.8613287769e-04
2.3761440000e+00,3.9969632780e-04,4.9222893722e-04,5.9832345869e-04,7.0629124821e-04,7.8026925621e-04
2.3771440000e+00,3.8614147343e-04,4.9472706451e-04,5.9891055571e-04,7.0792200859e-04,7.9116056440e-04
2.3781440000e+00,3.9373884647e-04,4.9962003686e-04,6.0406109696e-04,7.0623871579e-04,7.8653691162e-04
2.3791440000e+00,3.9221005864e-04,4.9600690545e-04,6.0431331804e-04,7.2089780588e-04,7.8690180089e-04
2.3801440000e+00,3.9825252315e-04,4.9450936785e-04,5.9973277530e-04,7.0958776632e-04,7.8852019215e-04
2.3811440000e+00,3.9374972403e-04,4.9561855121e-04,6.0036596551e-04,7.1244656283e-04,7.8676224803e-04
2.3821440000e+00,3.9373007894e-04,5.0286278565e-04,6.0797210608e-04,7.0875510573e-04,7.9015502706e-04
2.3831440000e+00,3.9051137719e-04,4.9435893743e-04,6.0234742705e-04,7.0976209827e-04,7.9413941421e-04
2.3841440000e+00,3.8333004341e-04,4.9460890295e-04,6.0324582591e-04,7.1217611548e-04,7.9722412920e-04
2.3851440000e+00,3.8356200093e-04,4.8607747885e-04,5.9231831983e-04,7.0918387792e-04,7.8580407717e-04
2.3861440000e+00,3.8851732825e-04,4.8614489060e-04,5.9563146351e-04,7.1855203714e-04,7.9335026385e-04
2.3871440000e+00,3.8926900743e-04,4.8273221182e-04,5.8949248341e-04,7.1306756581e-04,7.9655248555e-04
2.3881440000e+00,3.8112280890e-04,4.8627567594e-04,5.9403100749e-04,7.1056347224e-04,8.0458725279e-04
2.3891440000e+00,3.8292244426e-04,4.9222144298e-04,5.9753983805e-04,7.1411683166e-04,7.9212702985e-04
2.3901440000e+00,3.8518111978e-04,4.8809539294e-04,5.9763115132e-04,7.2008508141e-04,7.9283767263e-04
2.3911440000e+00,3.9671482227e-04,4.8721238272e-04,5.9737936681e-04,7.1279435360e-04,7.9162375187e-04
2.3921440000e+00,3.9366645069e-04,4.8688358220e-04,5.9681093262e-04,7.1375012340e-04,7.8783305071e-04
2.3931440000e+00,4.0105602238e-04,4.9657719501e-04,6.0330774431e-04,7.0481946750e-04,7.8575103544e-04
2.3941440000e+00,3.9360820665e-04,4.9558195315e-04,6.0429549194e-04,7.0819980465e-04,7.8638004197e-04
2.3951440000e+00,3.9206246583e-04,4.9952064728e-04,6.0664748162e-04,7.0488800702e-04,7.9435769294e-04
2.3961440000e+00,3.9313195884e-04,4.8639074521e-04,5.9207333834e-04,7.0460118877e-04,7.8825898527e-04
2.3971440000e+00,3.9515001845e-04,4.9452195526e-04,6.0194099206e-04,7.1129506978e-04,7.8705066699e-04
2.3981440000e+00,3.9427675802e-04,4.9228179705e-04,6.0187030613e-04,7.0759007940e-04,7.8841971117e-04
2.3991440000e+00,3.8874564780e-04,4.9570437113e-04,6.0624643083e-04,7.0745896664e-04,7.9955236288e-04
2.4001440000e+00,3.8627153117e-04,4.9497561122e-04,6.0145706811e-04,7.0874491939e-04,7.9002471466e-04
2.4011440000e+00,3.8119786041e-04,4.9345700972e-04,6.0268204834e-04,7.1619753726e-04,7.9511461081e-04
2.4021440000e+00,3.9383074181e-04,4.9194746680e-04,6.0165002651e-04,7.1453119745e-04,7.8107972513e-04
2.4031440000e+00,3.8670652430e-04,4.8462447012e-04,5.9463607613e-04,7.1737093094e-04,7.9210083641e-04
2.4041440000e+00,3.8853260776e-04,4.8872068874e-04,5.9540710936e-04,7.0155059802e-04,7.8888610005e-04
2.4051440000e+00,3.8241465518e-04,4.9100832257e-04,5.9854173742e-04,7.1168840805e-04,7.9116303823e-04
2.4061440000e+00,3.8684334868e-04,4.8957484978e-04,5.9946218244e-04,7.0888723712e-04,7.9391262261e-04
2.4071440000e+00,3.8757636503e-04,4.8132034863e-04,5.9061127104e-04,7.1397378633e-04,7.9027391621e-04
2.4081440000e+00,3.9098762500e-04,4.8898149544e-04,5.9518926719e-04,7.1104826930e-04,7.9167053627e-04
2.4091440000e+00,3.9645441575e-04,4.8854341003e-04,5.9540965594e-04,7.1131995355e-04,7.8677498095e-04
2.4101440000e+00,3.9784707042e-04,4.9737918744e-04,6.0630551161e-04,7.1273469075e-04,7.9874269431e-04
2.4111440000e+00,3.9226208173e-04,4.9696820497e-04,6.0262605984e-04,7.0515874540e-04,7.9361241660e-04
2.4121440000e+00,3.9151309466e-04,5.0119178923e-04,6.0736958403e-04,7.0910245995e-04,7.9063938756e-04
2.4131440000e+00,3.9914073568e-04,4.9750458857e-04,6.0186943301e-04,7.1012451372e-04,7.8141310951e-04
2.4141440000e+00,3.9704551455e-04,4.9242968089e-04,5.9974732721e-04,7.0998881711e-04,7.9245699453e-04
2.4151440000e+00,3.9450209442e-04,4.9732334446e-04,6.0075912188e-04,6.9897199864e-04,7.8962853877e-04
2.4161440000e+00,3.8298931031e-04,4.9778194807e-04,6.0232308897e-04,7.0902860898e-04,7.9505167378e-04
2.4171440000e+00,3.8637288526e-04,4.9567483074e-04,6.0277179728e-04,7.0888687333e-04,7.9791170720e-04
2.4181440000e+00,3.7862591853e-04,4.8899721151e-04,5.9566795244e-04,7.1646587458e-04,7.9804987763e-04
2.4191440000e+00,3.8618487451e-04,4.8764428357e-04,5.9504804085e-04,7.1342583396e-04,7.9773701145e-04
2.4201440000e+00,3.8771730033e-04,4.8451616749e-04,5.9137637436e-04,7.2068505688e-04,7.8923723777e-04
2.4211440000e+00,3.8782545744e-04,4.9770038459e-04,6.0538433900e-04,7.1599053626e-04,7.9736622865e-04
2.4221440000e+00,3.8556918298e-04,4.9037073040e-04,5.9616682847e-04,7.0998583396e-04,7.9468380136e-04
2.4231440000e+00,3.8645812310e-04,4.9107886298e-04,5.9727561165e-04,7.1353766543e-04,7.9332116002e-04
2.4241440000e+00,3.9116985135e-04,4.8844147386e-04,5.9249869082e-04,7.1311194915e-04,7.8294695413e-04
2.4251440000e+00,3.9390593884e-04,4.8882062401e-04,5.9837475419e-04,7.1433270932e-04,7.8761266195e-04
2.4261440000e+00,3.9773596654e-04,4.9111917178e-04,5.9819634771e-04,7.0644666266e-04,7.8508805018e-04
2.4271440000e+00,3.8576654333e-04,4.9370908528e-04,5.9961981606e-04,7.0728819992e-04,7.9747733253e-04
2.4281440000e+00,3.9301459765e-04,5.0012262363e-04,6.0527461756e-04,7.0569411037e-04,7.8898912761e-04
2.4291440000e+00,3.9127517084e-04,4.9669211876e-04,6.0473885242e-04,7.2137139796e-04,7.9198340245e-04
2.4301440000e+00,3.9906230086e-04,4.9360147386e-04,6.0161073634e-04,7.1101661888e-04,7.9265824752e-04
2.4311440000e+00,3.9377886424e-04,4.9745918659e-04,5.9884667280e-04,7.1171845775e-04,7.8971992480e-04
2.4321440000e+00,3.9345428377e-04,5.0329694204e-04,6.0860729718e-04,7.0703659730e-04,7.9364705016e-04
2.4331440000e+00,3.9015299990e-04,4.9481346650e-04,6.0350805143e-04,7.0921450970e-04,7.9204161011e-04
2.4341440000e+00,3.8382058847e-04,4.9602767831e-04,6.0223545006e-04,7.1076210588e-04,7.9665282101e-04
2.4351440000e+00,3.8245183532e-04,4.8674883146e-04,5.9155165218e-04,7.0871581556e-04,7.8578726971e-04
2.4361440000e+00,3.8760095777e-04,4.8780912039e-04,5.9494639572e-04,7.1781905717e-04,7.9064288002e-04
2.4371440000e+00,3.8914487959e-04,4.8401416279e-04,5.9047499235e-04,7.1387083153e-04,7.9456236563e-04
2.4381440000e+00,3.8010988646e-04,4.8778227210e-04,5.9578120272e-04,7.1055925218e-04,8.0256228102e-04
2.4391440000e+00,3.8368798414e-04,4.9212259910e-04,5.9879974287e-04,7.1253234637e-04,7.9265802924e-04
2.4401440000e+00,3.8611953642e-04,4.8863697884e-04,5.9680540289e-04,7.2232200182e-04,7.9469922639e-04
2.4411440000e+00,3.9702485083e-04,4.8679874453e-04,5.9754904214e-04,7.1451751865e-04,7.9020355770e-04
2.4421440000e+00,3.9436919906e-04,4.8778820201e-04,5.9476842580e-04,7.1343798481e-04,7.8709235822e-04
2.4431440000e+00,4.0144564991e-04,4.9586935347e-04,6.0061887780e-04,7.0399022661e-04,7.8460427176e-04
2.4441440000e+00,3.9301899960e-04,4.9570520787e-04,6.0218386352e-04,7.0795082138e-04,7.8453515016e-04
2.4451440000e+00,3.9164839109e-04,5.0074802857e-04,6.0600043071e-04,7.0382877311e-04,7.9384299170e-04
2.4461440000e+00,3.9214362914e-04,4.8644800700e-04,5.9200403484e-04,7.0643123763e-04,7.8581229900e-04
2.4471440000e+00,3.9389691665e-04,4.9445283366e-04,6.0093316279e-04,7.1371039667e-04,7.8739532910e-04
2.4481440000e+00,3.9274811570e-04,4.9346974265e-04,6.0028243752e-04,7.0897622209e-04,7.8800891060e-04
2.4491440000e+00,3.8693484385e-04,4.9609752750e-04,6.0604001192e-04,7.0901834988e-04,8.0144971434e-04
2.4501440000e+00,3.8508555008e-04,4.9433645472e-04,6.0038266383e-04,7.1028262028e-04,7.9526653280e-04
2.4511440000e+00,3.8083187974e-04,4.9454160035e-04,5.9963211243e-04,7.1783346357e-04,7.9911420471e-04
2.4521440000e+00,3.9331149310e-04,4.9165792007e-04,5.9977985075e-04,7.1640155511e-04,7.8413686424e-04
2.4531440000e+00,3.8665959437e-04,4.8500445700e-04,5.9295773099e-04,7.1788141213e-04,7.9250647104e-04
2.4541440000e+00,3.8721249439e-04,4.8687736125e-04,5.9225498262e-04,7.0153939305e-04,7.8939279774e-04
2.4551440000e+00,3.8074194890e-04,4.8999270803e-04,5.9541573137e-04,7.1381997259e-04,7.8574572399e-04
2.4561440000e+00,3.8599428080e-04,4.8968227929e-04,5.9993577452e-04,7.1110691351e-04,7.8746503277e-04
2.4571440000e+00,3.8684505853e-04,4.8244764912e-04,5.9081641666e-04,7.1664013376e-04,7.8495286289e-04
2.4581440000e+00,3.8943766413e-04,4.8800320656e-04,5.9471640270e-04,7.1376794949e-04,7.8687167843e-04
2.4591440000e+00,3.9590846427e-04,4.8807476560e-04,5.9531084844e-04,7.1287926403e-04,7.8058808867e-04
2.4601440000e+00,3.9801259845e-04,4.9608366680e-04,6.0637987190e-04,7.1417933214e-04,7.9159195593e-04
2.4611440000e+00,3.9241491322e-04,4.9445494369e-04,6.0383634263e-04,7.0532034442e-04,7.8828386904e-04
2.4621440000e+00,3.9057100366e-04,4.9994236178e-04,6.0931684857e-04,7.1013724664e-04,7.8531185864e-04
2.4631440000e+00,3.9842881961e-04,4.9694463087e-04,6.0371643485e-04,7.1161659434e-04,7.7494172729e-04
2.4641440000e+00,3.9645303332e-04,4.9116581067e-04,6.0137012042e-04,7.1352704254e-04,7.8705408669e-04
2.4651440000e+00,3.9382128307e-04,4.9439062423e-04,6.0181359004e-04,7.0275629696e-04,7.8559911344e-04
2.4661440000e+00,3.8291469536e-04,4.9566166126e-04,6.0132490034e-04,7.0923488238e-04,7.8902223322e-04
2.4671440000e+00,3.8538102672e-04,4.9511243560e-04,6.0316822783e-04,7.0768575824e-04,7.9203571659e-04
2.4681440000e+00,3.7851776142e-04,4.8843863624e-04,5.9664849687e-04,7.1747890615e-04,7.9194069258e-04
2.4691440000e+00,3.8578364183e-04,4.8755395255e-04,5.9602829424e-04,7.1296693932e-04,7.9315279436e-04
2.4701440000e+00,3.8792273699e-04,4.8313766456e-04,5.9379450249e-04,7.1855094575e-04,7.8547542216e-04
2.4711440000e+00,3.8731115637e-04,4.9719004892e-04,6.0734288127e-04,7.1516762546e-04,7.9169796663e-04
2.4721440000e+00,3.8589096221e-04,4.8927358876e-04,5.9826605138e-04,7.1095186286e-04,7.8980185208e-04
2.4731440000e+00,3.8628691982e-04,4.9100592150e-04,5.9878926550e-04,7.1467315138e-04,7.8869692516e-04
2.4741440000e+00,3.9121427108e-04,4.8669724492e-04,5.9167396103e-04,7.1260095865e-04,7.7732554928e-04
2.4751440000e+00,3.9379905502e-04,4.8849888117e-04,5.9865480580e-04,7.1335976827e-04,7.8379693150e-04
2.4761440000e+00,3.9735339669e-04,4.9070211389e-04,5.9788082581e-04,7.0635986049e-04,7.8223005403e-04
2.4771440000e+00,3.8548972952e-04,4.9331945775e-04,5.9955706092e-04,7.0763002441e-04,7.9591067333e-04
2.4781440000e+00,3.9173391997e-04,4.9920214224e-04,6.0646398197e-04,7.0407164458e-04,7.8669821960e-04
2.4791440000e+00,3.9154674596e-04,4.9678190408e-04,6.0652746470e-04,7.2021954111e-04,7.8854311141e-04
2.4801440000e+00,3.9769071009e-04,4.9234498874e-04,6.0269871028e-04,7.1019072493e-04,7.8927696450e-04
2.4811440000e+00,3.9296879550e-04,4.9338534154e-04,6.0015037889e-04,7.1252936323e-04,7.8917888459e-04
2.4821440000e+00,3.9268463297e-04,5.0095601182e-04,6.0959278926e-04,7.0563772169e-04,7.9100973380e-04
2.4831440000e+00,3.8821523049e-04,4.9455218686e-04,6.0462996771e-04,7.0972477261e-04,7.8974080679e-04
2.4841440000e+00,3.8277230487e-04,4.9383503210e-04,6.0410013248e-04,7.1113565355e-04,7.9634141002e-04
2.4851440000e+00,3.8082027459e-04,4.8375703045e-04,5.9267556935e-04,7.0895453973e-04,7.8650060459e-04
2.4861440000e+00,3.8602625864e-04,4.8624540796e-04,5.9561622038e-04,7.1784226748e-04,7.8711949755e-04
2.4871440000e+00,3.8897225750e-04,4.8271002015e-04,5.8979330788e-04,7.1559668868e-04,7.9335521150e-04
2.4881440000e+00,3.8065500121e-04,4.8580604926e-04,5.9823665651e-04,7.1219408710e-04,8.0044781498e-04
2.4891440000e+00,3.8342517655e-04,4.9086072977e-04,5.9856094595e-04,7.1195558121e-04,7.9007913882e-04
2.4901440000e+00,3.8507427234e-04,4.8891080951e-04,5.9809244704e-04,7.2066286521e-04,7.9143967014e-04
2.4911440000e+00,3.9703772927e-04,4.8699708714e-04,5.9963436797e-04,7.1389760706e-04,7.8468685388e-04
2.4921440000e+00,3.9362970710e-04,4.8757541663e-04,5.9831552790e-04,7.1516908065e-04,7.8404540545e-04
2.4931440000e+00,3.9962549636e-04,4.9454542022e-04,6.0230431700e-04,7.0434572990e-04,7.8067008872e-04
2.4941440000e+00,3.9087201003e-04,4.9512094847e-04,6.0331043642e-04,7.0892230724e-04,7.8088960436e-04
2.4951440000e+00,3.9192618715e-04,4.9852824304e-04,6.0784263042e-04,7.0289723226e-04,7.9077297414e-04
2.4961440000e+00,3.9190483221e-04,4.8505295126e-04,5.9412079281e-04,7.0556052378e-04,7.8283017501e-04
2.4971440000e+00,3.9363338146e-04,4.9336329539e-04,6.0153921368e-04,7.0970578236e-04,7.8410790593e-04
2.4981440000e+00,3.9364793338e-04,4.9013451644e-04,6.0359729105e-04,7.0902584412e-04,7.8552853665e-04
2.4991440000e+00,3.8945872802e-04,4.9586215027e-04,6.0733469581e-04,7.0963811595e-04,7.9662269854e-04
2.5001440000e+00,3.8677961129e-04,4.9377438700e-04,6.0161244619e-04,7.0820868132e-04,7.9177552834e-04
2.5011440000e+00,3.8268593926e-04,4.9368616601e-04,6.0208149080e-04,7.1434202255e-04,7.9619072494e-04
2.5021440000e+00,3.9351860323e-04,4.9186688557e-04,6.0123002186e-04,7.1336304245e-04,7.8180317360e-04
2.5031440000e+00,3.8797490561e-04,4.8458459787e-04,5.9467354731e-04,7.1673814091e-04,7.8823861259e-04
2.5041440000e+00,3.8846148527e-04,4.8605950724e-04,5.9464542574e-04,6.9982866989e-04,7.8580509580e-04
2.5051440000e+00,3.8108097215e-04,4.8952562793e-04,5.9669400798e-04,7.1208240115e-04,7.8577540989e-04
2.5061440000e+00,3.8778827729e-04,4.8851867177e-04,6.0019363445e-04,7.1006150392e-04,7.8999299149e-04
2.5071440000e+00,3.8777783629e-04,4.8180951126e-04,5.9292280639e-04,7.1661415859e-04,7.8699173173e-04
2.5081440000e+00,3.9168135118e-04,4.8703695938e-04,5.9567035350e-04,7.1254478826e-04,7.8865836258e-04
2.5091440000e+00,3.9779686631e-04,4.8771340516e-04,5.9683126892e-04,7.1076960012e-04,7.8139331890e-04
2.5101440000e+00,3.9918231778e-04,4.9680947996e-04,6.0804293753e-04,7.1307760663e-04,7.9139412264e-04
2.5111440000e+00,3.9398779336e-04,4.9539208703e-04,6.0231970565e-04,7.0464993769e-04,7.8986267908e-04
2.5121440000e+00,3.9160600863e-04,5.0057627959e-04,6.0927766754e-04,7.0786278229e-04,7.8688142821e-04
2.5131440000e+00,3.9863280108e-04,4.9529509852e-04,6.0000562371e-04,7.1090049460e-04,7.7736127423e-04
2.5141440000e+00,3.9703405491e-04,4.9171700084e-04,6.0246729845e-04,7.1187598223e-04,7.8750577813e-04
2.5151440000e+00,3.9430022298e-04,4.9400045100e-04,6.0171918449e-04,7.0260182838e-04,7.8618424595e-04
2.5161440000e+00,3.8373942516e-04,4.9544567446e-04,6.0192272940e-04,7.0890986535e-04,7.9052668298e-04
2.5171440000e+00,3.8644273445e-04,4.9472564569e-04,6.0434838815e-04,7.0941219747e-04,7.9115961853e-04
2.5181440000e+00,3.7963149225e-04,4.8753357987e-04,5.9776095441e-04,7.1891336120e-04,7.9400117102e-04
2.5191440000e+00,3.8880898501e-04,4.8686786613e-04,5.9791233070e-04,7.1457587183e-04,7.9453762737e-04
2.5201440000e+00,3.8800993934e-04,4.8224235798e-04,5.9364578192e-04,7.1863330959e-04,7.8538447269e-04
2.5211440000e+00,3.8864964154e-04,4.9706068239e-04,6.0641337768e-04,7.1553236921e-04,7.9189201642e-04
2.5221440000e+00,3.8640398998e-04,4.8842604883e-04,5.9849084209e-04,7.1121226938e-04,7.9191791883e-04
