===================================
Name           : Evan
Test Number    : Program-Retention
Die Number     : 1
Device Number  : 67
Interval       : 0.01
data_points    : 300
v_rd           : 1
Waveform Format: Reram
Waveform       : Evan_Reram_4
VDD WGFMU      : 1
VSS WGFMU      : 2
smu_numD       : 4
smu_numG       : 1
smu_numB       : 2
smu_numS       : 3
VDBias         : 1
VGBias         : 0
VSBias         : 0
VBBias         : 0
Wait           : 0
VDBiasRead     : 1
VGBiasRead     : 0
VSBiasRead     : 0
VBBiasRead     : 0
===================================

Measurement	SMU1_Current	SMU1_Time	SMU4_Current	SMU4_Time
1347	-0.07225E-09	+2.35255E+01	+0.54160E-06	
1348	-0.13335E-09	+2.35416E+01	+0.54160E-06	
1349	-0.06490E-09	+2.35589E+01	+0.54160E-06	
1350	+0.00825E-09	+2.35842E+01	+0.54160E-06	
1351	+0.15400E-09	+2.36000E+01	+0.54165E-06	
1352	-0.03360E-09	+2.36135E+01	+0.54160E-06	
1353	+0.37540E-09	+2.36294E+01	+0.54165E-06	
1354	+0.37330E-09	+2.36456E+01	+0.54160E-06	
1355	+0.23015E-09	+2.36615E+01	+0.54160E-06	
1356	+0.33910E-09	+2.36775E+01	+0.54165E-06	
1357	+0.24895E-09	+2.36948E+01	+0.54160E-06	
1358	+0.30405E-09	+2.37110E+01	+0.54160E-06	
1359	-0.06440E-09	+2.37254E+01	+0.54160E-06	
1360	-0.17270E-09	+2.37415E+01	+0.54160E-06	
1361	-0.02825E-09	+2.37590E+01	+0.54160E-06	
1362	-0.26970E-09	+2.37864E+01	+0.54160E-06	
1363	-0.00740E-09	+2.38136E+01	+0.54160E-06	
1364	+0.36595E-09	+2.38295E+01	+0.54170E-06	
1365	+0.35525E-09	+2.38456E+01	+0.54160E-06	
1366	+0.25755E-09	+2.38616E+01	+0.54160E-06	
1367	+0.27625E-09	+2.38777E+01	+0.54160E-06	
1368	+0.25410E-09	+2.38949E+01	+0.54160E-06	
1369	+0.29845E-09	+2.39109E+01	+0.54160E-06	
1370	-0.02050E-09	+2.39256E+01	+0.54160E-06	
1371	-0.17310E-09	+2.39415E+01	+0.54160E-06	
1372	-0.00120E-09	+2.39590E+01	+0.54165E-06	
1373	+0.01355E-09	+2.39842E+01	+0.54165E-06	
1374	+0.12695E-09	+2.40000E+01	+0.54160E-06	
1375	-0.03115E-09	+2.40135E+01	+0.54160E-06	
1376	+0.36405E-09	+2.40294E+01	+0.54170E-06	
1377	+0.34395E-09	+2.40455E+01	+0.54160E-06	
1378	+0.27585E-09	+2.40614E+01	+0.54160E-06	
1379	+0.30405E-09	+2.40775E+01	+0.54165E-06	
1380	+0.27030E-09	+2.40948E+01	+0.54160E-06	
1381	+0.28030E-09	+2.41109E+01	+0.54160E-06	
1382	-0.03875E-09	+2.41255E+01	+0.54160E-06	
1383	-0.15920E-09	+2.41415E+01	+0.54160E-06	
1384	+0.06035E-09	+2.41670E+01	+0.54160E-06	
1385	+0.04505E-09	+2.41841E+01	+0.54160E-06	
1386	+0.09550E-09	+2.42001E+01	+0.54160E-06	
1387	-0.02550E-09	+2.42136E+01	+0.54160E-06	
1388	+0.34495E-09	+2.42295E+01	+0.54170E-06	
1389	+0.32655E-09	+2.42454E+01	+0.54160E-06	
1390	+0.26885E-09	+2.42616E+01	+0.54160E-06	
1391	+0.27840E-09	+2.42776E+01	+0.54160E-06	
1392	+0.26830E-09	+2.42948E+01	+0.54160E-06	
1393	+0.27890E-09	+2.43110E+01	+0.54160E-06	
1394	-0.06550E-09	+2.43254E+01	+0.54165E-06	
1395	-0.16360E-09	+2.43414E+01	+0.54160E-06	
1396	-0.04735E-09	+2.43589E+01	+0.54160E-06	
1397	+0.04200E-09	+2.43842E+01	+0.54165E-06	
1398	+0.11685E-09	+2.44000E+01	+0.54165E-06	
1399	-0.02325E-09	+2.44135E+01	+0.54160E-06	
1400	+0.37755E-09	+2.44294E+01	+0.54170E-06	
1401	+0.33955E-09	+2.44454E+01	+0.54160E-06	
1402	+0.24975E-09	+2.44615E+01	+0.54160E-06	
1403	+0.32200E-09	+2.44775E+01	+0.54165E-06	
1404	+0.24960E-09	+2.44950E+01	+0.54160E-06	
1405	+0.28085E-09	+2.45110E+01	+0.54160E-06	
1406	-0.06375E-09	+2.45255E+01	+0.54160E-06	
1407	-0.13190E-09	+2.45415E+01	+0.54160E-06	
1408	-0.04490E-09	+2.45589E+01	+0.54160E-06	
1409	+0.02195E-09	+2.45841E+01	+0.54165E-06	
1410	+0.13830E-09	+2.46000E+01	+0.54160E-06	
1411	-0.03460E-09	+2.46134E+01	+0.54160E-06	
1412	+0.31715E-09	+2.46296E+01	+0.54170E-06	
1413	+0.36940E-09	+2.46455E+01	+0.54160E-06	
1414	+0.25510E-09	+2.46616E+01	+0.54160E-06	
1415	+0.31200E-09	+2.46775E+01	+0.54165E-06	
1416	+0.25480E-09	+2.46948E+01	+0.54160E-06	
1417	+0.29235E-09	+2.47110E+01	+0.54160E-06	
1418	-0.05125E-09	+2.47255E+01	+0.54160E-06	
1419	-0.13905E-09	+2.47415E+01	+0.54160E-06	
1420	-0.03625E-09	+2.47589E+01	+0.54165E-06	
1421	+0.14130E-09	+2.47831E+01	+0.54165E-06	
1422	+0.13490E-09	+2.48000E+01	+0.54165E-06	
1423	+0.01060E-09	+2.48136E+01	+0.54160E-06	
1424	+0.36375E-09	+2.48294E+01	+0.54170E-06	
1425	+0.38640E-09	+2.48457E+01	+0.54160E-06	
1426	+0.26265E-09	+2.48616E+01	+0.54160E-06	
1427	+0.29400E-09	+2.48776E+01	+0.54160E-06	
1428	+0.25430E-09	+2.48949E+01	+0.54160E-06	
1429	+0.26650E-09	+2.49110E+01	+0.54160E-06	
1430	-0.04055E-09	+2.49254E+01	+0.54160E-06	
1431	-0.16005E-09	+2.49415E+01	+0.54160E-06	
1432	+0.08195E-09	+2.49670E+01	+0.54165E-06	
1433	+0.02010E-09	+2.49839E+01	+0.54165E-06	
1434	+0.13810E-09	+2.50000E+01	+0.54165E-06	
1435	-0.02535E-09	+2.50134E+01	+0.54160E-06	
1436	+0.35315E-09	+2.50294E+01	+0.54170E-06	
1437	+0.37250E-09	+2.50456E+01	+0.54160E-06	
1438	+0.26565E-09	+2.50614E+01	+0.54160E-06	
1439	+0.31570E-09	+2.50774E+01	+0.54165E-06	
1440	+0.26850E-09	+2.50950E+01	+0.54160E-06	
1441	+0.25460E-09	+2.51110E+01	+0.54160E-06	
1442	-0.03615E-09	+2.51254E+01	+0.54160E-06	
1443	-0.17040E-09	+2.51414E+01	+0.54160E-06	
1444	+0.05195E-09	+2.51670E+01	+0.54165E-06	
1445	+0.03375E-09	+2.51840E+01	+0.54165E-06	
1446	+0.11650E-09	+2.52000E+01	+0.54165E-06	
1447	-0.01930E-09	+2.52134E+01	+0.54160E-06	
1448	+0.29330E-09	+2.52295E+01	+0.54170E-06	
1449	+0.37625E-09	+2.52457E+01	+0.54160E-06	
1450	+0.26835E-09	+2.52615E+01	+0.54160E-06	
1451	+0.29550E-09	+2.52775E+01	+0.54160E-06	
1452	+0.27085E-09	+2.52950E+01	+0.54160E-06	
1453	+0.28470E-09	+2.53108E+01	+0.54160E-06	
1454	-0.04460E-09	+2.53254E+01	+0.54160E-06	
1455	-0.14490E-09	+2.53414E+01	+0.54160E-06	
1456	+0.04675E-09	+2.53670E+01	+0.54165E-06	
1457	+0.02800E-09	+2.53840E+01	+0.54165E-06	
1458	+0.08800E-09	+2.54001E+01	+0.54165E-06	
1459	-0.02785E-09	+2.54134E+01	+0.54160E-06	
1460	+0.35905E-09	+2.54294E+01	+0.54170E-06	
1461	+0.35655E-09	+2.54455E+01	+0.54160E-06	
1462	+0.26175E-09	+2.54615E+01	+0.54160E-06	
1463	+0.30790E-09	+2.54774E+01	+0.54165E-06	
1464	+0.26130E-09	+2.54948E+01	+0.54160E-06	
1465	+0.28915E-09	+2.55109E+01	+0.54160E-06	
1466	-0.05495E-09	+2.55254E+01	+0.54160E-06	
1467	-0.13520E-09	+2.55414E+01	+0.54160E-06	
1468	-0.04885E-09	+2.55588E+01	+0.54160E-06	
1469	+0.14650E-09	+2.55831E+01	+0.54160E-06	
1470	+0.12415E-09	+2.56000E+01	+0.54165E-06	
1471	-0.02200E-09	+2.56134E+01	+0.54160E-06	
1472	+0.34510E-09	+2.56294E+01	+0.54170E-06	
1473	+0.35825E-09	+2.56454E+01	+0.54160E-06	
1474	+0.25495E-09	+2.56615E+01	+0.54160E-06	
1475	+0.31235E-09	+2.56774E+01	+0.54160E-06	
1476	+0.26165E-09	+2.56950E+01	+0.54160E-06	
1477	+0.30555E-09	+2.57108E+01	+0.54165E-06	
1478	-0.06105E-09	+2.57254E+01	+0.54160E-06	
1479	-0.13875E-09	+2.57414E+01	+0.54160E-06	
1480	+0.07375E-09	+2.57670E+01	+0.54165E-06	
1481	-0.27450E-09	+2.57863E+01	+0.54165E-06	
1482	+0.00950E-09	+2.58173E+01	+0.54160E-06	
1483	+0.37670E-09	+2.58456E+01	+0.54160E-06	
1484	+0.24615E-09	+2.58615E+01	+0.54160E-06	
1485	+0.30050E-09	+2.58774E+01	+0.54160E-06	
1486	+0.25175E-09	+2.58949E+01	+0.54160E-06	
1487	+0.28980E-09	+2.59108E+01	+0.54160E-06	
1488	-0.02890E-09	+2.59255E+01	+0.54160E-06	
1489	-0.12750E-09	+2.59416E+01	+0.54160E-06	
1490	-0.02620E-09	+2.59589E+01	+0.54160E-06	
1491	+0.16035E-09	+2.59830E+01	+0.54165E-06	
1492	+0.10610E-09	+2.60001E+01	+0.54165E-06	
1493	+0.01640E-09	+2.60135E+01	+0.54160E-06	
1494	+0.32215E-09	+2.60294E+01	+0.54170E-06	
1495	+0.35510E-09	+2.60454E+01	+0.54160E-06	
1496	+0.25680E-09	+2.60614E+01	+0.54160E-06	
1497	+0.28965E-09	+2.60775E+01	+0.54160E-06	
1498	+0.26190E-09	+2.60949E+01	+0.54160E-06	
1499	+0.26935E-09	+2.61108E+01	+0.54160E-06	
1500	-0.04060E-09	+2.61254E+01	+0.54160E-06	
1501	-0.14260E-09	+2.61415E+01	+0.54160E-06	
1502	+0.04845E-09	+2.61670E+01	+0.54160E-06	
1503	+0.03585E-09	+2.61839E+01	+0.54165E-06	
1504	+0.10930E-09	+2.62000E+01	+0.54160E-06	
1505	+0.00090E-09	+2.62135E+01	+0.54160E-06	
1506	+0.32310E-09	+2.62294E+01	+0.54170E-06	
1507	+0.37125E-09	+2.62455E+01	+0.54160E-06	
1508	+0.26885E-09	+2.62614E+01	+0.54160E-06	
1509	+0.27525E-09	+2.62774E+01	+0.54160E-06	
1510	+0.27725E-09	+2.62949E+01	+0.54160E-06	
1511	+0.26775E-09	+2.63107E+01	+0.54160E-06	
1512	-0.04010E-09	+2.63254E+01	+0.54160E-06	
1513	-0.14890E-09	+2.63414E+01	+0.54160E-06	
1514	+0.04240E-09	+2.63670E+01	+0.54160E-06	
1515	+0.03925E-09	+2.63840E+01	+0.54160E-06	
1516	+0.09060E-09	+2.64001E+01	+0.54165E-06	
1517	-0.03540E-09	+2.64134E+01	+0.54160E-06	
1518	+0.32625E-09	+2.64294E+01	+0.54170E-06	
1519	+0.37425E-09	+2.64456E+01	+0.54160E-06	
1520	+0.25930E-09	+2.64614E+01	+0.54160E-06	
1521	+0.27545E-09	+2.64775E+01	+0.54160E-06	
1522	+0.25575E-09	+2.64948E+01	+0.54160E-06	
1523	+0.26020E-09	+2.65109E+01	+0.54160E-06	
1524	-0.05275E-09	+2.65254E+01	+0.54160E-06	
1525	-0.12000E-09	+2.65414E+01	+0.54160E-06	
1526	-0.03375E-09	+2.65590E+01	+0.54160E-06	
1527	+0.15835E-09	+2.65830E+01	+0.54160E-06	
1528	+0.08835E-09	+2.66001E+01	+0.54165E-06	
1529	-0.01985E-09	+2.66134E+01	+0.54160E-06	
1530	+0.29885E-09	+2.66294E+01	+0.54170E-06	
1531	+0.37080E-09	+2.66455E+01	+0.54160E-06	
1532	+0.24635E-09	+2.66615E+01	+0.54160E-06	
1533	+0.28095E-09	+2.66774E+01	+0.54165E-06	
1534	+0.26085E-09	+2.66949E+01	+0.54160E-06	
1535	+0.28520E-09	+2.67108E+01	+0.54160E-06	
1536	-0.04340E-09	+2.67255E+01	+0.54160E-06	
1537	-0.11380E-09	+2.67415E+01	+0.54160E-06	
1538	-0.03425E-09	+2.67588E+01	+0.54160E-06	
1539	-0.10535E-09	+2.67749E+01	+0.54160E-06	
1540	-0.06955E-09	+2.67919E+01	+0.54160E-06	
1541	+0.01125E-09	+2.68172E+01	+0.54160E-06	
1542	-0.39235E-09	+2.68374E+01	+0.54160E-06	
1543	-0.31240E-09	+2.68535E+01	+0.54165E-06	
1544	-0.25790E-09	+2.68694E+01	+0.54165E-06	
1545	-0.30680E-09	+2.68857E+01	+0.54160E-06	
1546	-0.25445E-09	+2.69028E+01	+0.54160E-06	
1547	-0.26935E-09	+2.69199E+01	+0.54165E-06	
1548	+0.09905E-09	+2.69335E+01	+0.54165E-06	
1549	+0.13125E-09	+2.69497E+01	+0.54160E-06	
1550	+0.07620E-09	+2.69669E+01	+0.54165E-06	
1551	+0.00670E-09	+2.69839E+01	+0.54160E-06	
1552	+0.11115E-09	+2.70001E+01	+0.54160E-06	
1553	-0.01435E-09	+2.70134E+01	+0.54160E-06	
1554	+0.29860E-09	+2.70294E+01	+0.54175E-06	
1555	+0.37640E-09	+2.70455E+01	+0.54160E-06	
1556	+0.25210E-09	+2.70614E+01	+0.54160E-06	
1557	+0.27505E-09	+2.70774E+01	+0.54165E-06	
1558	+0.26540E-09	+2.70949E+01	+0.54160E-06	
1559	+0.25630E-09	+2.71109E+01	+0.54165E-06	
1560	-0.02450E-09	+2.71253E+01	+0.54160E-06	
1561	-0.14370E-09	+2.71415E+01	+0.54160E-06	
1562	-0.01060E-09	+2.71588E+01	+0.54165E-06	
1563	+0.14780E-09	+2.71830E+01	+0.54165E-06	
1564	+0.10520E-09	+2.72000E+01	+0.54165E-06	
1565	+0.00420E-09	+2.72134E+01	+0.54160E-06	
1566	+0.27035E-09	+2.72294E+01	+0.54175E-06	
1567	+0.37980E-09	+2.72455E+01	+0.54160E-06	
1568	+0.26165E-09	+2.72614E+01	+0.54160E-06	
1569	+0.27670E-09	+2.72774E+01	+0.54160E-06	
1570	+0.25975E-09	+2.72948E+01	+0.54160E-06	
1571	+0.25140E-09	+2.73108E+01	+0.54160E-06	
1572	-0.01620E-09	+2.73254E+01	+0.54160E-06	
1573	-0.13960E-09	+2.73414E+01	+0.54160E-06	
1574	-0.01365E-09	+2.73588E+01	+0.54160E-06	
1575	+0.15860E-09	+2.73829E+01	+0.54160E-06	
1576	+0.09335E-09	+2.74000E+01	+0.54165E-06	
1577	+0.03565E-09	+2.74172E+01	+0.54160E-06	
1578	+0.37565E-09	+2.74455E+01	+0.54160E-06	
1579	+0.25895E-09	+2.74614E+01	+0.54160E-06	
1580	+0.25435E-09	+2.74774E+01	+0.54160E-06	
1581	+0.26360E-09	+2.74948E+01	+0.54160E-06	
1582	+0.25530E-09	+2.75108E+01	+0.54160E-06	
1583	-0.03735E-09	+2.75254E+01	+0.54160E-06	
1584	-0.10720E-09	+2.75415E+01	+0.54160E-06	
1585	+0.02585E-09	+2.75670E+01	+0.54160E-06	
1586	+0.03620E-09	+2.75839E+01	+0.54160E-06	
1587	+0.10880E-09	+2.75999E+01	+0.54170E-06	
1588	+0.03005E-09	+2.76172E+01	+0.54165E-06	
1589	+0.37515E-09	+2.76455E+01	+0.54160E-06	
1590	+0.24155E-09	+2.76614E+01	+0.54160E-06	
1591	+0.26085E-09	+2.76774E+01	+0.54160E-06	
1592	+0.25185E-09	+2.76948E+01	+0.54160E-06	
1593	+0.26635E-09	+2.77108E+01	+0.54160E-06	
1594	-0.04295E-09	+2.77254E+01	+0.54160E-06	
1595	-0.11490E-09	+2.77414E+01	+0.54160E-06	
1596	-0.03795E-09	+2.77588E+01	+0.54160E-06	
1597	+0.12285E-09	+2.77831E+01	+0.54160E-06	
1598	+0.09405E-09	+2.78001E+01	+0.54165E-06	
1599	+0.01865E-09	+2.78172E+01	+0.54160E-06	
1600	+0.38535E-09	+2.78455E+01	+0.54160E-06	
1601	+0.24605E-09	+2.78614E+01	+0.54160E-06	
1602	+0.27690E-09	+2.78774E+01	+0.54165E-06	
1603	+0.27900E-09	+2.78950E+01	+0.54160E-06	
1604	+0.26700E-09	+2.79109E+01	+0.54160E-06	
1605	-0.03305E-09	+2.79254E+01	+0.54165E-06	
1606	-0.11650E-09	+2.79415E+01	+0.54160E-06	
1607	-0.02495E-09	+2.79588E+01	+0.54165E-06	
1608	+0.12520E-09	+2.79829E+01	+0.54165E-06	
1609	+0.11340E-09	+2.79999E+01	+0.54165E-06	
1610	+0.00655E-09	+2.80171E+01	+0.54165E-06	
1611	-0.34160E-09	+2.80375E+01	+0.54160E-06	
1612	-0.32650E-09	+2.80534E+01	+0.54170E-06	
1613	+0.26410E-09	+2.80774E+01	+0.54160E-06	
1614	+0.29070E-09	+2.80949E+01	+0.54160E-06	
1615	+0.25695E-09	+2.81108E+01	+0.54160E-06	
1616	-0.01710E-09	+2.81254E+01	+0.54160E-06	
1617	-0.13870E-09	+2.81414E+01	+0.54160E-06	
1618	+0.25940E-09	+2.81611E+01	+0.54165E-06	
1619	+0.12550E-09	+2.81829E+01	+0.54165E-06	
1620	+0.10290E-09	+2.81999E+01	+0.54165E-06	
1621	+0.03545E-09	+2.82170E+01	+0.54160E-06	
1622	+0.39010E-09	+2.82455E+01	+0.54160E-06	
1623	+0.25810E-09	+2.82613E+01	+0.54160E-06	
1624	+0.24870E-09	+2.82774E+01	+0.54160E-06	
1625	+0.26915E-09	+2.82948E+01	+0.54160E-06	
1626	+0.24110E-09	+2.83108E+01	+0.54160E-06	
1627	+0.26180E-09	+2.83280E+01	+0.54160E-06	
1628	-0.12780E-09	+2.83415E+01	+0.54160E-06	
1629	+0.02755E-09	+2.83669E+01	+0.54165E-06	
1630	+0.15705E-09	+2.83828E+01	+0.54160E-06	
1631	+0.07605E-09	+2.83999E+01	+0.54165E-06	
1632	+0.04440E-09	+2.84170E+01	+0.54165E-06	
1633	-0.37575E-09	+2.84373E+01	+0.54160E-06	
1634	-0.34490E-09	+2.84535E+01	+0.54165E-06	
1635	-0.26150E-09	+2.84694E+01	+0.54160E-06	
1636	-0.26115E-09	+2.84856E+01	+0.54160E-06	
1637	-0.25705E-09	+2.85028E+01	+0.54165E-06	
1638	-0.28815E-09	+2.85199E+01	+0.54165E-06	
1639	+0.05475E-09	+2.85334E+01	+0.54165E-06	
1640	+0.15955E-09	+2.85495E+01	+0.54165E-06	
1641	+0.03870E-09	+2.85668E+01	+0.54165E-06	
1642	+0.16895E-09	+2.85828E+01	+0.54165E-06	
1643	+0.07990E-09	+2.85999E+01	+0.54165E-06	
1644	+0.03815E-09	+2.86170E+01	+0.54160E-06	
1645	+0.37940E-09	+2.86455E+01	+0.54160E-06	
1646	+0.25610E-09	+2.86613E+01	+0.54160E-06	
1647	+0.25625E-09	+2.86774E+01	+0.54160E-06	
1648	+0.26820E-09	+2.86948E+01	+0.54160E-06	
1649	+0.25475E-09	+2.87108E+01	+0.54160E-06	
1650	-0.03685E-09	+2.87254E+01	+0.54165E-06	
1651	-0.09155E-09	+2.87415E+01	+0.54160E-06	
1652	-0.03790E-09	+2.87588E+01	+0.54160E-06	
1653	+0.13070E-09	+2.87829E+01	+0.54165E-06	
1654	+0.09685E-09	+2.87999E+01	+0.54165E-06	
1655	+0.02420E-09	+2.88170E+01	+0.54165E-06	
1656	+0.38590E-09	+2.88455E+01	+0.54165E-06	
1657	+0.25540E-09	+2.88614E+01	+0.54160E-06	
1658	+0.26185E-09	+2.88775E+01	+0.54165E-06	
1659	+0.25065E-09	+2.88947E+01	+0.54160E-06	
1660	+0.26635E-09	+2.89107E+01	+0.54160E-06	
1661	+0.24855E-09	+2.89280E+01	+0.54160E-06	
1662	-0.08940E-09	+2.89415E+01	+0.54160E-06	
1663	-0.17215E-09	+2.89577E+01	+0.54160E-06	
1664	-0.07380E-09	+2.89750E+01	+0.54160E-06	
1665	+0.05630E-09	+2.90001E+01	+0.54165E-06	
1666	-0.25345E-09	+2.90194E+01	+0.54165E-06	
1667	+0.38610E-09	+2.90455E+01	+0.54165E-06	
1668	+0.27325E-09	+2.90615E+01	+0.54160E-06	
1669	+0.25780E-09	+2.90774E+01	+0.54160E-06	
1670	+0.27720E-09	+2.90938E+01	+0.54165E-06	
1671	+0.26260E-09	+2.91107E+01	+0.54160E-06	
1672	+0.24870E-09	+2.91279E+01	+0.54160E-06	
1673	-0.10300E-09	+2.91415E+01	+0.54160E-06	
1674	-0.01615E-09	+2.91587E+01	+0.54160E-06	
1675	+0.12150E-09	+2.91829E+01	+0.54165E-06	
1676	+0.07960E-09	+2.92000E+01	+0.54160E-06	
1677	+0.02055E-09	+2.92170E+01	+0.54165E-06	
1678	+0.37980E-09	+2.92453E+01	+0.54160E-06	
1679	+0.26035E-09	+2.92614E+01	+0.54160E-06	
1680	+0.24925E-09	+2.92773E+01	+0.54160E-06	
1681	+0.29820E-09	+2.92938E+01	+0.54160E-06	
1682	+0.24855E-09	+2.93107E+01	+0.54160E-06	
1683	+0.27110E-09	+2.93280E+01	+0.54160E-06	
1684	-0.11455E-09	+2.93415E+01	+0.54160E-06	
1685	-0.14190E-09	+2.93577E+01	+0.54160E-06	
1686	+0.12250E-09	+2.93829E+01	+0.54165E-06	
1687	+0.05950E-09	+2.94000E+01	+0.54160E-06	
1688	+0.02975E-09	+2.94171E+01	+0.54160E-06	
1689	+0.38550E-09	+2.94455E+01	+0.54165E-06	
1690	+0.26595E-09	+2.94613E+01	+0.54160E-06	
1691	+0.24435E-09	+2.94774E+01	+0.54160E-06	
1692	+0.31780E-09	+2.94937E+01	+0.54160E-06	
1693	+0.24135E-09	+2.95108E+01	+0.54160E-06	
1694	+0.27550E-09	+2.95280E+01	+0.54160E-06	
1695	-0.08805E-09	+2.95415E+01	+0.54160E-06	
1696	+0.02405E-09	+2.95667E+01	+0.54160E-06	
1697	+0.15025E-09	+2.95828E+01	+0.54165E-06	
1698	+0.03585E-09	+2.96000E+01	+0.54160E-06	
1699	+0.17315E-09	+2.96160E+01	+0.54165E-06	
1700	+0.11510E-09	+2.96294E+01	+0.54170E-06	
1701	+0.37470E-09	+2.96453E+01	+0.54160E-06	
1702	+0.28275E-09	+2.96614E+01	+0.54160E-06	
1703	+0.25295E-09	+2.96774E+01	+0.54160E-06	
1704	+0.29285E-09	+2.96937E+01	+0.54165E-06	
1705	+0.25775E-09	+2.97107E+01	+0.54160E-06	
1706	+0.25285E-09	+2.97279E+01	+0.54160E-06	
1707	-0.07590E-09	+2.97415E+01	+0.54160E-06	
1708	+0.01500E-09	+2.97669E+01	+0.54165E-06	
1709	+0.13945E-09	+2.97828E+01	+0.54165E-06	
1710	+0.06805E-09	+2.97999E+01	+0.54165E-06	
1711	-0.24590E-09	+2.98194E+01	+0.54160E-06	
1712	+0.37925E-09	+2.98455E+01	+0.54165E-06	
1713	+0.28445E-09	+2.98615E+01	+0.54160E-06	
1714	+0.26130E-09	+2.98773E+01	+0.54160E-06	
1715	+0.26640E-09	+2.98938E+01	+0.54160E-06	
1716	+0.27020E-09	+2.99109E+01	+0.54160E-06	
1717	+0.25180E-09	+2.99279E+01	+0.54160E-06	
1718	-0.07400E-09	+2.99415E+01	+0.54160E-06	
1719	+0.02910E-09	+2.99669E+01	+0.54165E-06	
1720	+0.10245E-09	+2.99828E+01	+0.54165E-06	
1721	+0.07405E-09	+2.99999E+01	+0.54165E-06	
